GalaxyID_test,Mass_Host,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,r_sep_1,r_sep_2,mu_1,mu_2,N_1,N_2,N_3
8854394,14903644160.0,28000000001108,8853143,16005098,685.021619878169,1988.2144541918535,53.79697246018563,130.02625445987678,1.3485180365444258,4.520599353869705,1,2,3
8864595,11029818368.0,28000000001115,8865806,9724895,496.78094783496954,1708.4623975483894,39.946684783751984,102.6656387207426,0.956922683570341,1.7622195709397197,1,2,4
8865806,10554683392.0,28000000001115,8864595,9724895,496.78094783496954,1853.6151863982802,39.946684783751984,141.07029207567476,1.0450165067348332,1.8415485401231826,1,3,5
8910128,21510008832.0,28000000001155,8785846,15829793,5555.583628890903,7057.039599432603,630.0743180472291,522.2479806932553,0.485597357843056,2.897400097915497,0,0,0
8948514,20112967680.0,28000000001180,10908161,17445073,1041.770551672089,2610.156174880694,92.76745433634588,212.18671638446838,0.9477632388856899,2.5083047841898587,0,1,2
9020523,26112790528.0,28000000001223,10488152,17528946,3824.460380894317,6014.262868226541,441.48588509299555,407.2562501899655,0.4085615525678987,2.1153679582720084,0,0,0
9035933,22295914496.0,28000000001232,17715888,7173184,3301.447005813318,5383.887965182538,204.77981895718383,409.0810395428864,2.111839636649457,0.8466979409786843,0,0,0
9098657,21325918208.0,28000000001273,17404785,18421452,3073.1976775267035,5204.325743280474,260.6835325974404,501.80836287515285,2.482644367459819,1.4157464588171416,0,0,0
9137544,12276388864.0,28000000001299,10201808,10770392,2089.5342201593803,3404.2536608175233,179.14999521575393,419.1637830396549,1.275882769560337,1.3273516533664602,0,0,1
10340783,11049166848.0,28000000002175,8534329,16699987,1587.8923584870467,1679.3981817955435,152.5445215989765,140.8735433873828,0.9535225568529672,1.9844586783454101,0,2,3
10445518,15879983104.0,28000000002292,17668706,15046948,1092.6243102409476,3344.8859907678952,60.945799034565034,321.687189862699,2.6333552491920837,7.832694213929561,0,1,1
10495332,11643430912.0,28000000002350,17860602,17467743,3175.923920147132,3920.215611478422,363.95501755497327,383.6422920661132,2.285908898945679,1.7678853894160504,0,0,0
10510724,11431273472.0,28000000002368,18329098,9203269,6728.76768938518,8233.031800595247,718.7809930234246,921.2994484653871,2.6082606184718875,1.241715190767505,0,0,0
10862982,13164221440.0,28000000002574,15602667,15597923,1739.9544668214548,2197.0291953373285,165.90007424705183,179.37131223904225,4.266505285404862,5.672014521202098,0,1,3
10978426,10567477248.0,28000000002728,17302698,2603882,2334.9656079779397,2355.1986173061746,175.83276660698252,285.35061124811324,3.8002062442670894,1.5943391161962215,0,0,3
14090051,24360538112.0,28000000001128,16701963,9410624,2550.5783170587533,2976.0184246636045,206.56964042207943,323.71916119040725,2.9432593788509496,0.7454327498231579,0,0,2
8930052,23406295040.0,28000000001168,9752526,13297840,2773.2947896285536,3142.016635370183,288.4130549515463,331.39780604977386,0.8488285134425102,2.192895788773241,0,0,1
9014148,22125719552.0,28000000001219,9610280,8919858,5887.884666999016,7112.927228182221,440.70360256958435,667.8874225679743,0.7821349675579581,0.5433745814116698,0,0,0
9088198,36046450688.0,28000000001266,10569020,17074705,2999.625005569184,3359.671140495421,347.0186973896174,388.55794601979846,0.2797901698365404,0.4423187779014211,0,0,1
9094126,20937590784.0,28000000001270,17848504,13245189,1195.6932508397804,3532.436859856272,90.87604052366984,278.16186085252656,1.364867848207153,1.049298215188577,0,1,1
9156676,24587552768.0,28000000001312,9872798,18151088,6301.8979499237075,8448.43467851083,584.5724229227105,840.035185777796,0.815926030105348,1.7004904611090736,0,0,0
9233392,10786753536.0,28000000001363,18276409,9300891,5290.155472182338,6037.91708936591,655.3404313767406,672.9751864794881,3.463441358451003,1.478394549275442,0,0,0
9338467,20720596992.0,28000000001435,9019264,9237862,3416.6947997058496,8839.170251698604,347.04756613073266,889.1417641434266,0.6753721455710459,0.9632792912147383,0,0,0
9406026,20345251840.0,28000000001486,10176511,17990051,1386.3718442651061,1980.7776588527083,131.95759385565103,150.0691995518679,0.5827881043324554,1.4623118810211788,0,3,5
9430663,32220024832.0,28000000001503,16120199,8446770,1590.1511988550192,1763.4136955850636,165.47273627920592,181.61015916451674,1.444459388801504,0.5767078380878636,0,2,5
9612642,23904518144.0,28000000001516,17320704,9622390,1246.5394458872563,1831.894576550902,51.986755400862485,86.82612571465656,2.559643794173607,1.020388141733881,0,2,3
9634679,23508436992.0,28000000001533,8463168,16244164,8499.690210743829,8540.393613834369,1059.2359107427408,685.6552305463325,0.5407282461324768,1.6058826722017743,0,0,0
9638853,19768481792.0,28000000001536,17348507,1704971,1944.0618929844804,4267.955841117373,127.15428268605518,500.1008732374162,3.644557584040493,0.8022347188248861,0,1,1
9698916,21325406208.0,28000000001582,16753620,16510724,1439.4278087558723,1995.3402338947067,87.55015590029723,146.63914572781337,4.154417315003578,5.691481135326189,0,2,3
9743798,17391319040.0,28000000001617,10232228,9037349,1287.7664148341698,2612.328222396597,156.01550647377232,270.8458753455482,0.9194457512522294,1.670393806771312,0,1,2
9764633,22173681664.0,28000000001634,13659797,20429477,5349.651470745317,5698.3583533374795,565.4630478938356,210.55866956986148,0.6682921102839912,5.911591888902117,0,0,0
9833053,12224830464.0,28000000001689,14088298,10869120,1671.1999463496738,6201.8844064519235,194.24830560175388,662.8730261076652,2.6435050988368456,0.8471665715527096,0,1,1
9851670,14086598656.0,28000000001706,10392035,16692290,943.9222245428681,1724.6090163300255,101.95913230930604,144.81447910517494,1.243116171592019,3.9623024671201366,1,2,3
9910249,13994521600.0,28000000001757,8364906,15595158,1237.8312939197563,1477.4371110989944,72.74322422616476,91.95889952934075,3.5835374391076007,3.987055085327104,0,2,2
9962211,17746460672.0,28000000001803,10135222,9368070,2493.139103382421,4010.2088965746498,263.3788406757042,351.69731478070406,1.0580206211836132,1.4802300310757988,0,0,1
9996951,28416610304.0,28000000001833,578841,19987957,1153.4406773450332,1324.557841299054,130.4153095803856,36.190806177313085,0.5164448359955944,9.436681504065714,0,2,2
18080369,46435586048.0,28000000000875,10485458,10045343,4060.931343217448,4132.623385144345,276.3762992771241,283.54119337175564,0.29861163362225346,0.3413338695804544,0,0,0
18131526,22431526912.0,28000000000896,16882280,17413314,3452.101871280612,5653.003481310264,204.7387290783233,529.371478349768,2.8829113109284177,2.3456573212522644,0,0,0
18158078,25691756544.0,28000000000910,10888018,9636079,1960.720903522482,3116.8938395365917,168.69720514024817,252.83867744602705,0.4621916342568313,0.6027154431998654,0,1,1
18294880,28285548544.0,28000000000945,9003479,17374402,1720.8478401094526,4757.92359475412,163.6786710127648,347.1724877124475,1.0543475152199615,2.1656396938073113,0,1,1
18373708,13561570304.0,28000000000994,8858657,10109142,5522.083377089193,6413.9865038888975,443.8061257694309,815.1878802003495,1.627662648586451,1.3355864262015185,0,0,0
18375981,34976530432.0,28000000000996,2879921,18143518,69.21564247910091,3720.698132705301,7.255768686333337,325.27646900336833,0.30505506258671783,1.3517068125415144,1,1,1
2879921,10669767680.0,28000000000996,18375981,18143518,69.21564247910091,3717.2334139853115,7.255768686333337,485.08230631445036,3.2780967197216424,4.431025668217735,1,1,1
18447769,39953723392.0,28000000001062,16072004,10255926,3155.901589266369,3534.526606797736,233.09640628889056,412.079091061415,2.8161077642773304,0.5423295733267913,0,0,0
8819792,27838398464.0,28000000001080,17554489,2754913,4324.651189910932,4347.398213868935,327.73639480873476,295.8679677954847,1.5884511756372854,0.4142304682833065,0,0,0
8856888,49570074624.0,28000000001111,15890725,17086647,1195.1317540963248,3711.802585135748,76.93297799944828,294.77709856366783,2.6239291810350776,1.0069260057928937,0,1,1
14091998,37025697792.0,28000000001129,18029434,10107361,4028.222196404621,4409.281895604845,452.6401509755813,427.0952373684656,1.3024900666266421,0.4835470569812833,0,0,0
8931579,36099461120.0,28000000001169,9694150,14623008,672.7665801391432,1974.6473200711507,49.95767013565058,94.1314748976295,0.6874254894140647,4.005566104583447,1,2,2
8953148,26382870528.0,28000000001183,9760962,8774240,5186.610441959774,5677.730638439052,588.5344068414103,635.0735330258451,0.6588800677148212,1.1192073347993803,0,0,0
9012764,15361983488.0,28000000001218,11045622,9817538,1434.8663953913572,1575.4482748186465,125.45810848748422,111.81010120823152,0.6706062023857319,0.966779756507443,0,2,2
9089857,21532475392.0,28000000001267,8372302,8369252,1808.4931057345793,1851.942885992217,173.1655294843478,147.3463647520286,0.8979982126525028,2.8451564708979653,0,3,3
9092693,16134369280.0,28000000001269,17557355,15437985,2542.976877854622,2682.9173473384853,208.4526587087596,191.54269599689198,2.1726045967878083,7.959095772970929,0,0,2
9181450,16405074944.0,28000000001327,16472249,8375068,9391.915353000317,9886.29465568066,713.9366707683619,1309.604212736992,6.144273044779087,0.8155268526153951,0,0,0
9231885,17232218112.0,28000000001362,10775511,10283591,2157.525488625329,2513.7317323332454,293.89778000625944,216.17762563011942,0.9192801451931855,0.6311795615229502,0,0,7
9234261,27413477376.0,28000000001364,10858965,17416021,1028.8881293820639,4066.0204879512617,77.35544640886454,298.4673410413421,0.3678679378643452,2.2465295435272545,0,1,1
9337180,13924491264.0,28000000001434,9645592,10152756,2267.03120377793,4941.959532514833,301.0366424695515,699.4357509303422,0.7335781168830787,0.7348188751752446,0,0,1
15751378,223168233472.0,28000000000006,10724784,10705994,387.902343820201,705.5294891087821,19.203582436680577,34.72319213117564,0.2032694954037513,0.7613639066660363,4,6,8
10132132,18767722496.0,28000000001962,9698916,16753620,2026.513637082192,3132.328810218316,177.25268381167965,225.2918339789041,1.1362809852151812,4.720585399687274,0,0,1
10211484,18344153088.0,28000000002040,16517496,16094954,2874.6329486268646,4766.70221897649,212.1758050491866,360.01777568997926,3.9736624753575542,4.639401610296897,0,0,1
14329684,126932008960.0,28000000000151,18078232,17837673,5315.578514314044,5769.627618902982,298.6442837584009,289.0518758923471,0.20701286510229674,0.30167332166047206,0,0,0
13859487,21313931264.0,28000000000185,14664986,14671124,132.57722447366194,736.2878158999041,9.173197873474814,64.8457341968575,5.167454471152788,2.698002237490935,3,3,3
14664986,110138769408.0,28000000000185,13859487,14671124,132.57722447366194,705.9611382841813,9.173197873474814,49.953124716788615,0.1935188796693769,0.522114370344718,3,3,3
14671124,57505034240.0,28000000000185,1740036,14664986,107.12691581671659,705.9611382841813,11.639286760621154,49.953124716788615,0.24319580406878827,1.9152891718719895,3,3,3
1740036,13984983040.0,28000000000185,14671124,14664986,107.12691581671659,809.2682911239997,11.639286760621154,65.78279374295794,4.111913048126228,7.875502536755311,3,3,3
15197399,166111444992.0,28000000000235,17788553,17535726,1353.2182177213529,3031.8171060816303,55.488395920100004,126.34787374104441,0.3294133294827175,0.24571500629571744,0,1,1
9339931,23046668288.0,28000000001436,10072759,11402531,5542.237318461356,5713.17855558478,503.3562707311027,590.6867809681786,0.7338532954373383,0.4861605387809537,0,0,0
9401631,17403080704.0,28000000001483,18397263,10078535,7737.015122803782,8917.498856716644,735.9666368929287,1371.4850395986623,2.3377283792431696,0.7926602317501957,0,0,0
9404307,25219147776.0,28000000001485,17739741,9214338,1443.902890312137,5189.277347642393,111.1368086783215,324.23396834620763,2.4330063325292914,1.0112080221945086,0,1,1
9636079,15484818432.0,28000000001534,10888018,18158078,1920.5168442366887,3116.8938395365917,199.95798599687228,252.83867744602705,0.7668488330131684,1.6591577522734753,0,1,1
9659441,24009246720.0,28000000001551,10034217,9397255,5755.52655302431,6397.43975577962,506.2171982934214,502.54693579061296,0.5033345232748726,0.6096623252993086,0,0,0
9704379,18641840128.0,28000000001586,17379781,9943637,2233.7634278660257,3974.627429443876,165.0369108603382,370.9734027842988,3.1513251196572005,0.5684716473929413,0,0,1
9766116,21969690624.0,28000000001635,16462660,16238797,5297.284602824003,5476.854535314085,593.2092421291969,503.54713915372434,3.5604689603843918,4.134543842359389,0,0,0
9831287,13539760128.0,28000000001688,10342135,8876819,5900.478006886962,6915.433298036278,657.8599832432357,657.1544869424001,0.9193293029068351,1.791315237102552,0,0,0
9911206,13550637056.0,28000000001758,17657622,16062294,1679.4055906478052,2965.1079626653454,77.83494573921888,112.81013841236917,3.001982914890935,4.327013497423571,0,1,2
9961050,17354780672.0,28000000001802,17825366,8870453,2758.1553718018886,3312.858130664688,263.48183742661894,296.27897053442763,2.330152864982286,0.582252755305809,0,0,1
10016770,20647206912.0,28000000001851,9148964,10326234,1122.538425536254,2708.941607231303,70.18626221571724,320.4303200290691,1.0395359129919683,0.6329211783316292,0,1,2
10019142,14647354368.0,28000000001853,16757693,13851368,10790.993793831789,11361.896046010399,1386.4898279601314,1186.2248685754164,2.6737955532475857,1.5676987305070162,0,0,0
10070091,11695418368.0,28000000001902,17710820,13806264,2519.7951488462886,4956.070772159471,137.2158681918295,586.5575963663626,3.9077839340103546,1.2311229354048534,0,0,1
10161160,25558226944.0,28000000001991,18365400,8764212,1224.3578472751326,3475.64468285742,88.76177830939882,249.66710384460944,1.28661905350675,0.7993582808683898,0,1,1
10292801,10937497600.0,28000000002123,9413478,10006223,2381.7398096203538,3244.9628838723124,192.96733100886763,282.9858176024733,2.1608049695023475,1.0747381134053917,0,0,1
10339664,13953668096.0,28000000002174,13688473,13684843,3342.779658543997,3389.142540004653,387.6404173705847,331.5083690001562,1.0365715541239142,5.364956512722259,0,0,0
10403334,16718979072.0,28000000002244,16433029,9161415,2483.394346858338,2653.5063071561544,151.44820136390499,149.55150343776586,4.874737063370851,1.7918158049596966,0,0,4
10420476,19485972480.0,28000000002263,15871637,9086642,1778.0195569385526,2227.3883894711566,146.69275493068164,171.92169153217714,4.962226296647217,1.3497112606001176,0,1,2
10446678,16020996096.0,28000000002293,10274265,13809000,1967.456538860103,2989.966266193707,164.13704676082884,266.11730445289555,0.9276456034909454,1.246558883625609,0,1,2
9176117,30719049728.0,28000000001324,16382117,9331415,5668.7811776196595,5707.0045766423955,360.52253311990694,425.47308034059563,2.445471913264517,0.7335798254025991,0,0,0
9239917,21348939776.0,28000000001367,17176508,8870453,3770.788711072384,7914.762466572855,252.38009360830094,555.5563343983667,3.3581941863266045,0.47331947019494,0,0,0
9253692,19035000832.0,28000000001376,8353604,15518506,2776.5389865901748,2796.434869072063,297.13759977248657,234.0996950420065,1.1461333740171806,2.6441810227497444,0,0,2
9344084,16830211072.0,28000000001439,18357987,18408010,3187.363099628856,4708.209253659771,281.3870530138571,398.3417681276694,1.800986544395015,2.3382106070832287,0,0,0
9355439,15016336384.0,28000000001448,8915063,9977299,3194.7825832684493,6255.907230493446,357.74284634233726,630.4179860167651,2.322417344163832,0.6819933401939433,0,0,0
9368070,26268844032.0,28000000001457,10135222,17310808,1587.9721782256124,2043.384166459417,126.523478212065,166.74395096440415,0.7147677043240819,1.5690991459612318,0,1,4
9654900,16670144512.0,28000000001548,17039013,2566862,7022.106907979432,7033.726039661123,581.7431606774667,536.3630861352613,2.0402438953973716,0.8242709607051546,0,0,0
9711436,25039955968.0,28000000001591,9296340,18435213,2831.552672041156,2845.879310881617,279.51570864828,233.30262976206615,1.261669265248446,1.298087987436512,0,0,2
9748722,19494150144.0,28000000001621,18439238,17020669,750.4134024408398,4883.574438170436,45.78112201237984,520.883185460411,1.7674129086670893,0.9597142571387389,1,1,1
9779252,22054406144.0,28000000001646,10859653,9744960,1526.021178212308,5005.82966950079,148.6694818292566,548.0941929217398,0.4963362981767713,0.657721650779807,0,1,1
9828840,13687152640.0,28000000001686,8928043,8929121,3445.9464312589816,3538.8771825417375,348.96568311429735,385.0046426147955,1.4420014125012344,1.202220350192573,0,0,0
9925265,41535209472.0,28000000001770,11276282,11503868,1080.096300594011,1461.6890179308766,138.08452899495276,194.30187777203372,0.40188349470712886,0.35296523856182854,0,8,13
9967064,16790956032.0,28000000001807,8445563,965535,3365.9675313539874,3687.547340695095,317.542066902796,387.21818189541625,1.1144281374055354,0.743495225894711,0,0,0
9993167,11935466496.0,28000000001830,10325490,10132132,2953.7671093165204,4044.279003526377,257.75322031763085,378.30379472521446,0.885054980259064,1.5724330927735193,0,0,1
10001964,13309159424.0,28000000001837,10421753,8849003,4956.257991150947,8381.813461610847,572.6823844639052,960.0337604880358,0.9666840447338532,1.9505451394012845,0,0,0
10123230,12848545792.0,28000000001954,16062294,17657622,2031.3818774368926,3061.246768234394,116.76487393810348,241.23978829549017,4.563457249497267,3.1660221776481645,0,0,1
10158008,14146965504.0,28000000001988,10489107,10143484,2841.854358758725,9949.430861975967,213.59644776430068,884.5339036497204,0.7162069766223133,1.480272009575404,0,0,1
18322404,18951663616.0,28000000000961,9742669,10133128,2435.928095568454,2691.418543635367,231.09070575841253,311.771158419662,0.7170493298819007,0.7443087347799409,0,0,2
18349470,37025931264.0,28000000000978,18129274,16398554,1428.5656067731773,4642.961924658948,101.28620105229537,337.75611947622224,1.2749609659081984,2.4335342950200753,0,1,1
18412316,41594716160.0,28000000001027,17654556,2491994,3114.3417450727998,5271.403255005004,277.53506798683435,797.1722087621722,1.1856660193639363,0.8332417852950676,0,0,0
18470776,30443456512.0,28000000001095,9716327,8549262,9538.408475399701,9643.308057453845,813.1875509144967,635.8189177410385,0.6023710510260735,0.6180609592929525,0,0,0
8897326,17708783616.0,28000000001145,8500518,8894368,2607.812973773016,2898.5283553218514,225.43365812855865,245.2043285489053,1.4926489559744587,1.656450133903991,0,0,3
8928043,19736893440.0,28000000001167,8929121,9828840,249.18457759103842,3445.9464312589816,32.78221332782474,348.96568311429735,0.8337164858301024,0.6934805967113739,1,1,1
8929121,16454973440.0,28000000001167,8928043,9828840,249.18457759103842,3538.8771825417375,32.78221332782474,385.0046426147955,1.1994485139685525,0.8317942711914824,1,1,1
8956636,16575284224.0,28000000001185,18454336,9173508,11489.671216086865,12579.882802394894,1107.548751189753,1721.1672209963192,1.9300210090925316,0.6847042229035867,0,0,0
8986032,20175439872.0,28000000001202,8425844,16024914,4112.3947019861835,4310.833363565148,421.8659395123854,304.66304563695894,1.6344489538374116,2.0846033448008683,0,0,0
9042744,31976230912.0,28000000001236,9388125,9131264,1656.3554525483994,3827.425512473786,119.41979128605814,301.3088750037792,0.9813265456568893,1.033061101257036,0,1,1
9067174,20944988160.0,28000000001253,8965614,17987891,911.7854897357896,5278.799829365154,70.886252534357,434.2582302941015,1.2526730839651141,1.2061217096434014,1,1,1
9129642,32096874496.0,28000000001294,16221451,10477259,1421.9986224360716,3914.8602451125516,84.7110534182504,327.5206922629669,3.1371141265654527,0.4948352832915037,0,1,1
9155183,28077871104.0,28000000001311,2421202,16191774,5177.842992117645,5278.076287688985,388.74770994442594,372.59044921119073,0.7357140804402775,2.470609774047918,0,0,0
9184390,14025826304.0,28000000001329,18387572,18140480,1583.3959080467846,5565.881166972094,239.70990826439905,623.5658955805673,3.0344919828261405,3.072519313582967,0,1,1
9208681,18128449536.0,28000000001346,18067707,9258026,4612.712096338306,4794.313767620902,305.1101757993018,337.6859290719394,2.432615037288537,0.6600437064536836,0,0,0
9259594,21118494720.0,28000000001380,16090541,8435853,1272.7457623955538,1287.022063342601,119.72443402359377,169.56468002477132,3.3026462492114588,0.5761298381024005,0,2,2
9282799,17760970752.0,28000000001397,10878256,10957550,2614.7676359931224,5443.8650492841825,272.77591108960297,570.1763321962177,0.5789328819677345,0.5871472077519021,0,0,1
9313402,23828738048.0,28000000001418,18060725,10152756,2783.477394363653,4286.9959558387845,183.40163773842403,346.3323023448759,1.2736288373671243,0.42939659613484205,0,0,1
9361156,21983432704.0,28000000001452,19879649,222319,3206.736429245107,3428.1382569862712,119.57684917377341,361.0305148011396,6.165205870115961,0.6162347316001773,0,0,0
10051253,13130852352.0,28000000001884,10359575,13751238,1117.3646731840906,1927.2179929225179,138.19714005445488,180.23161383527997,1.3292881330237045,2.9493493693957578,0,3,5
10092168,13853475840.0,28000000001924,8743717,10345836,7436.060538074076,7745.697541897194,922.9495360338909,748.8669467812126,1.4252274686899082,0.9174568152276793,0,0,0
10110161,17168764928.0,28000000001941,8521782,16647245,3644.873940608579,3707.9316913531607,388.66898904507,445.3212250365163,0.8130416049459,1.7517305473122033,0,0,0
10178758,18629578752.0,28000000002008,9874753,10523997,695.0720459161594,2628.8997599585423,53.073988411068456,282.90355377020586,0.6892398087434758,0.5658138527082032,1,1,2
10225163,11295840256.0,28000000002055,10226251,10112025,5543.942124145371,6529.8213083191795,629.1874128165219,590.5352330864732,1.3049668509759775,1.3912969103517747,0,0,0
10274265,14861806592.0,28000000002105,10446678,10249247,1967.456538860103,2479.2113359939003,164.13704676082884,202.13757349840665,1.077997886516972,0.8097392610719287,0,1,3
10322481,14646038528.0,28000000002156,17743547,9895736,1108.72416935453,2318.339534944806,92.68736100203878,219.00180598238057,1.5834929061303642,1.11619265132661,0,1,2
10359575,17454686208.0,28000000002196,10051253,8741355,1117.3646731840906,1245.1515622629804,138.19714005445488,133.54811775859818,0.7522823495951328,0.9802530179063302,0,3,4
10375595,17719429120.0,28000000002213,9144376,15165512,3909.2000922325233,6152.472606343859,524.426792559426,484.6220851657939,0.9724159492560447,5.013596638490349,0,0,0
10447829,17031787520.0,28000000002294,18330735,17772976,4544.442550326342,4800.042535410747,341.66590694086693,480.343080444848,2.3670836889350766,2.3322513821496993,0,0,0
10559000,10521909248.0,28000000002424,8823157,9337180,1758.779777248376,6019.641663220988,229.34873319544073,1064.0274400604244,1.856725768254792,1.3233806655999016,0,1,1
10773626,13044783104.0,28000000002464,10774874,10222239,1609.4356976439833,1840.5771822976403,163.78169217865116,194.24527898592817,0.8076183255794822,1.7131146241249149,0,2,3
10827303,13324592128.0,28000000002527,16041949,10318134,1336.9718566888841,2153.4443135446336,71.59671195263323,144.15400008078177,8.599270059698146,0.8791206502587514,0,1,3
10890784,11388179456.0,28000000002611,10030979,8847196,2766.8528924098587,3026.9105841146848,234.0744113175183,206.18363282918105,1.11126050453415,1.7327864293184527,0,0,1
8438073,11132394496.0,28000000000363,16094954,10353850,514.3877267087039,1377.8465936370035,42.804690240349714,160.8891707504322,7.644886588108205,1.1677572113233168,1,2,6
16403898,79755272192.0,28000000000412,8479313,16986867,895.587519838288,4832.203888542696,89.4315334407108,368.7771687184432,0.15444459549140072,0.6816900411688837,1,1,1
8479313,12317770752.0,28000000000412,16403898,8283637,895.587519838288,4596.548623476515,89.4315334407108,505.18879035870015,6.474813811504843,3.086602267689289,1,1,1
16462660,78222401536.0,28000000000426,17438870,8876819,4533.746560396906,4817.996943985346,458.26227977435394,521.9845110089054,0.4126355573619805,0.31006435685610706,0,0,0
16612429,31560253440.0,28000000000462,8511297,18299728,199.70752601167058,6658.482497798413,17.56245688568861,487.2229565575889,0.663112156300859,1.4865413217670282,1,1,1
8511297,20927987712.0,28000000000462,16612429,15667566,199.70752601167058,6600.027535130402,17.56245688568861,560.7459147508799,1.5080405184825063,5.309319814646496,1,1,1
16727953,36915920896.0,28000000000496,8850935,9675844,1997.8613334145741,3049.885280679982,151.42013437412157,194.55261382524444,0.7953714301945394,0.6740942423759603,0,1,1
16960167,66727374848.0,28000000000535,9806842,14761476,1649.0020479590503,3571.9146941895488,126.65359686787488,222.54745397841575,0.29109025715826103,0.7667207685682459,0,1,1
17037404,30858909696.0,28000000000558,8570183,8941628,596.2333726059524,7883.650825197352,66.2308494519483,1080.160245238494,0.9570149033433951,0.45654910956968114,1,1,1
8570183,29532436480.0,28000000000558,17037404,8941628,596.2333726059524,8358.613990177906,66.2308494519483,959.5060179566092,1.0449158069601983,0.47705538124296337,1,1,1
17150753,60335153152.0,28000000000592,10210422,17727431,4398.286517113124,5000.054963878087,360.53364100811416,351.41878956023965,0.27840725100476826,1.2361154200787468,0,0,0
17331331,81611882496.0,28000000000628,18108607,13274319,4899.563926844186,7663.445112464084,573.9392376311876,846.0553873153714,0.5043741018719609,0.517718693550181,0,0,0
17366604,42925637632.0,28000000000641,14090051,9767426,4555.335525837212,5299.246973217739,332.0792517597485,436.4710854106972,0.56750556208022,0.34809566739809916,0,0,0
17391092,18725230592.0,28000000000650,8615266,10350099,266.0989663447329,912.7286823137403,24.302030967803727,58.45097130911841,0.867355271071473,0.5958899524990159,2,3,3
8615266,16241427456.0,28000000000650,17391092,10350099,266.0989663447329,1121.1625739367043,24.302030967803727,91.92684069799341,1.1529301006779684,0.6870194629276802,1,3,3
17505528,46530793472.0,28000000000691,17697184,13677386,1325.2950078019837,4136.0798355681345,157.92474108384718,425.19493230677506,0.9880878238551092,0.4608328989898554,0,1,1
13677386,21442920448.0,28000000000105,981980,20629167,1030.9462135995782,1095.7876500790428,140.86502010343318,35.33508666332846,0.9586529395494402,8.224029853939419,0,5,9
13678885,41459462144.0,28000000000105,20629167,981980,346.44966590514986,392.78383791110224,10.178735486782882,37.97223800600173,4.253485424087223,0.49581730338426266,2,5,10
20629167,176347217920.0,28000000000105,981980,13678885,79.1107778714887,346.44966590514986,2.517834133227598,10.178735486782882,0.11656729809780943,0.2351013111123086,2,5,9
981980,20556318720.0,28000000000105,20629167,13678885,79.1107778714887,392.78383791110224,2.517834133227598,37.97223800600173,8.57873534274526,2.0168719267649107,2,4,10
13751238,38727471104.0,28000000000136,14151096,10359575,555.5285548251193,1759.9771436981089,34.42329518590362,148.17656089703794,4.181014619962519,0.450705551135178,1,3,5
14151096,161920122880.0,28000000000136,13751238,10359575,555.5285548251193,2134.7366747513843,34.42329518590362,157.77283445971563,0.23917639398471285,0.10779812846940448,1,1,2
14266205,247334666240.0,28000000000145,16677354,16233063,2816.820166536185,3883.1549814841337,124.98894306876072,171.51500520794835,0.22225301749921006,0.2497921981225627,0,0,1
14083680,12634344448.0,28000000001118,17277488,9132632,2659.53624583528,3052.8888369415376,257.65662000539754,234.87205875721784,3.4430972942870963,1.520270457011368,0,0,1
14107960,28018380800.0,28000000001160,17185904,7182471,2820.9035276570653,4584.455162999315,170.8290747755714,492.26061853812666,1.736526166137338,0.644430060997672,0,0,1
9000211,17314693120.0,28000000001210,9001484,15611795,112.90618410700932,1642.9279800696436,11.067574139275909,103.45925072740444,0.6850113076679236,3.199767222902995,1,4,6
9001484,11860760576.0,28000000001210,9000211,15611795,112.90618410700932,1751.6838701330228,11.067574139275909,95.17546859659898,1.4598299163913584,4.671115917482289,1,4,6
9076698,18232711168.0,28000000001259,9938600,13190587,4089.1050877747894,6823.293946029627,380.69436907351957,624.828948355085,0.6540658324544792,2.281300114763053,0,0,0
9144376,17230655488.0,28000000001304,15165512,9123036,2809.3102623805858,2928.363094997163,218.74170284921732,359.9320169496278,5.155814898270688,0.9485029012031513,0,0,3
9220512,21857947648.0,28000000001354,8542193,16723180,1877.6915676164615,2122.85249951248,156.48923993323476,199.9426826085192,1.447891308262685,1.0917156337037632,0,1,2
9292389,13838548992.0,28000000001403,8842092,17875911,3523.3564903782626,6610.747495074899,332.11989017499656,537.7744641517943,1.455369489651188,2.9005932127136123,0,0,0
9299365,18919956480.0,28000000001408,8884849,9191103,5966.782239737711,6549.705721161494,413.88198977551656,569.4431515497969,1.8529168912760627,1.384329300106297,0,0,0
9350977,21436819456.0,28000000001444,17051791,2570870,1565.079059238552,1596.7457490279933,135.1590983031837,157.08106020194953,1.8218671149496852,0.692890751936741,0,2,4
9418214,26543011840.0,28000000001494,8563942,17014995,1651.4256456133216,1848.2930975998468,121.61951987003391,155.5223124050942,0.5146855569499682,1.3317018576894097,0,2,2
9693099,23771654144.0,28000000001577,16056371,7167139,1869.71943912369,3812.519206183861,100.24627834438203,266.4151785027435,6.031978108860038,0.42911432188132714,0,1,1
9756070,13843408896.0,28000000001627,8991643,16385870,1834.5399338305153,4147.436456692202,149.72248465467956,344.35243620468395,1.8451140524629346,4.9070006451682575,0,1,1
9822659,21230911488.0,28000000001681,17889273,16394336,4181.237843796207,4683.272867182914,322.51128605223664,354.86325537733,2.2915204285740742,3.620284110903265,0,0,0
