GalaxyID_test,Mass_Host,SubGroupNumber,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1[kpc],R_2[kpc],r_sep_1,r_sep_2,mu_1,mu_2,N_1,N_2,N_3
20259284,332646154240.0,0,28000000000085,611455,53194752,49.11316794577129,92.7581147822675,2.038346021941134,3.617435511375146,0.06148445976995642,0.006608828185681898,9,12,28
53194752,2198401280.0,8,28000000000085,20259284,611455,92.7581147822675,103.78858679655805,3.617435511375146,15.642515025963087,151.3127549852955,9.303382996574674,8,12,30
53195109,1405660032.0,11,28000000000085,611455,20259284,225.8986804883745,266.12284792429045,36.282325066081064,10.546595291555578,14.55015339583903,236.64765780293595,8,10,28
611455,20452569088.0,4,28000000000085,20259284,53194752,49.11316794577129,103.78858679655805,2.038346021941134,15.642515025963087,16.264272366407567,0.10748778163472154,9,11,28
614993,2065273728.0,6,28000000000085,53195109,53194752,642.1275060867408,688.1286132575913,79.73240054245716,81.31573209840447,0.6806168174914197,1.0644600036281486,6,11,34
13777290,36385976320.0,2,28000000000140,1365207,14211586,814.2730558552597,840.1184301426784,100.37956608634023,71.77480123887149,0.11586621293112521,2.0317753716385645,4,10,11
13779146,2127330176.0,3,28000000000140,14211586,13777290,660.1865395413507,1452.0496903415424,65.00781692055217,169.5310864463237,34.75160151162167,17.104056873962193,1,3,13
14202037,155967078400.0,0,28000000000140,54951538,1365552,66.21401722256374,191.88781170396607,4.756488824763827,13.445868465149603,0.007834272799970586,0.036523971253666826,4,8,11
14211586,73928130560.0,1,28000000000140,13779146,13777290,660.1865395413507,840.1184301426784,65.00781692055217,71.77480123887149,0.028775652243410388,0.492180392556649,2,9,13
54951538,1221888640.0,14,28000000000140,14202037,1365552,66.21401722256374,197.76563616979226,4.756488824763827,29.313438485293045,127.64426584733614,4.662075496503511,5,8,11
1365207,4215905280.0,4,28000000000140,1365552,54951538,106.1092721234242,286.11836350775513,16.069486795348343,45.758487323629296,1.3512013932153617,0.289828295193577,6,9,11
1365552,5696537088.0,5,28000000000140,1365207,14202037,106.1092721234242,191.88781170396607,16.069486795348343,13.445868465149603,0.7400821261887306,27.37927902348803,6,9,11
1365862,2290062080.0,6,28000000000140,14202037,54951538,620.7935256009707,649.7872578706653,43.5537394414669,96.5658151526104,68.1060481993571,0.5335613609217091,4,7,16
13809000,19971115008.0,1,28000000000157,1404124,14395655,231.8251007205905,399.6462358660558,25.279135183455583,23.359264091329532,0.07212529332603601,10.888036030481809,8,12,15
14395655,217446219776.0,0,28000000000157,55014403,1403092,129.84982262935787,221.94794581105262,9.303310019160877,14.66126852310721,0.01608163211851779,0.12389098095037743,8,10,13
55014403,3496890112.0,8,28000000000157,14395655,1403092,129.84982262935787,219.3266783904348,9.303310019160877,31.473683413020247,62.18274318366685,7.703881051209882,8,11,13
1403092,26939625472.0,2,28000000000157,1404677,55014403,195.81463419486295,219.3266783904348,26.720619711473798,31.473683413020247,0.1263487510447302,0.12980470406444705,8,11,14
1403741,2708997376.0,3,28000000000157,1405448,55014403,506.0463013917148,626.1175226444632,52.429789588218526,84.42880442959571,0.40172737324940105,1.2908429306651348,8,11,13
1404124,1440422528.0,4,28000000000157,13809000,1404573,231.8251007205905,266.5162553146093,25.279135183455583,36.325332058388774,13.86476163749641,1.0049232665153096,8,11,14
1404573,1447514112.0,6,28000000000157,1404124,13809000,266.5162553146093,480.2836120759817,36.325332058388774,46.827293573771094,0.995100853289643,13.796836136130187,9,11,14
1404677,3403788032.0,7,28000000000157,1403092,14395655,195.81463419486295,400.7473173457642,26.720619711473798,27.99095846488184,7.9146013849078605,63.88359607934599,8,11,15
1405448,1088278400.0,13,28000000000157,55014403,1403092,229.59358408339827,288.5648627366056,28.61504082104414,31.350290650556715,3.2132312026040397,24.7543509748976,8,11,13
13866051,45992669184.0,1,28000000000187,14681034,1744494,70.30604512086873,160.90373287486975,1.8481519489613756,16.71150784182422,2.109385618735739,0.11567522769152097,4,6,9
13870580,4240522752.0,2,28000000000187,14681034,13866051,438.13982046379385,493.11871901834076,11.662858602685372,53.22423727986454,22.87837623279895,10.845990429436563,5,6,10
14681034,97016274944.0,0,28000000000187,13866051,1744494,70.30604512086873,211.43158143882772,1.8481519489613756,5.574184570424868,0.4740716875652875,0.054838350401218226,4,6,9
1744494,5320212480.0,3,28000000000187,13866051,14681034,160.90373287486975,211.43158143882772,16.71150784182422,5.574184570424868,8.644893292682926,18.235413587090417,4,6,8
12863463,3147212544.0,0,28000000005698,12349596,2417965,507.6059840109988,1583.857999131522,84.24544065865007,244.25468242261726,0.4298497152914246,1.0387709283354967,1,7,8
12875300,1197112960.0,0,28000000005727,12576504,13143299,4344.392589429556,4436.00569044715,612.1987857965399,473.87896929236825,3.754048486786076,1.863805881777439,0,0,0
12882637,2923356928.0,0,28000000005747,3627886,5216044,806.7892818107584,824.8502154680201,126.5181468260815,114.15642864762012,0.6373695713149674,0.4180409625300466,2,18,21
12901459,2247183104.0,0,28000000005800,13071384,10959127,1531.2400609186222,2018.678686336667,193.76427704006903,215.14116788080017,0.5879295753195553,2.071089975585719,0,1,9
12913180,3385526784.0,0,28000000005834,2738530,2934620,1646.8574834365227,1816.043469485457,165.2206083395023,178.64966415080167,0.3608339658611899,0.4304756609481309,0,4,9
12913865,1315288448.0,0,28000000005836,10769528,8660832,1923.1081147380414,2828.9016611309994,208.90025398387542,270.8131248304095,4.394256308407873,11.85294186055225,0,1,2
12918271,1519149440.0,0,28000000005849,11595662,11075690,1523.5431958350146,2519.596956204815,158.36882133017858,369.46678397488006,1.9657944171707031,0.9283416277993033,0,1,3
12929708,1472988928.0,0,28000000005883,15630312,8375068,887.0784651671114,909.1670649225275,53.32128617707888,123.29453156906197,54.490456933020475,9.082742498387605,3,4,7
12950210,1070174336.0,0,28000000005944,11967679,12022890,5039.589938519808,5514.6658074054785,543.2212944151024,669.5780541182073,3.2582168294493656,4.405377659888117,0,0,0
3372112,1688941568.0,0,28000000005980,18373708,11091710,3430.6057182539157,3446.972816158611,471.88761221332595,469.39317152867795,8.029626696949174,3.0516401239998374,0,0,0
12971967,1619102208.0,0,28000000006014,13310122,9258026,6393.540241286148,6502.732227947439,698.2822251701833,792.893152235665,1.6908619619398357,7.390249339960136,0,0,0
12990998,1005686912.0,0,28000000006069,3155426,3416609,2516.3329339708393,2564.85100441695,320.30263711896896,317.0850605969055,2.6546221812619155,1.0271138379893723,0,0,3
13001772,1473358592.0,0,28000000006103,13734464,10030979,1478.1370749388873,1502.017949136061,177.40998610151223,181.83940144326832,3.802883495181056,8.589378116580054,0,5,17
13006233,1499091328.0,0,28000000006118,1780297,8287392,1941.2651256273157,2039.7166651325188,266.4219954863851,187.97655861663216,0.8229657799741471,5.187322265665191,0,1,15
13038670,3092796416.0,0,28000000006216,12908963,13490964,2838.7637863178556,2925.771446936282,396.66797785095326,291.2159995077879,0.5156109027255158,0.5980265181476465,0,0,2
13048549,1417139072.0,0,28000000006250,18428671,12489959,3287.0948365786617,3458.186916978744,310.7778773123427,403.94267746364574,21.91400165417216,1.3884999537998766,0,0,0
13049031,1484999296.0,0,28000000006252,11741592,13116232,1850.5609830608767,2460.853490694663,250.82591887363125,326.34444602747794,0.9058848739009773,1.0760447929532218,0,1,2
13052997,1681599232.0,0,28000000006265,12309170,11008328,3193.7126749320523,3479.624158764537,383.5868318266953,327.57043938916695,2.170691914302682,3.433764460710696,0,0,0
13076809,1904788352.0,0,28000000006341,13022733,13333892,2452.455340796244,4029.742744814155,318.6738222566084,415.67158587205114,2.448976454051731,0.9982895149497428,0,0,1
13081455,1207860096.0,0,28000000006356,11961776,10111015,586.5360980073243,1593.1201435921012,80.98047477494408,178.95097683302134,2.0229118985647823,6.87568944408608,1,2,2
13088371,1785065728.0,0,28000000006375,10415465,12901774,4872.289322957063,5238.422712280333,527.7685060067541,651.367238479107,1.5883135211926493,1.1658454651592527,0,0,0
13092663,2163000064.0,0,28000000006390,3705476,9483123,2335.2365312071533,2348.972460780954,259.08915523137927,246.92237734646446,1.7940355197326523,5.767081194131671,0,0,17
13120100,1228539392.0,0,28000000006485,3016661,12881615,4168.620748932724,4187.303929490942,487.77968145435966,554.3789369858916,2.6545402754167444,2.520966321607374,0,0,0
13123907,1298570624.0,0,28000000006500,2963766,2964080,1270.195173329488,1349.1255853248995,186.79447668914094,176.65608720657497,0.7905308413938062,1.1122839507572289,0,4,6
13129714,1875262592.0,0,28000000006519,8581844,17117148,1893.6870274655323,1945.534383727664,280.2960329761312,188.3476968549418,18.485697781145735,22.759003334291435,0,2,4
13313540,1729707520.0,0,28000000006621,12233128,18466079,952.221348153392,2668.9604634757134,168.0297695462027,311.67700314145833,2.6487444258784283,13.340990754321286,1,1,3
13324362,1236093440.0,0,28000000006655,9565393,13330660,3749.6453317442383,3758.3954804810633,606.0818011556171,392.39594098323147,15.406623602824071,2.0829433218252498,0,0,0
13334550,2029492992.0,0,28000000006688,12596726,12593818,3115.886548099211,4948.534737480871,363.47089274444966,513.8469124872586,0.5744175459562267,2.056232401121787,0,0,0
13344048,1598197376.0,0,28000000006722,12911975,11168805,5421.513883921075,5482.914537083995,763.2666229255958,738.5576327778759,1.1485036301298495,2.521389177903393,0,0,0
12920077,2197731840.0,0,28000000005854,12285569,10438463,676.5484254812561,859.4435964955858,53.696366210775324,115.54367795782736,3.4033777951726814,6.598277205648529,5,6,12
12947397,3482284288.0,0,28000000005936,2456278,58267754,1778.2718424791349,1785.2537533066222,203.06218931621268,249.17886674930077,3.5808162116372273,0.6911435715612659,0,3,4
12949884,2702386432.0,0,28000000005943,8871483,8872987,839.0514927807317,944.7729144610901,126.62829665670179,116.44132197132141,8.456220360419572,2.362237840009996,2,2,2
12977375,1368914048.0,0,28000000006029,4765275,13037949,1084.1488380774977,1851.7977790394173,120.0474991362256,268.8738534765821,0.8959883739903004,1.1577331113779321,0,2,10
13007900,1294296320.0,0,28000000006122,12034390,12383279,1224.393023030133,2068.6697839069825,178.0953773007893,294.4617700007932,2.2350877054181844,1.8397423180497028,0,1,2
13013614,1070426560.0,0,28000000006140,13537340,12441390,4121.100346428531,4249.617417792606,570.6315742336667,670.9210332254942,1.1433365330546357,1.718471798756563,0,0,0
13015832,1306292224.0,0,28000000006147,11832090,11372998,1014.5852273366278,1491.3361829749417,147.84229012123467,212.96904079271513,1.8692540268845694,3.029553938460863,0,6,8
13017632,3567545088.0,0,28000000006152,3911621,10536219,705.0287170551875,1388.7213175768443,77.41072847614778,173.92429886088664,0.4732724667388983,3.250156163408242,1,3,5
13020727,1351766912.0,0,28000000006161,10865419,3670604,1091.7339640932796,1645.1060676166676,112.56597597666514,193.0021147159901,8.62488330532535,0.9252186341427479,0,2,4
13038332,1378968448.0,0,28000000006215,9865664,2963386,1948.5116486946908,2828.1570935771506,279.8564326816563,427.296862949568,14.47489866280102,0.9923783027702748,0,1,2
13054622,2630226432.0,0,28000000006270,2933950,8924821,1403.5573398138642,1462.1420322140925,146.38146689273614,149.6854403539147,0.9646439930537509,10.305745916859527,0,2,2
13065056,1518451584.0,0,28000000006301,10023058,10439614,1755.0047983535828,1917.1640950011292,213.79251027945202,277.62195956035276,9.500111060505173,2.8621169708628655,0,3,4
13067905,2168705280.0,0,28000000006310,12324284,2818732,1889.2767468746888,2119.752164288977,304.535641104224,259.8786888266828,1.0098571623342016,3.0893360742866824,0,1,6
13093677,1591519744.0,0,28000000006394,12075049,5650632,961.7453634803167,2469.02524024512,105.97875022119857,289.45146997412587,2.2977914623973397,0.6990150516159729,1,1,7
13109542,1076928000.0,0,28000000006445,12232781,11340984,3830.7420860454054,4185.49479484262,421.1684427036986,537.4188807709895,1.8113372556011174,4.75055850716111,0,0,0
13112002,2601751296.0,0,28000000006454,3118415,3118753,778.0744688298437,940.8149969267938,93.97430559854277,95.85452912021155,1.1930972575174226,1.134128485123276,2,5,17
13151447,1374558976.0,0,28000000006596,3822881,13089175,965.5780288936932,2613.7012352254683,112.07888758920691,382.72078275464594,2.1188070259998795,1.3023910994416292,1,1,2
13312720,1968857216.0,0,28000000006619,12013649,11742810,604.6301947573057,2272.641165479273,72.39332150638305,272.97052502266035,1.018492692971393,4.630341112557346,1,1,16
13331571,1373628544.0,0,28000000006678,13134025,10153844,659.7203314037578,1696.3652278738896,103.59411600131344,173.99245711104228,0.9110767925335134,10.22876393576166,1,5,19
13358816,1890281600.0,0,28000000006771,11264491,12220223,1391.343804484571,1392.615157007169,169.49150287144093,122.9708684655652,2.838646584720499,2.604298466429552,0,6,21
13359969,1264294784.0,0,28000000006776,13439260,12807559,3271.4012484333903,4619.670104521551,485.7875436919907,680.6883430619912,0.9296211729051949,0.8563513744592021,0,0,0
13362088,1255264768.0,0,28000000006783,13434328,17057996,978.11805638415,2454.450124746143,153.67816909331006,302.1875494818019,1.7152091884411114,23.166275983617826,1,1,6
13369090,1620197504.0,0,28000000006816,11658788,10508996,882.108031069076,1313.4498916877562,94.11856095402239,184.23914943727792,7.462624171528165,10.849816867758857,1,3,29
13405501,1002656960.0,0,28000000006946,9982142,9988502,3966.6866446964164,4154.736598148201,625.1327634622686,619.1779684314117,10.086318239889344,13.99842964437209,0,0,0
3425636,9430528000.0,0,28000000006960,11457292,11445935,522.4192828031145,827.2477018669471,51.91235451586344,81.9018973772285,1.6163305282588631,5.420260383299853,2,38,75
13415271,1289730048.0,0,28000000006987,17700007,13496385,1710.1034023940015,2404.8524054150225,291.52554119864226,369.3193235609045,42.40321650938228,0.8159293315929629,0,1,2
13419191,1685532288.0,0,28000000007001,12766336,7696136,1300.5615852999645,1681.6346859190205,153.14821274756,260.53734590400626,10.111644389929362,0.7553453120205076,0,6,20
13445730,1645054848.0,0,28000000007109,9256845,11760423,1564.1169503283636,1633.9866159941764,208.25246236992538,243.41772802161367,11.576015576108013,2.390702421126812,0,3,3
3588546,1715923584.0,0,28000000007184,8650718,8652245,801.8616609380394,841.3240000783012,116.8462925710655,118.56091607817709,15.721068119546285,12.735718580810648,2,8,45
9463307,30866694144.0,47,28000000000001,8230966,9479185,130.45838216615908,139.3861689891171,1.8288717502976684,19.9180057291246,0.841441083869639,1.1597044459961459,35,82,149
9464626,27355977728.0,48,28000000000001,2640803,9490637,383.2393862071248,394.67919805222897,44.85498028911799,49.121178389543594,0.05584284821362463,0.5269898111243264,25,123,262
9446776,55947722752.0,37,28000000000001,2701549,9479185,159.20666728050435,275.20093291445954,21.55206072345447,41.53406859075865,0.02371438476381188,0.6398158972559856,46,93,198
9449132,27988273152.0,38,28000000000001,2651418,143804,797.7327598475567,798.4256823167065,95.26617673825058,88.49703538062444,0.10813101042583394,0.29025956763679367,4,56,228
9450454,34400952320.0,39,28000000000001,56110500,2646721,161.36591935164225,298.63468537279994,20.808401239674485,39.43533950037284,0.034893489832318686,0.2076098656096739,60,170,244
9451827,24497295360.0,40,28000000000001,2634456,9455774,181.86813580891757,329.84362133134806,25.675112923569674,47.78675720205913,0.35162641693356306,1.0121919614231243,20,142,211
9452954,37937319936.0,41,28000000000001,2692297,2658617,527.3188630595464,544.3248657435063,54.994905565197584,66.03404454762224,0.034203537049771214,0.035717637046737326,27,187,281
9454253,24332232704.0,42,28000000000001,56107102,2638766,192.23580588732142,239.77716289661788,24.979406807009692,30.897326706887714,0.06995190440210579,0.2816022517684368,50,191,303
11548124,44982607872.0,1,28000000000015,63910288,6047490,118.893266476185,369.07073779235776,9.096742392587986,37.380314905697155,0.02509563987957839,0.12711242959213015,27,35,41
11551109,75056668672.0,2,28000000000015,63910504,11557928,181.119792994307,182.45520557982854,17.418655749202152,19.344039387934426,0.014749351437882053,0.2964692342694013,29,36,42
11556599,34576420864.0,3,28000000000015,6050207,6046653,510.9965271810236,626.4060290094741,44.58555082351782,64.38719307582106,0.04817687587017914,0.18407801851540997,16,37,44
11557928,22251993088.0,4,28000000000015,6037178,11551109,124.13325883467198,182.45520557982854,17.203490880586635,19.344039387934426,1.3861318733122194,3.373031277475831,29,36,43
11559219,36227805184.0,5,28000000000015,63910123,6043240,81.37682232169271,88.90122939630976,8.78537960470852,11.869479043204421,0.04300221070770347,0.4123947008139018,30,36,42
11560743,3058485760.0,11,28000000000015,6046056,6051917,701.4940185605665,796.8808145086766,78.67309446749219,82.90600058184214,1.315745266049563,0.40590744617362545,3,39,44
6049594,3179960832.0,26,28000000000015,6038359,6046653,114.33232209439709,156.83610066298814,12.548530196911157,16.35112339026009,7.8190788684531825,2.0015212061580514,29,37,43
6050207,1665783936.0,29,28000000000015,6046653,6038359,402.7249914705094,463.70921395424585,36.9699713937261,44.53283191777297,3.820879108297512,14.926524386893835,18,37,43
6051917,1241462144.0,40,28000000000015,6041563,11557928,418.87356662646937,510.25701018807604,53.57312381022981,57.98656204659023,15.095346978216035,17.92402063610568,28,37,44
6052113,1213329024.0,41,28000000000015,6041188,11557928,194.63622421848257,316.29791771915444,19.445394960313287,39.75155462979882,5.4404321576667405,18.339619878737857,29,38,45
6047128,7363332608.0,18,28000000000015,6038359,20867355,143.70720435614865,147.56352823189542,20.662114857374792,3.1004568699896455,3.3767813933850754,86.79807049454963,30,38,43
6047490,5717848576.0,19,28000000000015,6048218,63910504,242.44835723073416,267.7264610815189,37.6931539206061,33.420244577872744,0.9109523532789687,0.19361079071709925,27,36,42
6047913,3505809920.0,20,28000000000015,63910666,11559219,335.6519600092569,338.57065315370653,41.79561621164141,35.87208540190476,0.4428370149628648,10.333647861889785,25,35,42
6048218,5208687616.0,21,28000000000015,63910504,11551109,123.20764692561718,191.60218239945416,15.699333880169286,21.725358963764265,0.2125366821000002,14.409900190873724,29,35,42
6048626,3928469760.0,22,28000000000015,6046920,63910504,208.42297244602744,266.1329648465991,24.679541940242895,29.142676629241173,0.9120456470053113,0.281798575942201,28,36,42
6048971,1658058112.0,23,28000000000015,6046434,6041188,538.794671503956,1154.533404808991,67.67792079748777,120.61130566894951,0.8976016589700808,3.981183887480055,1,36,44
6042700,5149372928.0,12,28000000000015,6047490,63911164,296.4594915060055,441.69549083404854,45.007256919341486,57.31211460717995,1.110397063088766,0.24327684506753208,28,36,43
6043240,14940154880.0,13,28000000000015,63910123,63910666,55.44022010369679,76.73482054980502,8.867104099298322,12.615839945334853,0.1042744017389999,0.1039147460297279,30,36,42
6046056,4024188160.0,14,28000000000015,6051917,11551109,598.2624906034987,635.7474002069681,63.5841066562134,63.311769178439015,0.30850002401478166,18.65138151790596,22,36,45
6046434,1488275712.0,15,28000000000015,6048971,6041188,538.794671503956,630.6761504950006,67.67792079748777,63.13908017678489,1.1140799373604238,4.4353570959841075,4,37,43
6046653,6364759040.0,16,28000000000015,6038359,6049594,65.09611617669749,156.83610066298814,7.499162569844689,16.35112339026009,3.9065680865115673,0.4996199874991654,28,38,43
9147202,28374525952.0,0,28000000001306,13002848,15866157,881.9802968300762,1006.2771371608654,91.10599436078135,93.36706922423956,0.08044569230377252,1.7434647137959698,1,4,6
9150430,27915026432.0,0,28000000001308,13383917,11852489,1316.7366116514927,2623.472880106115,143.7780112952952,241.9699773969439,0.07549350773976728,0.18002422015403236,0,1,2
9263568,14727427072.0,0,28000000001383,13559745,13376257,2025.4518081862707,2476.0986988977793,181.2224253281263,217.83931471271964,0.1026472608290231,0.13124453623503912,0,0,2
9275335,21020047360.0,0,28000000001392,10849164,3911888,1055.3706941790856,3185.217069269666,64.86774200706358,189.20461216470247,0.13749623064598082,0.07415582911417379,0,1,1
9289263,25476558848.0,0,28000000001401,13069016,12526714,663.1292906162384,1073.2996023484195,69.97129858878458,134.1399873119497,0.05059022702750848,0.08210361707323778,1,4,23
9347298,28438910976.0,0,28000000001441,3006004,12911129,244.88444164521943,826.1522649365617,27.3496979363907,98.57838246237588,0.04664251964920248,0.08928957603696393,3,9,53
3006004,1326462464.0,2,28000000001441,9347298,4241231,244.88444164521943,930.4375221191789,27.3496979363907,126.11341296862993,21.43966508501216,0.964007195608062,3,9,44
9354083,8899953664.0,0,28000000001446,11745715,15056752,979.513071581881,1283.936375056747,36.64784572371468,40.31318070089595,0.325899303917994,9.990855977562088,1,9,13
9365338,23436484608.0,0,28000000001455,10864884,3854468,2283.211482689621,2422.7074642688685,222.33019719528926,231.97056201455848,0.09369058904211579,0.1371512940512755,0,0,6
9377265,8353988096.0,0,28000000001464,3012724,13513602,139.5592982831943,942.9234828403752,20.08327640886425,139.99092128922635,0.2561239828704683,0.1836831729189,2,2,3
3012724,2139656704.0,2,28000000001464,9377265,13513602,139.5592982831943,1026.9494610297422,20.08327640886425,160.4827977848217,3.904359087316467,0.7171650653730292,1,2,3
9639906,11670376448.0,0,28000000001537,3026804,10495332,165.40698899763956,5011.338123818577,25.285293799111912,759.018353924619,0.1567806838239191,0.9976911168101508,1,1,1
3026804,1829689600.0,1,28000000001537,9639906,10495332,165.40698899763956,5112.245998226724,25.285293799111912,830.2386213573471,6.378336767066939,6.36360993252626,1,1,1
9730696,17386739712.0,0,28000000001607,12847644,11981383,1301.4933954357634,1424.1496013979074,149.73017438433715,169.93316798964514,0.0890806907824721,0.12201318310044303,0,4,10
9742669,13589277696.0,0,28000000001616,12831352,18322404,2036.9521942022884,2435.928095568454,203.16648233903018,231.09070575841255,0.08647110128199709,1.394604190153419,0,0,2
9759526,18815668224.0,0,28000000001630,12541035,16550702,2354.429587130666,3004.641977654689,329.6621463172686,256.4585760713526,0.06825161842309492,2.0999530005318188,0,0,1
9768387,12857687040.0,0,28000000001637,12561640,12331002,2066.3495817486514,5303.77696214509,249.0181257305083,621.6578432901767,0.16242187708435624,0.21254910369944732,0,0,1
9808390,25145909248.0,0,28000000001670,12612938,12636898,804.8092180954914,1066.2094836508843,70.35247326758805,124.12334417194695,0.1559013354154932,0.08462283813297568,1,4,9
9820393,6868198400.0,0,28000000001679,3048918,3267681,91.8869357849551,2823.6743577122343,10.090573677168303,297.30741880166306,0.669670169108685,0.16728855823384484,1,1,2
3048918,4599427584.0,2,28000000001679,9820393,3267681,91.8869357849551,2915.324751681127,10.090573677168303,356.57906386566225,1.4932724289197115,0.24980739168433008,1,1,2
9855373,8609329152.0,0,28000000001709,10960917,3426138,1132.883329379836,1392.2352700858587,101.85019079107435,126.46385126795889,0.8045623408870219,0.1462457454896481,0,2,3
9917122,17504688128.0,0,28000000001763,16710870,58482929,921.2491141056327,938.8011370307639,54.84060516980313,74.77800689028517,5.67411334527719,0.06481963824222896,2,2,3
9943637,10597357568.0,0,28000000001786,11359928,11285524,1050.3435441724444,2962.142181563907,100.19559477675125,264.5697439577111,0.12611224707898805,0.4592249266642845,0,1,2
9974450,27708520448.0,0,28000000001814,4635359,6080155,656.7832275662806,899.96198766577,72.18952874079437,83.42180024472152,0.040897435362045646,0.0411081177047191,2,27,41
9985401,13158394880.0,0,28000000001823,11613823,2385250,2543.430970390857,2926.58646053356,280.5599893002001,374.7472568107795,0.4276547578423182,0.5389984198437431,0,0,3
9995575,9128397824.0,0,28000000001832,13089530,9310678,866.4410128010078,3469.0883693287287,129.98162059526868,438.02372003991786,0.13884957693973526,2.0647873884774284,1,1,1
10075159,21554489344.0,0,28000000001907,3619693,10492298,824.5472999326876,1216.1781329824269,81.64458399547242,94.79167153626261,0.058155575295451546,0.47081984555690337,1,4,11
10139494,17593720832.0,0,28000000001970,11694537,10111015,1812.5195040949855,2836.0078983512517,160.77641857703682,227.60593999682,0.27133046099705216,0.4720360741938593,0,1,2
10141547,12195358720.0,0,28000000001972,3093581,11302795,171.4166308788369,865.7234635177216,23.376250892992065,102.88501583496183,0.08266192074750221,0.3363635466722868,2,3,3
10302219,13957563392.0,0,28000000002135,12868536,2834984,1098.3855958854936,1770.4499534483907,150.46791416241052,209.42322979495526,0.15289505109632248,0.30262787689870163,0,4,6
10335383,12850306048.0,0,28000000002169,11786747,3043498,837.8024243639642,1953.6389470792483,79.08202105760205,343.3384369544423,0.5845223337049661,0.21300941890220731,1,3,3
10363688,14051259392.0,0,28000000002200,12376707,3708847,1534.5487297052916,1906.3424704435888,217.98154188152964,256.96277414929034,0.12880591422505852,0.09919600977500764,0,2,4
10370026,12828847104.0,0,28000000002207,10836827,11079169,1112.503768488535,1303.362159746978,117.6064108456508,128.05984696985203,0.7028351544690762,1.016952035536552,0,3,5
10371851,3267159040.0,0,28000000002209,10372525,8375960,342.35377571308163,982.6570024321367,43.152921342606334,102.92261853987385,0.547605846576725,10.575500104212864,2,10,14
10372525,1789115392.0,1,28000000002209,10371851,11639789,342.35377571308163,975.4401186897586,43.152921342606334,113.508650138765,1.8261309776938077,3.2226632814078435,2,9,15
10489943,3661264896.0,0,28000000002344,10991125,11628208,4013.147007438769,4211.347542824263,483.9177825873881,603.5331139172482,1.6715589125185222,0.8828813767426458,0,0,0
10496363,7677682688.0,0,28000000002351,16594174,8508010,2226.6655037535847,2265.557732575351,191.4049178098319,211.39192610752687,8.848418129363566,5.752430099908812,0,0,5
10498116,5983528448.0,0,28000000002353,11281918,8990038,2412.04899305063,2646.901291958511,250.67991323363137,264.41168491258253,0.2534351583983645,4.352873839298908,0,0,5
10556650,10021309440.0,0,28000000002421,9374342,6087724,1181.767191957909,1414.2893280374965,117.42599758854989,167.65342875922593,0.24451817745685736,0.1624378029384551,0,11,39
10801566,8016978432.0,0,28000000002498,13071832,11123354,2964.6662489633327,3118.7290293223796,306.67212203095846,330.52917380813307,0.12525120287114178,0.21849941382005206,0,0,1
10817187,9416270848.0,0,28000000002516,639748,13635666,1139.9768244729148,1211.6817177965622,116.95755943445147,152.4612416112905,0.29814722338793964,1.976386473627484,0,12,17
10836444,2835867136.0,0,28000000002539,10410755,12040292,492.5666172531486,562.246711388433,60.84620199529005,79.8199521027326,1.2220234227503668,1.4833849479752215,2,14,25
10863996,7658585088.0,0,28000000002575,11041878,12425715,1337.8260241392081,1920.1944146292271,129.1010583205845,161.63614507495313,1.532636403347093,0.3276336068827652,0,2,3
10874730,11158010880.0,0,28000000002589,13836573,14552942,690.6906989714175,976.7078364679394,79.43710723037367,67.72966106694093,2.522256927571664,8.534363389328403,2,9,15
10880888,12113258496.0,0,28000000002598,2442999,16373727,2055.435414833008,2196.055095542618,309.27960252965516,177.83693850097174,0.1401846837959199,5.413893607377038,0,0,5
10942165,11596804096.0,0,28000000002682,11701992,9034191,614.0308524779706,672.8466903433306,73.6694022655637,76.1626593879131,0.7274197430747045,1.7158962592860894,4,4,8
10974361,6178063360.0,0,28000000002722,11925871,998857,481.2227898216946,1058.7734306030684,74.00751774633362,171.09894321440083,1.055354687718839,0.22018274930738166,1,12,13
10986949,10043397120.0,0,28000000002740,11592022,13801917,1713.0720303540859,3123.141491506781,334.7049454512868,498.40339492786666,0.23103765750527247,0.30797932403174755,0,1,1
11004393,4687442944.0,0,28000000002763,12222912,9192916,1107.8718430405938,2161.933877726587,158.1041546276924,210.75719592172317,0.23745961567911086,6.095676734065438,0,1,4
11076796,9295002624.0,0,28000000002866,3864067,3832254,1051.4325765940532,2557.289307538877,153.02857111216173,375.41442125812966,0.13825995623516674,0.15072273227579888,0,1,2
11089180,2200555776.0,0,28000000002884,2105654,9860151,1267.3074629011426,1286.731420033543,192.03033227310397,135.81662396938876,0.45527989380079226,7.346027493738018,0,7,7
11106358,3240162560.0,0,28000000002907,3192729,11148028,50.743104461227816,1749.6692645823177,5.565877130455725,214.11136579713246,0.9421872759371678,1.5589897514277802,1,2,3
3192729,3052839936.0,1,28000000002907,11106358,11148028,50.743104461227816,1766.965102282669,5.565877130455725,201.6915531999725,1.0613601197334441,1.654649549238601,1,2,3
11131840,9237749760.0,0,28000000002947,14100102,3742918,1539.53949441789,2589.886233943904,145.58369174115606,331.7087776120527,3.879439633575872,0.29497125672302255,0,1,2
11138013,6176260608.0,0,28000000002956,11958439,11159783,1186.2903551895909,1744.5407972928074,163.2941119267112,231.02523288612375,0.2712267726899648,0.8127291457711754,0,3,9
