GalaxyID_test,GroupID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,r_sep_1,r_sep_2,mu_1,mu_2,N_2
10304058,28000000002137,13774872,14188899,0.9185133120126928,1.1114149828191189,112.18013126924207,87.81550316106836,1.8425386680588596,9.22036065387063,3
10357347,28000000002194,17659955,8639033,4.396903177774016,4.560015945151165,372.5329789395314,594.1794223244453,1.9104000409213475,0.8700380954949127,0
10473450,28000000002325,11149101,12067212,2.135393745061481,2.3415310384727697,230.86615967099274,237.96526483387154,0.5587118848189535,0.607345316442029,0
10484533,28000000002338,10229105,10001964,4.331149857791291,13.667869103929302,558.3194594181575,1583.9828395982763,1.0720629929333927,1.3015104849531802,0
10842572,28000000002547,18312497,11009044,1.0829238300363246,1.882796830637293,66.58720601294178,145.71858486173477,3.1030704781380027,1.0831156364049475,2
10955864,28000000002698,10957550,20487146,3.9878432814762963,7.170329313457479,423.53004964849214,318.1552325951987,0.9532560679694576,14.68796264514167,0
12154474,28000000000025,12157780,6650953,0.44205808543625347,0.60267109386593,44.89054414628393,77.83239890164023,0.48917468658871466,0.8637035486739953,9
12155759,28000000000025,16828343,12157780,0.6511403465540786,1.0487616776202675,62.42727979570991,109.51232614014661,5.539912497467557,1.439094586311628,10
12156651,28000000000025,18737995,6656922,0.5660385499928411,0.5685738532997829,13.493036726171635,84.02848472690427,17.890872065260698,0.43585425861194405,10
12157780,28000000000025,12154474,6650953,0.44205808543625347,0.8369227963263522,44.89054414628393,92.23472720832115,2.0442594995533243,1.7656341841747318,8
16828343,28000000000025,12155759,6656922,0.6511403465540786,0.7826558870327966,62.42727979570991,87.10445055457485,0.1805082662329282,0.1697120090874508,10
6659446,28000000000025,18737995,6650953,0.03399568056591817,0.07508512689754651,0.8214350019085125,10.510161688531122,35.877801404704535,2.3621647982133394,10
18737995,28000000000025,16828343,13259027,0.9424100644541117,4.2080751375794145,21.336345755853582,106.14574503881106,0.14354802075212938,0.15593220670913563,1
6650953,28000000000025,6659446,18737995,0.07508512689754651,0.0984885534660152,10.510161688531122,2.389847322527026,0.4233404886722407,15.188525979153221,10
6656922,28000000000025,6650953,6659446,0.10018298456736945,0.16513378924484493,16.621660699842508,26.62699085567504,2.702555292400991,1.1441010781487857,10
13159257,28000000000058,19556663,17596949,0.29895740293370804,0.3931430157238685,18.346057816711042,24.57079042678519,8.835470997032592,4.359643533750686,5
11561158,28000000000016,20915734,11565287,0.5129144052155936,0.5794579322044265,13.629514040375325,71.565945142694,10.106867146137827,0.6282025780735709,6
11564242,28000000000016,16770170,11565287,0.5475329582840593,1.1799718988684622,50.379166107729176,159.96800534789654,6.475984096342533,2.1026384577241384,5
11565287,28000000000016,11561158,16770170,0.5794579322044265,0.6898377880300491,71.565945142694,77.81559872256481,1.5918431966111521,3.0799322977056325,6
11566730,28000000000016,6053318,20915734,0.6327521516242555,0.6751062441478565,101.15065130907217,18.89711160545279,0.9730483644557324,27.7696276387135,5
6053318,28000000000016,20915734,11561158,0.1281542186836464,0.6096132699398044,3.6641832121742794,74.68187085481993,28.538794836006165,2.8237033715152573,6
16774780,28000000000018,6084348,12096258,0.08840548939295564,0.2457723347140099,8.609602319720508,21.896826042355652,0.1652008573211687,0.2827202311253656,8
16789311,28000000000018,12096258,16774780,1.2272234595286378,1.4054633870627988,92.53189366291281,82.47815022287718,0.8433905206503588,2.98312758621217,10
20995479,28000000000018,16774780,12093500,0.38395861917547125,0.41267614206930986,13.604047739670778,15.460657248673561,0.4811786323952325,0.1274542918414939,5
12089855,28000000000018,6082966,20995479,0.3596731489844572,0.44443651011971347,38.54544910605031,17.828918227706794,0.3054513715517675,5.537806137987966,12
6086969,28000000000018,20995479,6082966,0.22918178635619071,0.2456116932872897,8.55549272647199,21.9472956385153,17.196293927363275,0.9485040528393914,12
6082966,28000000000018,20995479,6086969,0.1583182038624591,0.2456116932872897,6.124692257047507,21.9472956385153,18.129910858984065,1.0542917523720148,12
6084348,28000000000018,16774780,12093500,0.08840548939295564,0.24536098626960623,8.609602319720508,28.0848757104854,6.053237351280143,1.6033776814141318,12
11273277,28000000003170,10406312,15018059,0.5002488072338441,1.6222358335501559,34.94520714490829,86.74528703403011,1.7766828341219778,14.38176988035437,3
11568391,28000000000017,6066835,6076300,1.1402503579460348,1.1730243900228252,111.73062953943639,120.68328553086147,0.380518435867694,0.2583500012935619,10
11570539,28000000000017,11573409,6068063,0.5012550949002489,0.531872898753968,44.1945985461404,51.854200662544926,0.6843280168147888,0.5394996240450526,10
11573409,28000000000017,6068063,20943532,0.07712792863061581,0.12382057464771132,8.642273740777625,2.2201866274843276,0.7883640751056177,17.982601907527958,10
11576382,28000000000017,6066835,6076300,0.5462695814296595,0.6734007420770328,63.357147181862835,82.76220176510103,1.630457637660769,1.1069863982758996,8
6077306,28000000000017,20943532,6076300,0.04141777340618071,0.06747636777648264,0.7922724065690596,13.54192685813645,38.4268897609107,1.0136118488254906,10
6068063,28000000000017,11573409,20943532,0.07712792863061581,0.07907008821092168,8.642273740777625,1.445907763622688,1.268449478581364,22.810022013140077,10
6076300,28000000000017,6077306,20943532,0.06747636777648264,0.1079729068582536,13.54192685813645,1.9907659209221638,0.9865709454351159,37.91085296155264,10
20943532,28000000000017,11568391,16094954,1.2398542882794126,3.393794300352675,21.74638491195308,57.30952442341808,0.10210052521733376,0.16784063582355221,1
6066835,28000000000017,6076300,6077306,0.27159200896683183,0.2819268506786837,36.563533626392704,51.556881014820064,0.6789421403576619,0.6698245893083997,10
18996096,28000000000034,12206163,12211753,0.39556858550976187,0.4898908564941198,13.635573171584504,15.958567094124673,0.22196597171548665,0.10976676382715929,3
4513778,28000000000005,21986361,10672054,0.05449335353810379,0.20787109705891718,0.653350022940211,20.197540296382343,38.36186993925233,4.697478951224346,24
4518273,28000000000005,4525156,10672054,0.3271755552439907,0.4612860786822578,35.70560430158617,35.434221458820694,0.44550291234047773,6.072592081295533,24
4519508,28000000000005,4527382,15710021,0.10186969196251128,0.12342819900494661,15.862803207334,8.482860950205943,0.5127092663857717,13.208434969599866,24
4520852,28000000000005,10692476,4526426,0.30350719263697357,0.33889953573282317,30.599021738742355,49.19858996193184,2.5042969829397816,0.5410378705726911,23
4521741,28000000000005,4520852,4527382,0.3812455027396662,0.38661900133073546,51.634613403956116,58.63835521622524,1.0978799608605307,0.7840168989433177,24
4522286,28000000000005,10701169,4518273,0.9118601565956922,0.9448235379707609,117.67998524345673,96.56451510305394,1.3083678150266782,2.2159354201668084,16
15710021,28000000000005,21986361,10672054,0.3918595657689174,0.5438116946851493,4.2621317455791985,28.886751189775033,3.6190750177991347,0.443162148923772,6
15745722,28000000000005,10687442,4520852,0.36135829770563904,0.4264052843203665,24.859825847801336,37.774766985170324,0.7095250449482466,0.24698652272104935,24
21986361,28000000000005,10672054,15710021,0.25948755696539655,0.3918595657689174,2.9302615281961994,4.2621317455791985,0.12245177199815875,0.2763136975834586,2
10701958,28000000000005,10697454,4526426,0.3693825988144898,0.4793200094046419,38.10248158116295,55.820024438749456,1.4364780562536645,0.5262691190869675,24
10703703,28000000000005,10699221,4526426,0.3929349633795489,0.3973716183977535,50.28076815735007,57.057784476046336,1.7715856407017518,0.9822446542676803,23
17596949,28000000000058,13159257,19556663,0.3931430157238685,0.558743541618751,24.57079042678519,25.16865632835677,0.22937655160528245,2.026649869107823,5
19556663,28000000000058,13159257,17596949,0.29895740293370804,0.558743541618751,18.346057816711042,25.16865632835677,0.1131801576096907,0.49342514227197154,2
153308,28000000000058,19556663,13159257,0.2709466171903573,0.47393179053978307,16.59299242456032,46.78762772271393,19.657978348652353,2.224893087788361,5
19987957,28000000000076,9996951,14664986,1.324557841299054,3.900051273667304,36.190806177313085,96.05879809030951,0.1059694554244687,0.4107226474384949,1
578841,28000000000076,19987957,9996951,0.18045953985396124,1.1534406773450332,4.982906748940607,130.4153095803856,18.272390091526084,1.936315227302477,2
13642713,28000000000093,20359745,641391,0.3297430517710717,0.3659600966790096,14.039286225040257,54.24515228336751,17.081302092357625,3.7895723917487314,2
20359745,28000000000093,641391,17410989,0.046672553376185186,6.071807010168669,1.9771130212691959,238.10681961652875,0.2218550067939042,0.34544781367186644,1
641391,28000000000093,20359745,13642713,0.046672553376185186,0.3659600966790096,1.9771130212691959,54.24515228336751,4.507448420710947,0.2638820153369708,2
10260901,28000000002092,18167601,10277847,2.7345646365917093,4.578390246924273,160.04116221826987,338.4189361996459,3.621150324168796,1.0750953600349449,0
10288861,28000000002119,17320704,9612642,2.146944510066322,2.659488963696819,140.39860704209678,187.42239341595578,4.426215518908072,1.7292310472977728,0
10309037,28000000002142,10744410,10752581,2.9696002182989996,3.1395546849208436,298.17944042849984,332.80199504542315,3.1551083375115834,1.509275558755488,0
10413744,28000000002255,8997130,16012582,3.519980238913945,3.701173189058081,348.1841316319006,380.5569525439008,1.5885667567268495,5.935883757022568,0
10431233,28000000002275,8643937,17707529,3.606025189159313,3.646132526622372,294.5661505124023,145.79269158437876,1.3848504307280742,2.120625407838941,0
10476384,28000000002328,16643441,17086647,2.9375752547950826,3.0857630754084915,159.55950481447277,274.5016724814944,6.237697660892229,3.863575165156991,0
10554760,28000000002419,18160042,19987957,3.151883252933336,3.7769836929264327,273.29945543170606,99.46141802005279,2.4875248911217938,25.57961769503084,0
10565598,28000000002432,13238499,241395,4.2018884661427744,4.218646055400512,272.1199571311651,389.26097007430184,1.7516535671591495,0.7019381715823231,0
10776575,28000000002468,18133716,18020417,1.1956957424524695,2.8515851608967724,133.22248181703253,218.63902563298188,1.7589209710543676,1.59829017114064,1
10819137,28000000002518,10113002,13783516,1.9254329530563283,2.262450817302268,180.0732547029278,280.0267589182125,1.3953360268287491,2.893694787922643,1
10913697,28000000002643,8465780,16253921,1.7100502603522643,1.8417446753227538,161.0228981267105,132.4152076320238,1.2021800558702673,5.16107231770968,2
11907563,28000000004059,14047307,8850935,0.8396153971693414,1.8778071729985786,31.339332916955676,156.00892070643525,15.228741296970504,2.3685836970282614,2
10694571,28000000000005,10696180,15745722,0.8395806111371337,1.0808629487912222,71.81265162343928,85.83815441462733,1.1140644546161649,2.7499254087108,23
10696180,28000000000005,10687442,15745722,0.5704696919665563,0.5892710854949069,41.837933710804705,41.67167116408405,1.7513716923067024,2.4683719126989363,22
10697454,28000000000005,10701958,4526426,0.3693825988144898,0.4961011761346303,38.10248158116295,67.50057596642384,0.6961470769751962,0.36636070895470385,25
10699221,28000000000005,4526426,10687442,0.05949722424736512,0.33025197814729773,8.38879724985405,30.059581383514434,0.5544437884914207,2.9439086613416934,23
10700168,28000000000005,4518273,4522286,1.157541623363733,1.1660415819660408,99.53231178829438,107.78485099592146,1.1992039253156745,0.5411727771495266,13
10701169,28000000000005,4522286,10701958,0.9118601565956922,1.004532549817889,117.67998524345673,115.09156366581414,0.7643110664409071,1.2969036531650553,24
10672054,28000000000005,4513778,21986361,0.20787109705891718,0.25948755696539655,20.197540296382343,2.9302615281961994,0.21288014494229102,8.166480432925352,17
10687442,28000000000005,10699221,4526426,0.33025197814729773,0.3378070574166529,30.059581383514434,33.32700896207412,0.33968445187570717,0.18833593438959878,24
10690126,28000000000005,4529051,4525156,0.9260964028842956,1.0197670948005295,119.02747389051048,139.24327849488546,0.20494719605116563,0.2257228502700444,17
