GalaxyID,SnapNum,Redshift,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge,ap_GalaxyID,ApertureSize
7658845,28,2.220446049250313e-16,6,6.083765983581543,52.804256439208984,50.411441802978516,22816520192.0,0.0,19574468.0,117271281664.0,47320440.0,2.752993106842041,8.072924613952637,13.639764785766602,0.7060521841049194,0.009903098456561565,0.021211588755249977,0.0,0.0,0.0,0.6985270977020264,0.008956937119364738,0.02205139957368374,0.0,9.987401962280273,7658845,30
7658845,28,2.220446049250313e-16,6,6.083765983581543,52.804256439208984,50.411441802978516,22816520192.0,0.0,19574468.0,117271281664.0,47320440.0,2.752993106842041,8.072924613952637,13.639764785766602,0.7060521841049194,0.009903098456561565,0.021211588755249977,0.0,0.0,0.0,0.6985270977020264,0.008956937119364738,0.02205139957368374,0.0,9.987401962280273,7658845,40
7658845,28,2.220446049250313e-16,6,6.083765983581543,52.804256439208984,50.411441802978516,22816520192.0,0.0,19574468.0,117271281664.0,47320440.0,2.752993106842041,8.072924613952637,13.639764785766602,0.7060521841049194,0.009903098456561565,0.021211588755249977,0.0,0.0,0.0,0.6985270977020264,0.008956937119364738,0.02205139957368374,0.0,9.987401962280273,7658845,50
7658845,28,2.220446049250313e-16,6,6.083765983581543,52.804256439208984,50.411441802978516,22816520192.0,0.0,19574468.0,117271281664.0,47320440.0,2.752993106842041,8.072924613952637,13.639764785766602,0.7060521841049194,0.009903098456561565,0.021211588755249977,0.0,0.0,0.0,0.6985270977020264,0.008956937119364738,0.02205139957368374,0.0,9.987401962280273,7658845,70
7658845,28,2.220446049250313e-16,6,6.083765983581543,52.804256439208984,50.411441802978516,22816520192.0,0.0,19574468.0,117271281664.0,47320440.0,2.752993106842041,8.072924613952637,13.639764785766602,0.7060521841049194,0.009903098456561565,0.021211588755249977,0.0,0.0,0.0,0.6985270977020264,0.008956937119364738,0.02205139957368374,0.0,9.987401962280273,7658845,100
7659937,28,2.220446049250313e-16,8,6.067895889282227,52.725223541259766,50.2388916015625,12431750144.0,453967168.0,0.0,51907276800.0,7241631.0,4.964191913604736,0.955064058303833,12.970824241638184,0.708940327167511,0.008878061547875404,0.019852276891469955,0.5804537534713745,0.02912130020558834,0.0757846012711525,0.0,0.0,0.0,0.3260676860809326,6.735496997833252,7659937,1
7659937,28,2.220446049250313e-16,8,6.067895889282227,52.725223541259766,50.2388916015625,12431750144.0,453967168.0,0.0,51907276800.0,7241631.0,4.964191913604736,0.955064058303833,12.970824241638184,0.708940327167511,0.008878061547875404,0.019852276891469955,0.5804537534713745,0.02912130020558834,0.0757846012711525,0.0,0.0,0.0,0.3260676860809326,6.735496997833252,7659937,3
8660832,28,2.220446049250313e-16,1,33.473079681396484,96.11341857910156,5.3975725173950195,15590037504.0,1560246912.0,4932694016.0,499779665920.0,16308505.0,6.435247898101807,46.54630661010742,45.94921875,0.7051751613616943,0.009403316304087639,0.02148458920419216,0.6440980434417725,0.019016405567526817,0.047758542001247406,0.7385292053222656,0.002441741293296218,0.006023137364536524,0.5164856314659119,8.428093910217285,8660832,30
8660832,28,2.220446049250313e-16,1,33.473079681396484,96.11341857910156,5.3975725173950195,15590037504.0,1560246912.0,4932694016.0,499779665920.0,16308505.0,6.435247898101807,46.54630661010742,45.94921875,0.7051751613616943,0.009403316304087639,0.02148458920419216,0.6440980434417725,0.019016405567526817,0.047758542001247406,0.7385292053222656,0.002441741293296218,0.006023137364536524,0.5164856314659119,8.428093910217285,8660832,40
8660832,28,2.220446049250313e-16,1,33.473079681396484,96.11341857910156,5.3975725173950195,15590037504.0,1560246912.0,4932694016.0,499779665920.0,16308505.0,6.435247898101807,46.54630661010742,45.94921875,0.7051751613616943,0.009403316304087639,0.02148458920419216,0.6440980434417725,0.019016405567526817,0.047758542001247406,0.7385292053222656,0.002441741293296218,0.006023137364536524,0.5164856314659119,8.428093910217285,8660832,50
8660832,28,2.220446049250313e-16,1,33.473079681396484,96.11341857910156,5.3975725173950195,15590037504.0,1560246912.0,4932694016.0,499779665920.0,16308505.0,6.435247898101807,46.54630661010742,45.94921875,0.7051751613616943,0.009403316304087639,0.02148458920419216,0.6440980434417725,0.019016405567526817,0.047758542001247406,0.7385292053222656,0.002441741293296218,0.006023137364536524,0.5164856314659119,8.428093910217285,8660832,70
8660832,28,2.220446049250313e-16,1,33.473079681396484,96.11341857910156,5.3975725173950195,15590037504.0,1560246912.0,4932694016.0,499779665920.0,16308505.0,6.435247898101807,46.54630661010742,45.94921875,0.7051751613616943,0.009403316304087639,0.02148458920419216,0.6440980434417725,0.019016405567526817,0.047758542001247406,0.7385292053222656,0.002441741293296218,0.006023137364536524,0.5164856314659119,8.428093910217285,8660832,100
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,1
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,3
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,5
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,10
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,20
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,30
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,40
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,50
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,70
8662581,28,2.220446049250313e-16,1,73.5911636352539,0.9789336919784546,34.04911804199219,16200905728.0,2231438080.0,5599300096.0,366230405120.0,40014940.0,4.536752223968506,22.4407958984375,44.16409683227539,0.708319902420044,0.008815012872219086,0.02003142051398754,0.6788514852523804,0.013706859201192856,0.03303030505776405,0.7323310971260071,0.0040252660401165485,0.009115593507885933,0.8170783519744873,7.5952911376953125,8662581,100
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,1
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,3
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,5
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,10
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,20
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,30
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,40
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,50
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,70
8664336,28,2.220446049250313e-16,0,87.46709442138672,0.8045974373817444,27.109397888183594,36233670656.0,3850224640.0,108937330688.0,1267200819200.0,32760486.0,7.6172380447387695,180.5668182373047,106.80138397216797,0.7063779234886169,0.0093174884095788,0.02094111405313015,0.6494345664978027,0.01881950907409191,0.04572245478630066,0.7432653307914734,0.0017813813174143434,0.004008269868791103,1.5202434062957764,6.514639854431152,8664336,100
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,1
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,3
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,5
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,10
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,20
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,30
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,40
8667711,28,2.220446049250313e-16,1,27.716514587402344,75.62593841552734,45.85800552368164,12658848768.0,1452095104.0,9784134656.0,386066448384.0,16519317.0,4.710941314697266,41.77355194091797,53.27501678466797,0.7062014937400818,0.009299014694988728,0.0209367573261261,0.6519396901130676,0.018066905438899994,0.04413263872265816,0.7315338850021362,0.003968420438468456,0.009246098808944225,1.363008975982666,5.927486419677734,8667711,50
1393939,28,2.220446049250313e-16,3,43.71347427368164,89.62620544433594,74.97216033935547,23591835648.0,0.0,9409366.0,36317642752.0,37113836.0,3.5710291862487793,9.732992172241211,6.000164985656738,0.7021196484565735,0.010230387561023235,0.022807663306593895,0.0,0.0,0.0,0.7169548869132996,0.006929991766810417,0.015937456861138344,0.0,8.901939392089844,1393939,40
1393939,28,2.220446049250313e-16,3,43.71347427368164,89.62620544433594,74.97216033935547,23591835648.0,0.0,9409366.0,36317642752.0,37113836.0,3.5710291862487793,9.732992172241211,6.000164985656738,0.7021196484565735,0.010230387561023235,0.022807663306593895,0.0,0.0,0.0,0.7169548869132996,0.006929991766810417,0.015937456861138344,0.0,8.901939392089844,1393939,50
1393939,28,2.220446049250313e-16,3,43.71347427368164,89.62620544433594,74.97216033935547,23591835648.0,0.0,9409366.0,36317642752.0,37113836.0,3.5710291862487793,9.732992172241211,6.000164985656738,0.7021196484565735,0.010230387561023235,0.022807663306593895,0.0,0.0,0.0,0.7169548869132996,0.006929991766810417,0.015937456861138344,0.0,8.901939392089844,1393939,70
1393939,28,2.220446049250313e-16,3,43.71347427368164,89.62620544433594,74.97216033935547,23591835648.0,0.0,9409366.0,36317642752.0,37113836.0,3.5710291862487793,9.732992172241211,6.000164985656738,0.7021196484565735,0.010230387561023235,0.022807663306593895,0.0,0.0,0.0,0.7169548869132996,0.006929991766810417,0.015937456861138344,0.0,8.901939392089844,1393939,100
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,1
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,3
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,5
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,10
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,20
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,30
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,40
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,50
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,70
1399922,28,2.220446049250313e-16,4,43.09791564941406,21.088146209716797,52.43061065673828,14035513344.0,1116291968.0,777434624.0,70356951040.0,20050344.0,3.576533079147339,2.2974812984466553,10.252445220947266,0.7061588168144226,0.00928027369081974,0.02094542421400547,0.6891977787017822,0.011354324407875538,0.028309695422649384,0.73325115442276,0.003491884795948863,0.008462855592370033,0.9020748138427734,6.293774604797363,1399922,100
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,1
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,3
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,5
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,10
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,20
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,30
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,40
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,50
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,70
1403092,28,2.220446049250313e-16,2,50.434226989746094,35.26553726196289,41.281158447265625,26939625472.0,708769088.0,72822480.0,115904282624.0,18931280.0,4.0747904777526855,1.9899983406066895,13.33884334564209,0.694881796836853,0.011199921369552612,0.02577992156147957,0.5828149914741516,0.028116963803768158,0.07437076419591904,0.6625068187713623,0.016245223581790924,0.040449172258377075,0.37368083000183105,7.8317975997924805,1403092,100
1406431,28,2.220446049250313e-16,2,63.390987396240234,84.71257019042969,90.39505767822266,15240946688.0,152163344.0,282556224.0,70754451456.0,29829676.0,3.642514944076538,5.119030952453613,11.408157348632812,0.7161365151405334,0.0077526462264359,0.016811715438961983,0.685086190700531,0.012724466621875763,0.02996685914695263,0.6980823278427124,0.010621435940265656,0.024586237967014313,0.05216289311647415,9.546911239624023,1406431,1
1406431,28,2.220446049250313e-16,2,63.390987396240234,84.71257019042969,90.39505767822266,15240946688.0,152163344.0,282556224.0,70754451456.0,29829676.0,3.642514944076538,5.119030952453613,11.408157348632812,0.7161365151405334,0.0077526462264359,0.016811715438961983,0.685086190700531,0.012724466621875763,0.02996685914695263,0.6980823278427124,0.010621435940265656,0.024586237967014313,0.05216289311647415,9.546911239624023,1406431,3
1406431,28,2.220446049250313e-16,2,63.390987396240234,84.71257019042969,90.39505767822266,15240946688.0,152163344.0,282556224.0,70754451456.0,29829676.0,3.642514944076538,5.119030952453613,11.408157348632812,0.7161365151405334,0.0077526462264359,0.016811715438961983,0.685086190700531,0.012724466621875763,0.02996685914695263,0.6980823278427124,0.010621435940265656,0.024586237967014313,0.05216289311647415,9.546911239624023,1406431,5
1406431,28,2.220446049250313e-16,2,63.390987396240234,84.71257019042969,90.39505767822266,15240946688.0,152163344.0,282556224.0,70754451456.0,29829676.0,3.642514944076538,5.119030952453613,11.408157348632812,0.7161365151405334,0.0077526462264359,0.016811715438961983,0.685086190700531,0.012724466621875763,0.02996685914695263,0.6980823278427124,0.010621435940265656,0.024586237967014313,0.05216289311647415,9.546911239624023,1406431,10
