GalaxyID,SnapNum,Redshift,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge,ap_GalaxyID,ApertureSize,Mass_Star,SFR
2327516,28,2.220446049250313e-16,2,51.442928314208984,45.01342010498047,78.87358093261719,15572652032.0,334140128.0,343305440.0,113325391872.0,7538264.5,2.4903643131256104,3.3880343437194824,15.705050468444824,0.6980934739112854,0.01061259489506483,0.02449898235499859,0.6467480659484863,0.017706248909235,0.046410348266363144,0.6911659836769104,0.01069690752774477,0.02695251815021038,0.253980427980423,7.7838053703308105,2327516,10,14843540480.0,0.253980427980423
2331970,28,2.220446049250313e-16,2,85.22732543945312,34.903717041015625,80.30984497070312,21449721856.0,1796351872.0,369757504.0,89688875008.0,12731414.0,4.497165679931641,2.930338144302368,14.056565284729004,0.7008997797966003,0.010308327153325081,0.023305952548980713,0.6335508823394775,0.02085246704518795,0.05202299356460571,0.7093765735626221,0.007780333515256643,0.019187819212675095,1.1082843542099,5.798076152801514,2331970,10,18203299840.0,1.1012346744537354
2334225,28,2.220446049250313e-16,4,81.6504135131836,3.3161354064941406,68.5843505859375,10070878208.0,1751218560.0,449173376.0,44209410048.0,5440116.0,3.2866969108581543,5.545273780822754,7.973094463348389,0.7051799297332764,0.009516263380646706,0.021427182480692863,0.6638761758804321,0.016372041776776314,0.03930595889687538,0.6942646503448486,0.01077312882989645,0.025780735537409782,0.7686070203781128,5.544785976409912,2334225,10,9268227072.0,0.7515031099319458
2335940,28,2.220446049250313e-16,1,89.9708023071289,80.06369018554688,51.94899368286133,13740350464.0,305617024.0,21587224.0,101565300736.0,9286616.0,4.442359447479248,1.2802523374557495,12.17453670501709,0.6999196410179138,0.010324191302061081,0.023751702159643173,0.5709039568901062,0.03016066551208496,0.07897818833589554,0.5816744565963745,0.02844659797847271,0.07430096715688705,0.18654197454452515,8.63602352142334,2335940,10,11204212736.0,0.18654197454452515
2339506,28,2.220446049250313e-16,5,37.431190490722656,75.09774017333984,30.08208465576172,11832122368.0,2728374272.0,3874697728.0,118386204672.0,5427836.5,3.207754611968994,14.895153999328613,14.584436416625977,0.7062625288963318,0.0091416509822011,0.020915620028972626,0.698843240737915,0.010557621717453003,0.024332895874977112,0.7426354885101318,0.001978979678824544,0.004348059184849262,1.0938178300857544,7.551262855529785,2339506,10,10819661824.0,0.5903903245925903
2340103,28,2.220446049250313e-16,6,37.70075225830078,74.99311828613281,30.171255111694336,10616763392.0,2612105216.0,966974208.0,38101532672.0,9044905.0,3.6465275287628174,4.442806720733643,8.761791229248047,0.7065195441246033,0.009372316300868988,0.020955586805939674,0.6812863349914551,0.013465208932757378,0.031844399869441986,0.7179532647132874,0.006507812067866325,0.015340933576226234,1.5036674737930298,5.341372489929199,2340103,10,9814010880.0,1.4707719087600708
2355101,28,2.220446049250313e-16,3,95.53893280029297,56.58971405029297,92.34099578857422,15216479232.0,3102394112.0,561788160.0,88060100608.0,9092447.0,2.89347767829895,5.170565128326416,9.701873779296875,0.7053276896476746,0.009412835352122784,0.021393466740846634,0.6830543279647827,0.013431336730718613,0.031039582565426826,0.7172533273696899,0.006937806494534016,0.015787241980433464,1.622138500213623,7.791363716125488,2355101,10,13596082176.0,1.562660813331604
2363903,28,2.220446049250313e-16,2,40.01792907714844,61.8172721862793,45.55561065673828,19447752704.0,2442315776.0,14929672.0,25090781184.0,23028420.0,3.0556416511535645,3.8455958366394043,3.9757676124572754,0.6927434802055359,0.011768040247261524,0.026919858530163765,0.6281806826591492,0.022153278812766075,0.05460544675588608,0.6391754746437073,0.02009505219757557,0.05033280327916145,1.3951653242111206,6.876735687255859,2363903,10,19447752704.0,1.3951653242111206
2389392,28,2.220446049250313e-16,2,99.76414489746094,58.981056213378906,0.06530078500509262,20775516160.0,5677499904.0,319838304.0,46080557056.0,12695462.0,7.447042942047119,9.42087173461914,9.596996307373047,0.6872354745864868,0.012749630957841873,0.029327448457479477,0.6421016454696655,0.020268436521291733,0.0486077181994915,0.6888595223426819,0.011490284465253353,0.02780820243060589,2.487957239151001,7.373855113983154,2389392,10,14317932544.0,1.5093104839324951
2412730,28,2.220446049250313e-16,2,93.16846466064453,13.591327667236328,41.06212615966797,12358004736.0,2959412992.0,855522240.0,88515764224.0,9101946.0,3.757829427719116,6.972586154937744,13.810410499572754,0.7025309205055237,0.009872685186564922,0.022527946159243584,0.6844284534454346,0.012901578098535538,0.03043317049741745,0.7166507244110107,0.006836290471255779,0.01596255600452423,1.4048187732696533,5.860283374786377,2412730,10,10762173440.0,1.293960690498352
2421202,28,2.220446049250313e-16,1,90.50255584716797,87.9671630859375,41.203365325927734,20657285120.0,2987184640.0,1074361216.0,104289607680.0,10900720.0,6.685238838195801,9.264397621154785,15.571794509887695,0.7048998475074768,0.009612885303795338,0.02169926092028618,0.6674516201019287,0.015978602692484856,0.0378970131278038,0.6964988708496094,0.01067277230322361,0.025080811232328415,1.3003615140914917,7.196794033050537,2421202,10,13938258944.0,1.025117039680481
2424088,28,2.220446049250313e-16,1,98.1874771118164,58.3946647644043,92.06876373291016,11685076992.0,2647812608.0,691563072.0,63880658944.0,5424059.0,5.995452404022217,7.499851703643799,11.071924209594727,0.7076212167739868,0.009124616160988808,0.020474636927247047,0.6690384745597839,0.015780748799443245,0.037200432270765305,0.6839274168014526,0.01317021157592535,0.030774515122175217,1.2188469171524048,6.930240631103516,2424088,10,8706332672.0,1.081418514251709
2425266,28,2.220446049250313e-16,2,78.73258209228516,63.010311126708984,67.41915893554688,19398764544.0,1197127296.0,93609384.0,38654148608.0,5448134.0,3.49552845954895,1.8260797262191772,5.121384620666504,0.6924141049385071,0.01162943709641695,0.02695343643426895,0.6309533715248108,0.02094370685517788,0.05327825993299484,0.7018833756446838,0.009065360762178898,0.022541584447026253,0.8652575016021729,7.454848289489746,2425266,10,19274078208.0,0.8652575016021729
2430738,28,2.220446049250313e-16,2,91.54947662353516,63.5172119140625,49.964839935302734,15451026432.0,0.0,0.0,43831304192.0,21129826.0,2.6536569595336914,0.0,5.10291051864624,0.7003905773162842,0.010393224656581879,0.02352604642510414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.380309104919434,2430738,10,15430781952.0,0.0
2442014,28,2.220446049250313e-16,2,84.88411712646484,97.38658905029297,33.86484146118164,12588931072.0,3555243008.0,824603008.0,53982019584.0,9095839.0,5.482650279998779,4.190710544586182,10.931556701660156,0.7072451114654541,0.009241688065230846,0.02065199799835682,0.6713043451309204,0.015648748725652695,0.036303937435150146,0.6990694999694824,0.010368832387030125,0.02400580421090126,2.0682342052459717,5.765995979309082,2442014,10,9404369920.0,1.9615492820739746
2446633,28,2.220446049250313e-16,2,28.763694763183594,96.16815948486328,35.788658142089844,17440915456.0,3068100864.0,1243998976.0,55436271616.0,5446656.0,4.610996723175049,2.7151498794555664,10.231847763061523,0.7043287754058838,0.009773919358849525,0.021985474973917007,0.6630645394325256,0.016939658671617508,0.0396789088845253,0.692755401134491,0.011509623378515244,0.026809323579072952,2.3953568935394287,6.168168067932129,2446633,10,13776434176.0,2.3936803340911865
2456278,28,2.220446049250313e-16,1,83.9653549194336,30.240264892578125,87.1474380493164,12469420032.0,1997053952.0,874525440.0,111396085760.0,9097170.0,4.184192657470703,3.5651516914367676,16.424135208129883,0.7096518278121948,0.008766493760049343,0.019534854218363762,0.6636120080947876,0.01648159697651863,0.03948846459388733,0.6943914294242859,0.010895766317844391,0.02591566927731037,1.2122442722320557,5.5470757484436035,2456278,10,10402454528.0,1.200944185256958
2458049,28,2.220446049250313e-16,1,48.399940490722656,42.99755859375,78.77114868164062,11234383872.0,972432896.0,321035872.0,102806274048.0,3678476.75,7.348872184753418,5.2771172523498535,14.240740776062012,0.7040331363677979,0.009645026177167892,0.021902188658714294,0.6091189384460449,0.02517535723745823,0.06315194815397263,0.633398711681366,0.020909113809466362,0.05261336639523506,0.4199976921081543,7.686452388763428,2458049,10,7194880000.0,0.41867905855178833
8791778,28,2.220446049250313e-16,0,17.602113723754883,20.40660285949707,64.85897064208984,23307436032.0,5494800896.0,71011139584.0,1288966111232.0,29020748.0,6.540339469909668,160.17529296875,103.63903045654297,0.7079032063484192,0.009071544744074345,0.020363081246614456,0.6782021522521973,0.013964834623038769,0.03317079693078995,0.7462401390075684,0.0011946153827011585,0.0026590265333652496,2.278212547302246,6.347659587860107,8791778,10,15665799168.0,1.1646053791046143
8793007,28,2.220446049250313e-16,0,10.699271202087402,28.288301467895508,56.749664306640625,26980495360.0,4441302016.0,64673816576.0,858447872000.0,29162042.0,4.914561748504639,138.048583984375,83.15889739990234,0.6987683773040771,0.010665115900337696,0.024222183972597122,0.6637595295906067,0.016228439286351204,0.03939276188611984,0.7440632581710815,0.0016022945055738091,0.0036163495387881994,1.7259730100631714,6.063865661621094,8793007,10,21838157824.0,0.9616185426712036
8795478,28,2.220446049250313e-16,0,11.519047737121582,35.321502685546875,56.956390380859375,28142606336.0,3825813760.0,33659340800.0,1009671143424.0,18622424.0,6.031324863433838,160.18934631347656,83.10221862792969,0.6987425684928894,0.01065019704401493,0.02429046481847763,0.6600856184959412,0.01663871482014656,0.04078198969364166,0.7434045076370239,0.001727834576740861,0.003921110648661852,1.2821590900421143,7.89783239364624,8795478,10,18460844032.0,0.5001914501190186
8797510,28,2.220446049250313e-16,0,51.797698974609375,48.19874572753906,97.5884780883789,26056837120.0,3504770816.0,53582802944.0,1300163854336.0,59925512.0,5.298652172088623,211.36810302734375,107.19300842285156,0.7090632319450378,0.008945710025727749,0.019829832017421722,0.6772795915603638,0.013751262798905373,0.033361900597810745,0.7482579946517944,0.0007533127209171653,0.00171169254463166,1.2597726583480835,7.4401631355285645,8797510,10,19084294144.0,0.7383624315261841
8799477,28,2.220446049250313e-16,0,58.829925537109375,33.219337463378906,8.340910911560059,12158747648.0,65592480.0,33768601600.0,1335201759232.0,59905128.0,5.5684590339660645,194.98204040527344,101.95811462402344,0.7311027646064758,0.005064050666987896,0.010217380709946156,0.7284343838691711,0.004774927161633968,0.010835729539394379,0.7501392960548401,0.0004165393183939159,0.0008750632405281067,0.04053470492362976,9.951858520507812,8799477,10,8347874304.0,0.04053470492362976
8801709,28,2.220446049250313e-16,0,94.88774871826172,69.62127685546875,62.51713943481445,26759032832.0,3837267712.0,70901366784.0,1115521679360.0,29611430.0,6.1237311363220215,173.13694763183594,92.25932312011719,0.7057064771652222,0.0095195472240448,0.021260008215904236,0.6730608344078064,0.014665228314697742,0.03525201231241226,0.7476540803909302,0.00088742800289765,0.0019868495874106884,1.2926238775253296,7.248785018920898,8801709,10,18123687936.0,0.39346811175346375
8803865,28,2.220446049250313e-16,0,47.40640640258789,84.31082916259766,32.645721435546875,27282960384.0,4138134528.0,53729349632.0,1120786055168.0,20655836.0,5.3370208740234375,184.51734924316406,102.2353515625,0.7029162645339966,0.00991808157414198,0.022424982860684395,0.6625759601593018,0.016187049448490143,0.039678554981946945,0.7462723851203918,0.001152823562733829,0.0026129165198653936,2.004405975341797,6.580545425415039,8803865,10,21212229632.0,1.7140734195709229
8806615,28,2.220446049250313e-16,0,14.768452644348145,29.427555084228516,62.13356018066406,33093373952.0,1483695360.0,58145185792.0,1223117373440.0,20931722.0,6.99856424331665,198.500244140625,105.48442077636719,0.7029529213905334,0.009906054474413395,0.02240225113928318,0.6374416351318359,0.020361455157399178,0.05038398131728172,0.7415237426757812,0.002051240997388959,0.004744640085846186,0.9015979170799255,6.6843414306640625,8806615,10,19766614016.0,0.8242830634117126
8808174,28,2.220446049250313e-16,0,55.274600982666016,95.5958023071289,21.500242233276367,18456791040.0,2693249024.0,16621116416.0,940603736064.0,19975358.0,5.470639705657959,65.73165130615234,89.78160095214844,0.7068985104560852,0.009120838716626167,0.020641833543777466,0.6619324684143066,0.016659097746014595,0.040088508278131485,0.7393069267272949,0.002465516095981002,0.005750594660639763,1.153912901878357,6.764701843261719,8808174,10,12778232832.0,0.9483745694160461
8809751,28,2.220446049250313e-16,0,65.28585815429688,66.06631469726562,94.15450286865234,21781536768.0,1301380736.0,55066836992.0,1093213421568.0,29069026.0,4.76578426361084,196.58302307128906,105.9771957397461,0.7091455459594727,0.008682260289788246,0.01963881589472294,0.6537861227989197,0.017226150259375572,0.04350528493523598,0.7468019723892212,0.0010334608377888799,0.0023719375021755695,1.1725096702575684,6.866024494171143,8809751,10,16429834240.0,1.1429429054260254
8813148,28,2.220446049250313e-16,0,84.28144073486328,51.10790252685547,57.205322265625,35590791168.0,8093029376.0,72741363712.0,1303440654336.0,31335026.0,10.362724304199219,159.79931640625,97.57646942138672,0.7063595056533813,0.009328185580670834,0.021020950749516487,0.680352509021759,0.013645009137690067,0.03218892961740494,0.7459269762039185,0.001250182162038982,0.002793886698782444,3.0093982219696045,7.0668416023254395,8813148,10,17376479232.0,0.9223065376281738
8814842,28,2.220446049250313e-16,0,37.65839767456055,67.64247131347656,83.53856658935547,18767751168.0,3014568960.0,72355151872.0,1349191729152.0,37355072.0,4.5798258781433105,191.69203186035156,132.16189575195312,0.709855318069458,0.00863532442599535,0.01931762881577015,0.6662932634353638,0.015774451196193695,0.03811800479888916,0.7451907992362976,0.0013638677773997188,0.003104494186118245,1.5884778499603271,5.677486419677734,8814842,10,14320390144.0,1.5277581214904785
8816166,28,2.220446049250313e-16,0,47.81182861328125,74.81719207763672,8.49361801147461,12059109376.0,2415359.25,2933735168.0,984212045824.0,36809336.0,2.8112308979034424,201.3696746826172,91.49925231933594,0.7202390432357788,0.007320141885429621,0.015047755092382431,0.7364560961723328,0.002271645935252309,0.006575694307684898,0.7455783486366272,0.0013370494125410914,0.003004356287419796,0.0008484830614179373,10.27119255065918,8816166,10,9489954816.0,0.0008484830614179373
8817545,28,2.220446049250313e-16,1,47.7178840637207,74.87385559082031,8.415247917175293,11635360768.0,1664857216.0,7516020736.0,175868133376.0,10860190.0,4.953620910644531,24.96488380432129,22.365270614624023,0.710218071937561,0.0086130416020751,0.01926789991557598,0.6587100028991699,0.017058448866009712,0.041445184499025345,0.7422952055931091,0.00197855313308537,0.004502895753830671,0.900005042552948,6.100778579711914,8817545,10,8501858816.0,0.8410759568214417
8819792,28,2.220446049250313e-16,0,91.68766784667969,63.54058074951172,98.01596069335938,27838398464.0,2939274496.0,73102909440.0,1362948915200.0,35084236.0,5.703377723693848,179.59036254882812,117.11573791503906,0.7081816792488098,0.008883895352482796,0.02008984424173832,0.6842327117919922,0.013001642189919949,0.030486520379781723,0.7450788021087646,0.0014094427460804582,0.0031805788166821003,2.0662894248962402,6.8118367195129395,8819792,10,18478626816.0,1.692107081413269
8821464,28,2.220446049250313e-16,0,71.0630111694336,49.71613693237305,70.42097473144531,25689423872.0,4735592960.0,65436844032.0,1333640953856.0,30318192.0,5.191755294799805,181.44232177734375,112.40079498291016,0.7030282616615295,0.009900056757032871,0.022408027201890945,0.6780077815055847,0.014034726656973362,0.03326432406902313,0.7448508739471436,0.0014627695782110095,0.0032887335401028395,1.7885191440582275,6.6271233558654785,8821464,10,17292812288.0,0.9158281683921814
8823157,28,2.220446049250313e-16,0,18.547317504882812,40.68569564819336,55.495548248291016,19536300032.0,5254535680.0,80192888832.0,1193528000512.0,18136558.0,4.343857288360596,184.5209503173828,118.51107025146484,0.7087640166282654,0.008858520537614822,0.01990021951496601,0.6884918212890625,0.012390175834298134,0.028801074251532555,0.7460280060768127,0.0012100724270567298,0.0027417924720793962,2.3919787406921387,5.785213947296143,8823157,10,14969794560.0,1.9206018447875977
8824645,28,2.220446049250313e-16,0,88.39634704589844,65.42601013183594,47.1858024597168,36114231296.0,4916275712.0,51019034624.0,1255382450176.0,32539006.0,6.073376655578613,173.84568786621094,92.36193084716797,0.7036074995994568,0.00975029543042183,0.022142386063933372,0.6656820178031921,0.015991725027561188,0.03824491426348686,0.7459216713905334,0.0012298311339691281,0.0027766874991357327,2.3294150829315186,7.716114044189453,8824645,10,25397417984.0,1.6376895904541016
8826312,28,2.220446049250313e-16,0,92.93754577636719,76.0257339477539,49.5439338684082,12751224832.0,784279936.0,68505817088.0,1095520813056.0,18508854.0,3.852219820022583,165.43069458007812,103.90404510498047,0.7046073079109192,0.009556726552546024,0.021621832624077797,0.6926996111869812,0.011606360785663128,0.026991399005055428,0.746182382106781,0.0011724330252036452,0.002661868231371045,0.2874288856983185,6.473088264465332,8826312,10,10536018944.0,0.12213890999555588
8827411,28,2.220446049250313e-16,0,60.06353759765625,47.323814392089844,72.97235107421875,34671247360.0,4932197376.0,84349100032.0,1299737214976.0,51055836.0,10.011112213134766,180.09228515625,92.5410385131836,0.7015807032585144,0.010147343389689922,0.02300192601978779,0.6481784582138062,0.018536565825343132,0.0457962304353714,0.7453136444091797,0.001350673264823854,0.0030478290282189846,1.8254210948944092,7.383472919464111,8827411,10,17323114496.0,0.7661430835723877
8829294,28,2.220446049250313e-16,0,31.580392837524414,97.70194244384766,35.09865188598633,18163105792.0,5638769152.0,72757559296.0,1044447297536.0,34401472.0,7.425901889801025,153.26449584960938,118.66486358642578,0.7142508625984192,0.008026370778679848,0.01763090305030346,0.6897929906845093,0.012185054831206799,0.028416430577635765,0.7455698847770691,0.0013520512729883194,0.0029919759836047888,2.055272340774536,5.192532539367676,8829294,10,11007611904.0,0.7642847299575806
8831030,28,2.220446049250313e-16,0,45.25493240356445,75.03189086914062,37.738887786865234,17512501248.0,8599711744.0,66660306944.0,1182320689152.0,25436606.0,9.51412582397461,139.36964416503906,89.70356750488281,0.714677631855011,0.007921172305941582,0.017433354631066322,0.7061744332313538,0.009498531930148602,0.021309206262230873,0.7468123435974121,0.0011146079050377011,0.0024349524173885584,3.510648488998413,5.951469898223877,8831030,10,9023452160.0,1.1201388835906982
8832240,28,2.220446049250313e-16,0,40.35084915161133,64.1907730102539,69.9426498413086,23751292928.0,5518698496.0,67541585920.0,1242332921856.0,36211660.0,5.238064765930176,173.59677124023438,109.20421600341797,0.7047560811042786,0.009634471498429775,0.02166394516825676,0.6880115866661072,0.01244718674570322,0.02907002717256546,0.7472944855690002,0.0009909087093546987,0.00218431674875319,2.0352230072021484,6.980820178985596,8832240,10,16816799744.0,0.7678866386413574
8837358,28,2.220446049250313e-16,0,67.58287811279297,73.00772857666016,24.088960647583008,31113773056.0,6378437120.0,64426840064.0,1354960338944.0,33832808.0,8.673920631408691,178.74191284179688,104.09687042236328,0.7082984447479248,0.009031534194946289,0.02017725445330143,0.6769987940788269,0.014166003093123436,0.033621374517679214,0.7448713779449463,0.0014376394683495164,0.003269459353759885,2.436448812484741,6.788450241088867,8837358,10,17108284416.0,1.09626305103302
8838970,28,2.220446049250313e-16,0,85.00309753417969,46.66502380371094,26.010879516601562,18793648128.0,2133080832.0,24139073536.0,687398125568.0,12656758.0,4.800365924835205,149.3362274169922,76.80221557617188,0.7010346055030823,0.01024109311401844,0.02330780401825905,0.6455141305923462,0.019194405525922775,0.04708544537425041,0.74454665184021,0.001480953535065055,0.003393795806914568,1.0177159309387207,7.144492149353027,8838970,10,14752815104.0,0.9404139518737793
8839920,28,2.220446049250313e-16,1,85.10938262939453,46.328094482421875,26.209972381591797,11705367552.0,1702440832.0,7391587840.0,517230723072.0,9042796.0,4.956292629241943,56.402427673339844,63.064308166503906,0.7086453437805176,0.008809702470898628,0.01995648629963398,0.6645075082778931,0.016249723732471466,0.0392465814948082,0.7356171607971191,0.0031618778593838215,0.007435605861246586,0.635350227355957,7.047234058380127,8839920,10,8319606784.0,0.33829212188720703
8840875,28,2.220446049250313e-16,0,57.64007568359375,87.38178253173828,54.73838806152344,17320765440.0,2176945920.0,60253605888.0,1309345054720.0,14582304.0,6.761184215545654,162.99676513671875,100.89025115966797,0.7092292904853821,0.008769359439611435,0.0197297316044569,0.6698108911514282,0.015195541083812714,0.0366390086710453,0.7465779781341553,0.0011114187072962523,0.002498008543625474,1.154131531715393,6.811363697052002,8840875,10,10224049152.0,1.1013503074645996
8842092,28,2.220446049250313e-16,0,43.71935272216797,5.956270694732666,40.06959915161133,20140201984.0,2664896768.0,53132046336.0,913748393984.0,20704986.0,3.508990526199341,183.0063934326172,99.2563247680664,0.7005932331085205,0.010208377614617348,0.023293783888220787,0.682401180267334,0.012808018364012241,0.030953263863921165,0.7452529668807983,0.001306359888985753,0.003038454568013549,1.2835972309112549,6.4446282386779785,8842092,10,16855818240.0,1.2301814556121826
8844016,28,2.220446049250313e-16,0,14.569892883300781,22.031089782714844,21.26163101196289,10404155392.0,2770980352.0,49102020608.0,776563523584.0,12679094.0,7.065260887145996,132.2512969970703,120.63207244873047,0.7152668833732605,0.007764740381389856,0.01716206967830658,0.703866183757782,0.009832361713051796,0.02240886725485325,0.7470475435256958,0.0010678223334252834,0.00233308388851583,0.9790183305740356,6.388684272766113,8844016,10,6500873728.0,0.2368396669626236
8845658,28,2.220446049250313e-16,0,4.493195533752441,62.88488006591797,41.41875076293945,26814859264.0,6221147136.0,83299950592.0,1224193474560.0,34574840.0,8.640482902526855,173.46275329589844,103.9388427734375,0.7080565690994263,0.009028627537190914,0.020286573097109795,0.6841513514518738,0.01318360771983862,0.030803488567471504,0.7464005947113037,0.0011601848527789116,0.0025923466309905052,2.1059558391571045,6.924006462097168,8845658,10,14466834432.0,0.5966525077819824
8847196,28,2.220446049250313e-16,0,98.72972106933594,40.04133987426758,59.33586120605469,19733282816.0,3022983680.0,52719202304.0,1116840263680.0,16344673.0,7.4388041496276855,174.48260498046875,120.42792510986328,0.7064242362976074,0.00932587031275034,0.020954443141818047,0.6527705192565918,0.018129641190171242,0.04395751655101776,0.7452124357223511,0.0013843378983438015,0.003124226350337267,1.5014551877975464,6.340811252593994,8847196,10,12531060736.0,1.4124846458435059
5296019,28,2.220446049250313e-16,15,72.6080322265625,28.696319580078125,26.91495704650879,32084164608.0,0.0,5221020.0,47651151872.0,38912200.0,3.013023853302002,20.931142807006836,7.091928005218506,0.691524863243103,0.012196511030197144,0.02749120444059372,0.0,0.0,0.0,0.6848957538604736,0.012579411268234253,0.029594937339425087,0.0,8.500713348388672,5296019,10,29341089792.0,0.0
5297361,28,2.220446049250313e-16,16,73.04985809326172,28.544492721557617,27.15772247314453,21425180672.0,0.0,0.0,110862843904.0,14569759.0,3.6535680294036865,0.0,14.543509483337402,0.7023109197616577,0.010042143985629082,0.02272554114460945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945235729217529,5297361,10,18824652800.0,0.0
5298386,28,2.220446049250313e-16,17,72.0794906616211,29.232162475585938,26.764829635620117,24516108288.0,0.0,0.0,80817897472.0,14565431.0,4.866122722625732,0.0,11.285304069519043,0.6981951594352722,0.010833770036697388,0.02450486831367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5250563621521,5298386,10,19616700416.0,0.0
5299569,28,2.220446049250313e-16,18,72.39028930664062,28.890947341918945,26.74759864807129,26795466752.0,0.0,0.0,14862505984.0,192364000.0,3.1713197231292725,0.0,5.299270153045654,0.6960976123809814,0.011925225146114826,0.02563699707388878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.527703285217285,5299569,10,26275377152.0,0.0
5307530,28,2.220446049250313e-16,29,72.60286712646484,28.707366943359375,26.82867431640625,10052000768.0,0.0,0.0,36346728448.0,66030976.0,2.042214870452881,0.0,6.332320213317871,0.7206223607063293,0.00770826730877161,0.015299677848815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857416152954102,5307530,10,9738304512.0,0.0
5309322,28,2.220446049250313e-16,33,72.21502685546875,28.98381805419922,26.684656143188477,10830676992.0,0.0,0.0,16510664704.0,18138356.0,1.983461618423462,0.0,4.553223609924316,0.7020591497421265,0.010266161523759365,0.022833095863461494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.995383262634277,5309322,10,10739620864.0,0.0
5321153,28,2.220446049250313e-16,22,84.84400177001953,47.76585006713867,8.250269889831543,13423842304.0,0.0,0.0,65393090560.0,10862916.0,4.464183807373047,0.0,11.511321067810059,0.7038057446479797,0.009921652264893055,0.022070107981562614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.140046119689941,5321153,10,10875238400.0,0.0
5324030,28,2.220446049250313e-16,27,84.76889038085938,47.72603225708008,7.986310958862305,14292465664.0,0.0,0.0,27436980224.0,23624768.0,3.0893917083740234,0.0,5.363755226135254,0.7090002298355103,0.009133751504123211,0.019841646775603294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.857938766479492,5324030,10,13818629120.0,0.0
5325099,28,2.220446049250313e-16,29,83.9463882446289,46.88418960571289,8.363603591918945,10135604224.0,0.0,0.0,39061344256.0,3617467.25,6.4881744384765625,0.0,12.735300064086914,0.7124103903770447,0.00829714722931385,0.018364541232585907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.722923278808594,5325099,10,7053334528.0,0.0
5337540,28,2.220446049250313e-16,14,88.11824798583984,51.25001525878906,4.336269855499268,25397657600.0,0.0,0.0,97716371456.0,30338616.0,2.57431960105896,0.0,14.884248733520508,0.6983535885810852,0.01090557686984539,0.024416334927082062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.118380546569824,5337540,10,22293512192.0,0.0
5338600,28,2.220446049250313e-16,17,87.82545471191406,50.06194305419922,4.470216751098633,21495517184.0,0.0,0.0,84182081536.0,15735147.0,3.235769748687744,0.0,10.922323226928711,0.7015471458435059,0.010356070473790169,0.02303595282137394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.431931495666504,5338600,10,18459041792.0,0.0
5339300,28,2.220446049250313e-16,18,87.52586364746094,49.78635787963867,5.018990516662598,16877684736.0,0.0,0.0,105326977024.0,27720556.0,3.4990055561065674,0.0,12.454444885253906,0.7117326259613037,0.008456042036414146,0.01866232603788376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228067398071289,5339300,10,15199149056.0,0.0
5340164,28,2.220446049250313e-16,19,87.57382202148438,50.58361053466797,4.882275581359863,25715476480.0,0.0,0.0,43928256512.0,39435392.0,3.227255344390869,0.0,5.996621131896973,0.7006618976593018,0.010783033445477486,0.023583123460412025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.687149047851562,5340164,10,25245444096.0,0.0
5341886,28,2.220446049250313e-16,21,87.68305206298828,50.65227127075195,4.685117244720459,30795550720.0,0.0,0.0,10344613888.0,75534784.0,1.3915539979934692,0.0,3.114488124847412,0.6727069616317749,0.016176097095012665,0.03566278517246246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.965662002563477,5341886,10,30754357248.0,0.0
5344771,28,2.220446049250313e-16,27,87.70732116699219,50.41217803955078,4.6391119956970215,15547619328.0,0.0,0.0,37054464000.0,30190804.0,3.477437973022461,0.0,7.023301124572754,0.7037243843078613,0.01022276096045971,0.022341208532452583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0786714553833,5344771,10,14377548800.0,0.0
5346018,28,2.220446049250313e-16,28,87.5620346069336,50.712100982666016,4.898867607116699,12905270272.0,0.0,0.0,42881187840.0,19283962.0,1.8014106750488281,0.0,7.865253925323486,0.7037588953971863,0.010516678914427757,0.022295910865068436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526488304138184,5346018,10,12599240704.0,0.0
