GalaxyID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen
19005998,12,11062838272.0,0.7132055163383484,0.008933219127357006
19022204,12,11559240704.0,0.7395206093788147,0.003243823070079088
124319,12,12859177984.0,0.7249816656112671,0.005724016111344099
125852,12,20589799424.0,0.7059829831123352,0.010074730962514877
129461,12,12797808640.0,0.714260995388031,0.009668330661952496
142901,12,12855911424.0,0.7048550248146057,0.01033977884799242
8216856,12,15243833344.0,0.7126653790473938,0.00946753565222025
8232694,12,10386349056.0,0.715480625629425,0.00865529291331768
8244597,12,17501829120.0,0.7365083694458008,0.004336408339440823
8259254,12,31257237504.0,0.7236151695251465,0.006839239504188299
11552992,12,16374145024.0,0.7105834484100342,0.009830954484641552
11573425,12,11021420544.0,0.727931797504425,0.006216281559318304
15018075,12,17347844096.0,0.741664469242096,0.002876762067899108
15038766,12,10754704384.0,0.728183925151825,0.005622766446322203
15046964,12,25181566976.0,0.7039298415184021,0.010168041102588177
15091790,12,32615862272.0,0.7154399156570435,0.008791706524789333
15101714,12,17511698432.0,0.7302749156951904,0.0036606602370738983
18515536,12,17312741376.0,0.7373271584510803,0.003887990489602089
18544444,12,93374480384.0,0.7149490714073181,0.007120098453015089
18563304,12,19299995648.0,0.7097428441047668,0.010055821388959885
18587086,12,38743977984.0,0.7214862108230591,0.007483582012355328
18601032,12,34746146816.0,0.7393625974655151,0.0037710622418671846
9125277,12,11188263936.0,0.723879337310791,0.006207735277712345
16150081,12,33781649408.0,0.6637184023857117,0.01763356663286686
16186418,12,18409355264.0,0.7014507055282593,0.009914801456034184
16195213,12,13063540736.0,0.727920413017273,0.005349572282284498
16204643,12,25522354176.0,0.7221759557723999,0.007755076512694359
16217712,12,21047056384.0,0.718775749206543,0.00700839888304472
19891793,12,16394755072.0,0.7189183235168457,0.008165406063199043
19895399,12,19675013120.0,0.7230876684188843,0.00719899358227849
19899645,12,12376169472.0,0.7360800504684448,0.004210710525512695
19908049,12,34367602688.0,0.7347766160964966,0.004222622141242027
19915826,12,12597431296.0,0.7222723364830017,0.007105648517608643
19927854,12,32805797888.0,0.7272677421569824,0.0065655834041535854
19929306,12,12368386048.0,0.6853561401367188,0.013464533723890781
19943810,12,21219563520.0,0.6885780692100525,0.013099552132189274
19955980,12,12589911040.0,0.736237108707428,0.004367523360997438
19975497,12,31901274112.0,0.7202795743942261,0.00698694447055459
19978162,12,14028057600.0,0.7332700490951538,0.004853121470659971
19999297,12,10029813760.0,0.733956515789032,0.004109713714569807
8130530,12,12361541632.0,0.7219225764274597,0.007118259556591511
8136026,12,21003327488.0,0.7348628044128418,0.0046244338154792786
8166033,12,75492524032.0,0.6989709138870239,0.01099755335599184
8187621,12,11606365184.0,0.7356388568878174,0.004046943504363298
8193541,12,17108197376.0,0.7406781315803528,0.002956314478069544
8212231,12,23262550016.0,0.7197275757789612,0.006384033709764481
14071665,12,25585885184.0,0.7227545976638794,0.007024895865470171
14096286,12,16750659584.0,0.6997994780540466,0.009698932059109211
14104056,12,11757589504.0,0.6977666020393372,0.012049219571053982
14143281,12,31542906880.0,0.741652250289917,0.002600821666419506
14151112,12,40113852416.0,0.7180770039558411,0.008104272186756134
14155665,12,26050457600.0,0.7341995239257812,0.003933161962777376
16916076,12,13400962048.0,0.729846179485321,0.0053927963599562645
16921484,12,10430200832.0,0.7271753549575806,0.006265565752983093
16925443,12,11912956928.0,0.7138972282409668,0.009497838094830513
16953368,12,12359126016.0,0.734928548336029,0.004299476742744446
19669894,12,40021053440.0,0.7417705655097961,0.0026911357417702675
19701425,12,47157063680.0,0.6978063583374023,0.01196977123618126
19717485,12,20341415936.0,0.7302707433700562,0.0057376050390303135
19737738,12,32329293824.0,0.7381758689880371,0.003640266600996256
19759182,12,43713454080.0,0.7124512195587158,0.008703500963747501
56099358,12,17229592576.0,0.7166792154312134,0.008290509693324566
56102801,12,16891110400.0,0.7301611304283142,0.0052360305562615395
1385484,12,10688924672.0,0.7045308947563171,0.010447771288454533
4461447,12,11535066112.0,0.7212446331977844,0.007857173681259155
4513794,12,42476204032.0,0.7352577447891235,0.004246929194778204
13892612,12,26789670912.0,0.74278324842453,0.0026929788291454315
13900066,12,38699991040.0,0.7200640439987183,0.0076705231331288815
13921576,12,73576079360.0,0.7010191679000854,0.010480144061148167
13929035,12,10481890304.0,0.735369086265564,0.004679511766880751
13945997,12,14516989952.0,0.7342994809150696,0.004242416005581617
13954095,12,35253850112.0,0.7006291151046753,0.01174142211675644
16673553,12,11094671360.0,0.7230080366134644,0.0075063034892082214
16701979,12,12671072256.0,0.7289960980415344,0.005935186520218849
16710886,12,10889474048.0,0.7330974340438843,0.005054173991084099
19595697,12,12403783680.0,0.7170386910438538,0.008017417043447495
19634945,12,19659122688.0,0.7300049066543579,0.005932325031608343
19648051,12,11130237952.0,0.7241016626358032,0.007154828403145075
19650784,12,19081697280.0,0.7189009785652161,0.008346928283572197
19661574,12,27926931456.0,0.7063139081001282,0.009815303608775139
14809922,12,23977623552.0,0.6846274137496948,0.013793260790407658
14829314,12,10244765696.0,0.7382904887199402,0.003940167371183634
