GalaxyID,Redshift,SnapNum,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge
15831740,2.0124101638793945,15,0,61.467323303222656,99.34364318847656,13.478442192077637,3353377792.0,4850021376.0,14588891136.0,282823884800.0,5428256.0,2.664900779724121,25.579551696777344,31.249361038208008,0.7378636002540588,0.00369796110317111,0.0069924877025187016,0.7303724884986877,0.005438723601400852,0.010775941424071789,0.7491666078567505,0.0006945516215637326,0.0013714572414755821,3.840794324874878,0.8960676789283752
15835158,2.0124101638793945,15,0,94.97423553466797,79.86675262451172,54.405757904052734,3179363840.0,7016330752.0,35683762176.0,476666626048.0,7410330.0,5.03513765335083,40.29901885986328,43.43704605102539,0.7430630326271057,0.0025652965996414423,0.004479587078094482,0.7366639375686646,0.004331996664404869,0.007797551807016134,0.7489930391311646,0.000797152635641396,0.0014475375646725297,4.205159664154053,0.7506899237632751
15835699,2.0124101638793945,15,4,94.98219299316406,79.92536163330078,54.31440734863281,1410844928.0,2128246912.0,778507520.0,25759737856.0,9039771.0,2.6440000534057617,4.121063232421875,5.402498722076416,0.7437801957130432,0.0022627953439950943,0.004002261906862259,0.7350024580955505,0.004571699537336826,0.008428937755525112,0.742943525314331,0.0021744538098573685,0.004224918782711029,1.326249122619629,0.7912466526031494
15836224,2.0124101638793945,15,1,94.87361907958984,79.96958923339844,54.00337600708008,1675494400.0,3721442048.0,11016334336.0,103145603072.0,1807953.0,2.6932265758514404,14.801344871520996,19.85816192626953,0.7416574954986572,0.002873321995139122,0.005136485211551189,0.7370134592056274,0.004081616178154945,0.007573381997644901,0.7489266395568848,0.000799373141489923,0.001488616457208991,2.777000904083252,0.8289361000061035
15837696,2.0124101638793945,15,0,94.69966125488281,80.74507904052734,54.855133056640625,2633268224.0,2485701120.0,19242606592.0,317551542272.0,7271197.5,3.086178779602051,35.037757873535156,37.82337188720703,0.7378280162811279,0.003661603666841984,0.006945589557290077,0.7259358763694763,0.006273152772337198,0.012628359720110893,0.7474045753479004,0.0011506355367600918,0.002189064398407936,1.5632730722427368,1.0799206495285034
15838051,2.0124101638793945,15,1,94.68565368652344,80.66169738769531,54.95429611206055,1022236288.0,1771982208.0,1905125888.0,21542391808.0,3616168.5,3.444571018218994,5.9128031730651855,7.430459976196289,0.743909478187561,0.0022463067434728146,0.00394012313336134,0.737389087677002,0.003948255907744169,0.007218680810183287,0.7472589612007141,0.0011276297736912966,0.0021672099828720093,1.256954312324524,0.7565904855728149
18250554,2.0124101638793945,15,0,59.838783264160156,7.5482001304626465,63.687232971191406,1384802816.0,1807879936.0,14323551232.0,167074742272.0,5439121.0,2.969869375228882,24.743432998657227,28.504283905029297,0.7444390058517456,0.002158114453777671,0.003736588405445218,0.736322820186615,0.004431397188454866,0.007913479581475258,0.749770998954773,0.0005885097198188305,0.0010658449027687311,0.8839825391769409,0.7591857314109802
18251423,2.0124101638793945,15,0,60.61904525756836,8.259536743164062,63.73161315917969,2523125760.0,4700742656.0,14502950912.0,205302300672.0,5492731.0,2.6436092853546143,22.107240676879883,27.786222457885742,0.7419322729110718,0.0027891567442566156,0.004999362863600254,0.7353208661079407,0.004488472361117601,0.008413691073656082,0.7493993639945984,0.0006786793819628656,0.0012558712624013424,3.6115777492523193,0.7719869017601013
18252590,2.0124101638793945,15,0,59.01384735107422,8.820743560791016,63.732757568359375,2730323200.0,6749125632.0,25821904896.0,388150853632.0,5450482.5,5.338104248046875,24.136138916015625,32.04787826538086,0.7426735758781433,0.0025375441182404757,0.004594749771058559,0.7396585941314697,0.0033455220982432365,0.006194084882736206,0.7495078444480896,0.0006540243630297482,0.0011999886482954025,4.514937877655029,0.8874261975288391
18253981,2.0124101638793945,15,0,85.65153503417969,28.020185470581055,7.401256561279297,91946590208.0,29734623232.0,158533730304.0,2793327034368.0,105099312.0,1.170563817024231,87.52104949951172,68.33381652832031,0.7066155672073364,0.010124502703547478,0.021028641611337662,0.6762475967407227,0.015398798510432243,0.03391586244106293,0.7471856474876404,0.0010945911053568125,0.002224117750301957,75.26974487304688,0.8792791962623596
