GalaxyID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,mu_1,mu_2,N_1,N_2,N_3
8319459,15220552,16761384,0.5825421686718675,2.3799271847954686,3.5921111004861195,4.488722227923274,1,1,3
15343517,9241834,10538657,4.693816645953812,4.956485262429033,0.15294235246609286,0.11234809588515195,0,0,0
15535361,9835509,14653069,9.724829077959932,14.430674308583992,0.26304207468379054,1.7357212803679711,0,0,0
15630312,8375068,16978214,0.44157284372705785,1.2597750630952793,0.1666850125619627,1.1600871498919352,1,2,3
8375068,15630312,16978214,0.44157284372705785,1.671925529456521,5.999339620460867,6.959756801534211,1,2,3
15946708,17304600,10377621,1.829024344356255,2.312280264231666,0.4956628937821074,0.1063122778573792,0,1,2
16185808,10099699,10353850,0.9484545920929254,1.6263865491515566,0.35041287708178676,0.2681003819178473,1,2,5
16447237,17136101,18329098,2.0470874795746408,3.3534600333740383,0.5671527449406374,0.34344648318591103,0,0,1
16521445,8669006,8670584,0.9642883370971738,0.992440460728372,0.2574346475587374,0.17294080380616406,2,2,5
13220028,10182121,19891777,0.8263192346175694,1.4541288999471853,1.1436312305692375,12.997516382317691,1,3,5
19891777,18285454,18012948,3.3817021217306125,5.006913513828725,0.1408076160668818,0.16603840637467124,0,0,0
10148849,17293007,10878256,1.169838084735317,5.980370913896191,2.7251704484320176,0.6415802423195657,0,1,1
10254837,9391740,12132759,0.679772439203995,1.6431358468026673,2.048035230588287,0.5932155806881947,1,3,15
10294381,10334456,10231285,1.2508274726570767,2.0427095926857346,0.9240349531731143,0.8315415570119037,0,1,2
10435970,14100102,9314861,5.160981317119498,6.317414402995198,2.707387719630214,1.4511509355814292,0,0,0
10526686,10311973,10560686,2.5507666010924557,2.6679443904173414,1.0315446851099161,1.1055217888480235,0,0,2
10559708,9739791,8253667,1.1446486006957621,1.3625815270119097,3.0588245122145183,2.1257561643436214,0,5,26
10568230,9879165,8935446,1.417551595809262,2.199311255247275,1.8145104072125031,2.8337838195659626,0,1,3
10905232,2045966,8295057,4.335584273763039,4.486659395547546,0.964357954413308,3.4187816579144523,0,0,0
1745905,14687754,9943637,0.016172427391006446,5.846672551090115,14.350611564411784,0.806286788505598,1,1,1
14841934,8288573,14847631,0.8861808047273465,1.1900300526586451,0.24932572252408863,0.34328702660238664,1,2,2
14847631,8288573,14841934,0.43168467442812003,1.1900300526586451,0.7262893823624479,2.913014249030312,1,2,3
8288573,14847631,14841934,0.43168467442812003,0.8861808047273465,1.3768616536114517,4.010817615913596,2,2,4
15214258,8318302,10467985,0.2878129790638845,1.2665131053887648,0.1913062880577273,0.12363356119643151,1,2,2
8318302,15214258,10467985,0.2878129790638845,1.3476120812194097,5.227219712183464,0.6462597881734274,1,2,2
15635732,8375960,8865806,0.6708556067820607,2.3668496411427964,0.37546211105513766,0.11469385189888709,1,1,3
8375960,15635732,8865806,0.6708556067820607,1.9008110222880095,2.6633845881006812,0.3054738374973979,1,2,3
15921053,9642758,8638278,3.6381852646675514,3.852292222183396,0.23497237703376164,0.13652541320163025,0,0,0
16030139,9985401,18048736,2.941146294385128,5.835683613250628,0.15758832086868504,0.6113640428491273,0,0,1
16233063,8458137,2430738,0.31354311026583576,0.3245103806597427,0.5879168329072404,0.2500883577764987,2,2,2
2430738,8458137,16233063,0.029064233541783953,0.3245103806597427,2.3508364728943336,3.9985867750536768,2,2,2
8458137,2430738,16233063,0.029064233541783953,0.31354311026583576,0.4253805024425229,1.7009208514323604,2,2,2
16598385,2490437,17633192,0.09919339849561601,1.798285284624822,0.3438966878924022,0.6106085556353719,1,3,3
12167141,17193503,18781589,0.33106283224704525,0.7361936328600813,9.16743532319098,27.48895457002647,3,3,3
17193503,12167141,18781589,0.33106283224704525,0.5610192009776223,0.10908176221001385,2.998543605809501,3,3,3
18781589,17193503,16041949,0.5610192009776223,4.169842839678539,0.33349523350687954,0.2857777521701447,1,1,1
6688618,18781589,17193503,0.16500490973708754,0.7170979018618552,24.276587611962647,8.096126254401701,3,3,3
13247553,584355,20009128,0.5445089093531312,0.612774081670505,1.3152223548557997,9.586411437631314,3,3,4
13249045,584355,20009128,0.5977392199934193,0.63906341245683,1.693700493757179,12.345068288514446,3,3,4
20009128,584355,13247553,0.1043216913658757,0.612774081670505,0.13719652691860418,0.10431432100593084,2,2,2
584355,20009128,13247553,0.1043216913658757,0.5445089093531312,7.288814246684823,0.7603277090812827,3,3,3
13655862,20414028,653640,0.6754455679097416,0.7518241161460931,16.64566563845808,2.0095684425191003,2,2,2
20414028,653640,16770170,0.10652712750157031,4.904454331860831,0.12072622904765078,0.3853459425783882,1,1,1
653640,20414028,13655862,0.10652712750157031,0.7518241161460931,8.283204137895329,0.4976192792649785,2,2,2
13730373,14021165,1049777,0.7112271384689992,0.7749824231814402,11.145878650740626,0.8686306080987749,2,4,5
14021165,9358477,13235355,1.78477892056659,1.951426940650753,0.1290725856063103,0.23478589768480684,0,2,3
1049777,14021165,13730373,0.07869959205047015,0.7749824231814402,12.83155180904377,1.1512373506947462,2,3,5
13811994,14427786,13815863,0.15122109178114077,0.5396346070158913,1.3426129126657602,0.22790112568450197,2,2,2
13815863,13811994,14427786,0.5396346070158913,0.5509127786946683,4.38786775184412,5.891207902695596,2,2,2
12198851,18927202,17213205,0.24808270208605407,0.6262244937481771,12.532157196168463,2.610651550740718,2,2,5
17213205,18927202,12198851,0.5743398431407098,0.6262244937481771,4.8003944427638086,0.38304614023126554,2,3,5
18927202,17213205,18190488,0.5743398431407098,2.9365940792379512,0.2083162148284327,0.1007527288777966,1,1,2
14427786,13811994,13815863,0.15122109178114077,0.5509127786946683,0.744816313448452,0.1697444762630831,2,2,2
14866782,12178297,12181021,1.817061111752866,1.8388545028113903,0.3952171289821736,0.20432774204548995,0,2,8
15180624,15187264,8593529,0.7195961441679598,1.840407922371587,0.5501517969758487,0.1445227304470089,1,3,4
15187264,15180624,8593529,0.7195961441679598,1.460861242199174,1.8176801484552807,0.2626960981340816,1,3,4
15451066,10144558,8586726,1.3142531002067095,1.5540412260618939,0.23140225907119616,0.446799697778795,0,4,5
15646173,2331970,8378610,0.13947564552286465,0.8288892797786007,0.2787988500392637,0.3832809817257397,2,2,3
2331970,15646173,8378610,0.13947564552286465,0.7400316284168859,3.5868153683530917,1.3747581156513435,2,2,3
8378610,2331970,15646173,0.7400316284168859,0.8288892797786007,0.7274006886122016,2.6090519688648666,2,2,2
15973149,8946830,10823761,3.3835220034275184,5.6178349500991684,0.22567489850307415,0.1281112097388733,0,0,0
16049479,15898376,18032140,1.9695885014699428,4.964040651335268,0.6535579222099468,0.3185257056277859,0,1,1
16364619,8472769,20782068,0.5504530717124295,2.749465061134239,0.15444557460194008,2.2193810519786297,1,1,3
8472769,16364619,20782068,0.5504530717124295,2.6141046245116986,6.474772764304497,14.369987988964692,1,1,3
11070575,8594638,8595936,1.5375761906772776,2.316065042875156,0.9821917885366405,1.0239359004229165,0,1,4
11625096,14829298,8282540,1.643459374399213,1.9531474835807863,10.179040899541619,2.7444989898859613,0,3,4
12744881,12742442,12737014,0.16533846681612727,0.2688911386037477,2.194107273398848,3.867371206912107,5,5,7
20487146,8862668,17871231,5.909077929727787,10.8274947673637,0.14115197167065557,0.23024791133385866,0,0,0
13715537,13717399,18230283,1.0654941173533707,1.0817515605121624,0.4735949477933238,3.424487896820323,0,3,4
13717399,18230283,13719118,0.6599985935205966,0.6672729068941328,7.2308370534281226,1.044131260330472,2,4,5
13719118,18230283,13717399,0.1254205813342735,0.6672729068941328,6.925218435792768,0.9577339918771284,2,4,5
18230283,13719118,13717399,0.1254205813342735,0.6599985935205966,0.1443997773169915,0.13829657515597069,2,4,5
14523328,14531471,15967012,0.7116287983587054,1.922508986148123,0.43420318896706583,1.0749508275789705,1,2,2
14531471,1707823,14523328,0.5962957377733585,0.7116287983587054,0.18675934429774993,2.3030692206082573,2,3,3
1707823,14523328,14531471,0.23263679425467884,0.5962957377733585,12.331748268169543,5.354484423578307,2,3,3
9146095,9683062,8667711,1.6348333056033368,2.3216740205911344,0.8300749172574625,0.4474230648040032,0,1,3
9217775,16238797,16971377,8.385590129799187,8.548774976329861,6.878168648503629,5.216857484140329,0,0,0
9290561,9263568,17128461,4.891196674662318,6.196888663262082,0.6141575995819258,2.9707326726009993,0,0,0
9300891,18276409,9866839,4.187481446491125,4.286081630769669,2.3427043613955614,0.6710618764735942,0,0,0
9370937,16169302,17889273,2.031413127305003,2.6288200735339053,2.0473624498208296,1.7649845794014087,0,0,2
9393166,8377959,15641197,0.9556001382058646,0.9928388782488273,0.3534893524861022,2.695612193350536,2,2,5
9627416,14861045,8290282,1.4667783582607412,1.5014500660091596,5.24147479052965,1.5922912742675823,0,3,3
9647056,10049926,9059234,2.087388347027167,2.149094366119872,1.246885725842248,2.9973256907665635,0,0,2
9691855,17770183,9143370,2.769827821127307,3.9123871220783535,3.588432574772654,0.6355496142434622,0,0,1
9755127,11591453,16971377,0.8171076568884489,1.176298827707775,0.622487657123657,3.686631052025891,1,2,2
9821192,8640505,11223365,3.212565267807438,3.25719447154743,1.2090604918389174,0.7797618899956635,0,0,0
9825273,8873580,17374402,5.142218477738774,6.232765276815654,1.4423712089525769,5.970069122154329,0,0,0
10010671,16275865,8471988,1.2677571187721428,1.7625619034118176,4.070128496500697,0.4903766100685203,0,2,3
10059490,10178758,17778320,3.780666341322894,4.005342513502429,1.0732737840580897,1.6037872225249268,0,0,0
10062855,15172288,2065456,5.191055641645995,5.205270683136691,7.940161018025668,1.86338940366054,0,0,0
10150866,17094054,16106437,3.097599756463369,3.7441971695151235,4.756828840217774,3.979716772943946,0,0,0
10201808,16018177,9137544,1.6693257915086748,2.0895342201593805,5.776439864577475,0.7837710672623905,0,1,5
10204082,8976541,10196455,3.707228870238528,3.8182463122041965,1.021881639016114,0.5507558014071459,0,0,0
10095413,18426434,9139292,8.18042977685683,8.287510158314921,2.275417698725848,1.3403639473516622,0,0,0
10105008,9269962,10783377,4.199735670816004,7.280650070289321,1.9052212437998681,0.9833991459267104,0,0,0
10214268,10766285,17476483,3.1035410464855344,3.8039854603590877,1.297663241687672,2.522940605461193,0,0,0
10222239,10773626,8729071,1.8405771822976402,2.2884717572261026,0.583732101703828,1.0413382011255234,0,1,6
10229105,10484533,10001964,4.331149857791291,10.045763602728336,0.9327810087575051,1.214024263063097,0,0,0
10231285,10334456,10294381,2.0230770920355026,2.0427095926857346,1.111231237189853,1.2025857175358041,0,0,2
10311973,10560686,10670173,0.5349809816991973,1.3020733154651591,1.0717148804176377,0.8518995742386517,1,15,42
10318134,9815878,10827303,1.2146725818923279,2.1534443135446337,2.9135691718929846,1.1375002961262146,0,1,3
10325490,9993167,1784463,2.9537671093165203,4.47944411477224,1.1298733099126683,1.0991495605692965,0,0,1
10334456,10294381,10231285,1.2508274726570767,2.0230770920355026,1.0822101442873167,0.8999027083947523,0,1,2
10362671,10404441,10075159,1.9727243420082619,3.053439583661501,0.9282445410201129,1.7280268599230844,0,1,1
10383397,15134528,8871483,4.213069451695511,4.230286394846756,10.819647669158963,1.9072215336290748,0,0,0
10489107,10158008,10143484,2.841854358758725,7.138945919283589,1.3962444274364323,2.066821544459787,0,0,1
13202230,213584,19845187,0.04351784144620443,0.33707070791529437,0.24050991503016178,3.4862962093307686,3,6,6
13207799,19845187,213584,0.8908933345679722,0.9100480000792603,12.709391151236433,0.8767856780751676,3,4,6
19845187,13202230,17749095,0.33707070791529437,1.8141279634828222,0.28683735975261854,0.2468920196724396,1,2,2
213584,13202230,19845187,0.04351784144620443,0.3132250723020482,4.1578327441286245,14.495436534886972,3,6,6
20456942,8646377,10315383,3.7462977069273267,4.87502582983035,0.15338481153771463,0.10126693921746793,0,0,0
16707699,8649268,17778320,1.407948666316616,1.5709881390142764,0.23292838155063447,0.6056392913445539,0,2,2
16850421,8546954,11434161,0.5813141706239121,2.3576615563676717,0.643213956743359,0.9962104177420833,1,1,5
8546954,16850421,11434161,0.5813141706239121,1.7966416668298781,1.5546926330129336,1.548800997394354,1,2,8
17025267,9133842,16761384,1.8362637005062397,3.7181203827769096,0.23752545430137514,1.7595446303477666,0,1,1
17271201,15313860,11041878,2.405568097503184,2.485863802373345,3.976043610227387,0.34363820356935554,0,0,2
17316115,8601462,8600255,0.1119361565448624,0.5649365898195121,0.5622245293910143,1.235594554725331,2,3,4
8600255,8601462,17316115,0.4637829160796962,0.5649365898195121,0.4550234761401932,0.80932697232734,2,2,4
8601462,17316115,8600255,0.1119361565448624,0.4637829160796962,1.7786488275123316,2.1976888060428315,2,3,4
8612764,8613787,9603519,0.2660710428736879,1.2523932120369476,1.129774464151556,0.9862473816322571,1,3,9
8613787,8612764,9603519,0.2660710428736879,1.416483588679514,0.8851324151240977,0.8729595268139774,1,3,9
17428566,8727293,8411082,2.131365087437612,8.102308886604254,0.5758568018408099,0.7166829356515309,0,0,1
8638278,17635405,14018345,0.4898229799944013,3.3181556184250227,1.6319935658148121,3.4383691683263984,1,1,1
17635405,8638278,14018345,0.4898229799944013,3.120620288403422,0.6127475138057459,2.106852159438331,1,1,1
8641614,17680682,10242261,0.6814151533601952,2.6646743357367515,1.3559950306032857,0.7807401560906738,1,1,2
11658788,10508996,16079258,0.8945054706852507,2.0146922674851164,1.4538876162561833,7.179744068707261,1,1,10
19419622,10744410,10747782,5.90716782151519,5.9441189473180644,0.132742217464388,0.10969710214236407,0,0,0
12748607,7680776,12750565,0.4963157786563113,0.521063400503162,0.3313956218914819,1.8342679094647198,4,6,6
12750565,7680776,19462908,0.10234914986205142,0.20427674052184136,0.18066914880945092,4.273230596593724,5,6,6
12752992,19462908,7680776,0.3846776949247703,0.4460255982308801,7.34991311330846,0.31074909626065067,6,6,6
19462908,12750565,12752992,0.20427674052184136,0.3846776949247703,0.23401498641264987,0.13605603013038395,3,3,3
7678273,19462908,12752992,0.4062092919640797,0.556680266245571,29.783248306634974,4.052190528988235,4,6,6
7680776,12750565,19462908,0.10234914986205142,0.16360867612436394,5.534979306592545,23.652242924444376,5,6,6
13660659,20440704,966291,0.6339670389760665,0.6668767250219138,8.88254212944701,0.8741708996364256,4,5,6
13662382,20440704,966291,0.8052800512251148,0.830455424657961,6.962587383979001,0.6852195225815461,4,5,6
20440704,962986,13660659,0.09719007993184352,0.6339670389760665,0.15858213983406133,0.11258038356889344,3,3,4
14822489,8280927,11025588,0.244219930583162,2.0022091602063536,0.21746991504419066,0.10294836580616698,1,1,4
8280927,14822489,11025588,0.244219930583162,2.0415060445125586,4.598337198949088,0.47339130005751595,1,1,4
15084442,8304408,13793733,0.8386846713800472,2.654850673446474,0.5176791051464529,0.6976946497688445,1,1,6
8304408,15084442,8523299,0.8386846713800472,2.701439385287724,1.9316985948604148,0.6267051987197415,1,1,5
15430411,10010671,16275865,2.6041664129055473,2.9492421477657325,0.182290397009759,0.7419453395078455,0,0,2
15846479,17532642,9364038,1.2072935575504922,2.6307296046921924,0.4942454752969749,0.2631703315607037,0,1,2
15940995,14815346,8279115,1.8851264261883602,2.1183221761591913,1.1410283353239912,0.30871852734611266,0,1,2
16041949,10827303,9815878,1.3369718566888842,1.8201131083011917,0.11628893999813542,0.2978600284892463,0,2,3
16214874,18091721,9835509,6.6783647571059275,13.089361262144914,0.3435893264429417,0.21720739888892607,0,0,0
13806972,14371824,9928516,0.5568163219600205,1.4460117309210965,12.717757465926981,1.1800882706331615,1,2,4
14371824,15328473,8659421,3.5480555991216685,3.9672686002826074,0.9127525805330248,0.16967757954523233,0,0,0
14696151,1749434,18010353,0.2359913252253675,3.4636935887242872,0.10553586161795742,0.4110064468789682,1,1,1
1749434,14696151,18010353,0.2359913252253675,3.4275872775675955,9.47545208490386,3.8944718939882472,1,1,1
15101698,15106378,9057797,0.6747922053438697,0.9333930282128484,1.0884173690209098,0.3628284385456619,2,3,5
15106378,15101698,9057797,0.6747922053438697,0.789997868731573,0.9187651984087263,0.3333541423287334,2,2,4
15242251,2082098,17539584,0.20545490171575437,1.9557798939512985,0.15588051159655414,0.6263156919828001,1,2,2
2082098,15242251,17539584,0.20545490171575437,1.9773708760164581,6.415170118174707,4.017921711751973,1,2,2
15418091,8343542,9653950,0.2356813554582132,2.9410840575462482,0.2806015397086197,0.23429642255052954,1,1,2
8343542,15418091,9653950,0.2356813554582132,2.864063542414882,3.563772319419249,0.834979105224533,1,1,2
15620685,9140632,10425478,1.2036100366553026,1.6859333946553514,0.18765140708965328,0.12530980191629643,0,4,4
15927499,9152137,10052567,2.914604032022138,4.077973070777508,0.15602542017127527,0.13424978434285942,0,0,1
16116799,8443040,9110372,0.22368244711343765,0.9751399530831638,0.9353933756393575,0.5826385029959638,2,2,3
16268671,8468354,8827411,0.5545170231584601,5.7455769471969145,0.5281068302565234,0.5723548856424165,1,1,1
8468354,16268671,8827411,0.5545170231584601,5.863697576110129,1.893556270639898,1.0837861827395796,1,1,1
16409436,9416365,8469872,2.6425200279250136,7.302381301493887,0.39387066083148575,0.5131500026155267,0,0,1
8498872,8500518,9762289,0.3258177797182742,2.445973802667826,1.2152156154857798,0.9040355546550288,1,1,4
8500518,8498872,9762289,0.3258177797182742,2.4852721767466717,0.8228992347174967,0.7439301660830309,1,1,4
16939581,8958332,10159084,1.67859247727633,3.699508519468317,0.4797409449327873,0.299324892748552,0,1,1
17003691,18056321,16689343,3.025078522848913,3.917105108414078,0.625181265165438,0.9045605561726101,0,0,0
17057996,8572763,8632037,0.33226105677828965,2.1712873453601107,0.5483725195480341,0.434385433300613,1,1,3
8572763,17057996,8632037,0.33226105677828965,1.875457031326517,1.8235778861132481,0.7921356702167193,1,2,3
17341514,15305908,8331244,3.558378157153674,4.278673395459178,1.7207623449410512,0.1708561266997612,0,0,0
17458111,10125258,10076353,1.0108339204541419,2.4215821088545524,0.17059914858041814,0.1905462180208201,0,1,4
17704711,17818556,17071982,0.9639863528647664,1.4430561710198744,0.6411603108930563,0.8090002033615556,1,3,4
17737061,8895812,10483288,2.9340740255897617,5.841387964641649,0.6040371921043692,0.21875691245142145,0,0,1
17743547,10322481,9895736,1.10872416935453,2.8237494832794816,0.6315153014759847,0.7048927387078028,0,1,2
17816033,10367905,20374369,1.449351634054746,2.809087411765877,0.31841830756036366,5.881257665302555,0,1,2
8965614,9067174,9644308,0.9117854897357897,4.829992267672348,0.7982928768890585,0.6315958980712417,1,1,1
8970962,10978426,15871637,3.935104675188965,4.957941654309007,0.2584454687629601,2.364809990852057,0,0,0
9024231,9237862,14111614,6.351351541267529,8.74056318470133,0.6412545166330795,0.3828273721716185,0,0,0
9101581,9244411,17313320,1.3869718906978135,1.5200691857847195,1.7023886847026457,2.8906549877207683,0,3,6
9121172,9393166,8377959,2.2083737497819533,2.370078918062015,0.8965946579761825,0.31693666509049906,0,0,4
9243465,18340513,19419622,0.8661515696950438,2.6174397677961716,1.5752854484481293,29.010980458787373,1,1,2
9296340,9711436,18010353,2.831552672041156,3.723883313204428,0.7926007453332721,1.7789784174629977,0,0,1
9348795,13215579,13212925,1.9492464786129102,2.5209148937175763,0.965248658065298,1.6736364677556546,0,1,3
9372228,16130870,9695680,1.1458576013686916,3.172238167225783,4.7246489258004,1.3876420613103186,0,1,1
9604695,17948663,20429477,1.5909521539199636,1.833214528639389,2.0415196521659467,6.057375735088277,0,3,4
9670966,10158008,10489107,10.554446636906283,13.329757489153963,0.6901258435753598,0.49427294391603194,0,0,0
9714039,17772976,17958688,6.681390861519963,6.970525575152688,2.8155731877505046,2.873405374245987,0,0,0
9775886,9308021,11041878,1.3504028505889196,3.1995068703854916,1.3870979203951008,0.8538705382167207,0,1,1
9796767,17508359,15927499,2.483741353791977,4.139116842948478,2.5761389620595025,8.044696466677237,0,0,1
9803024,18190488,10978426,2.509497258460771,2.5488723693607565,3.3293281907835515,0.8018730310706119,0,0,8
13277308,13284137,13279049,0.540086928732162,0.6683059529455292,0.587757973720679,1.1866073076860646,5,6,6
13279049,13284137,17917746,0.25471034968743217,0.5910313689499715,0.4953264402752014,1.866254160545135,5,6,6
13280704,17917746,13282929,0.33975826860806047,0.5466918801208581,1.326611820302604,0.3970277548159366,6,6,6
13282929,17917746,13280704,0.39800574128074406,0.5466918801208581,3.341357887983488,2.518715600786155,6,6,6
13284137,13279049,13277308,0.25471034968743217,0.540086928732162,2.0188706248840744,1.7013805762084504,5,6,6
17917746,13280704,13282929,0.33975826860806047,0.39800574128074406,0.7538000074293753,0.2992795245299212,6,6,6
20089287,17917746,13282929,0.6074182084917421,0.688354862827031,0.4253748380626217,0.12730597928237367,3,6,6
13289126,608837,20242621,0.26540467406335333,0.29036350103147135,0.20411193644416414,2.9525524333050437,2,2,2
20242621,13289126,15371868,0.29036350103147135,2.8262333742576318,0.3386900055422944,0.6770098759830792,1,1,2
608837,20242621,13289126,0.05847480169295728,0.26540467406335333,14.465358982632205,4.899272513998979,2,2,3
18215142,18223768,9954915,0.8683411822290741,1.8154904510818781,0.8122188372052342,0.11712310306317951,1,2,2
18223768,18215142,10072759,0.8683411822290741,2.5069492079521125,1.2311952816077283,0.1170121604110094,1,1,3
17680682,8641614,10242261,0.6814151533601952,3.003624068204139,0.7374658294692256,0.5757691868113414,1,1,1
17763271,16684539,17033425,1.5431122201318057,1.6759624511406213,0.76374592953051,1.2841322357553022,0,2,3
17832606,9789621,10159084,1.706737218786826,5.1654434678457015,0.5339761913359936,0.297330084157311,0,1,1
17871231,18112848,9752526,4.29479835866431,5.407033590200928,0.7398723080690726,0.5370209836538917,0,0,0
18078232,13797997,1390572,5.177390733211182,5.289122018707949,1.0990001754433687,0.4577011182312939,0,0,0
18133716,10776575,14498362,1.1956957424524695,2.3637904683937956,0.5685303754156504,5.652325949158195,0,1,4
18165555,15823417,9673326,1.2840350262575142,1.8054108799617579,1.7893926223856353,0.5148747598524841,0,2,5
8711318,16364619,8472769,3.4550444923438777,3.7925201554556223,4.331846801313434,0.6690345683164295,0,0,0
8712653,8714156,9031123,0.38491545128548077,8.157615914213437,0.6163726173257168,2.2328447154118427,1,1,1
8714156,8712653,9031123,0.38491545128548077,7.89417345941206,1.6223952393257577,3.62255663643785,1,1,1
8737296,18269024,8866808,2.1962728721680107,4.468326783533476,1.220248280551139,1.639269637308728,0,0,1
8780419,14109685,18271268,6.65882400662067,7.051973782811694,1.3140974021656524,2.368475714279927,0,0,0
18445255,16673537,18146763,5.309763858785566,5.583921316497733,1.0097483267441896,1.0384995975378888,0,0,0
5974061,20574261,11510904,0.23968845969230884,0.24861254803340155,27.622858182313383,1.3503672141869874,3,7,9
11513067,11506545,20574261,1.2724537187989646,1.273334824071794,5.231631294919687,37.540504812766315,0,6,9
20574261,11506545,16322845,0.7335334290810449,1.37810522836648,0.1393596415661565,0.12340357904140584,1,2,2
19521426,12779382,12767853,0.18750393479659075,0.29225184486360883,0.39348728568835784,0.4081112977105347,4,5,6
12782430,19521426,12779382,0.5891324875791635,0.6240842902339552,11.532506059126236,4.537894506390123,5,5,8
12767853,19521426,12779382,0.29225184486360883,0.3201149888383944,2.4503119752133897,0.9641666082163954,4,6,8
12775453,12782430,12777206,0.6783069586481167,0.7619667245442374,0.43698133445288617,0.9081711644262822,4,6,7
12777206,12779382,19521426,0.29257804490475553,0.440123043661588,2.183481787005954,5.549052959071397,5,6,8
12779382,19521426,12777206,0.18750393479659075,0.29257804490475553,2.5413781750295246,0.4579841269806172,5,6,8
13197331,19814705,9963413,0.9557664800767831,0.9958009221421922,5.9377982526630895,0.6604855805667801,2,2,3
19814705,13197331,9963413,0.9557664800767831,1.3892887797428188,0.16841259292558522,0.11123408921321194,1,2,2
16573398,9195987,17497366,1.0807587246533286,2.343553423687581,0.2402517943926798,0.41548597030871737,0,1,2
16657910,15501297,2297046,1.78595604610159,1.8576878718906396,2.251475152598376,0.4020854654181888,0,2,2
16757693,10003929,10485458,1.5387451195867874,5.665432092890801,0.37284358540488965,0.3540546226331327,0,1,1
16931056,8554100,10500691,0.24910609122536315,6.710482736534077,0.21711926673954596,0.19573019904843256,1,1,1
8554100,16931056,10500691,0.24910609122536315,6.650229747042731,4.605763528114664,0.9014870121278942,1,1,1
17100830,18719249,16807937,2.268272680401113,2.333107884232887,4.333083333833333,1.9788675978203598,0,0,8
17183687,8585109,16852685,0.21375784316622035,2.201312508317975,0.49123240883616115,1.2784251786910137,1,1,2
8585109,17183687,16852685,0.21375784316622035,2.077650626323154,2.0356963058875177,2.6024854136148865,1,1,2
17432570,8393665,8395233,3.078862620265262,3.722122271266792,0.32636039245713977,0.5299317724255173,0,0,0
17532642,15846479,16696730,1.2072935575504922,3.7141231509263988,2.023286099683836,0.9697980753887251,0,1,1
17636732,10200518,18308116,5.140236412501024,5.304891178584925,0.21340381620150686,0.3540312570605534,0,0,0
17733931,18034408,9868559,1.553401660748678,1.726355701687995,1.8587813107073683,1.0852774675106571,0,2,3
17791088,9686959,10257626,1.7405629887658027,3.7814955263817485,0.2690411945277175,0.25372770989722654,0,1,1
17971916,9954915,18215142,3.15456600780291,4.194705435954224,0.31285678907082026,2.6711791345047993,0,0,0
18020417,2823427,14498362,0.09253945820128348,2.494635120458142,0.46280273544761186,6.220394035279527,1,1,4
8443040,16116799,9110372,0.22368244711343765,0.7929974078192749,1.0690689351060272,0.6228807239496648,2,3,4
16227461,16229685,14202037,0.5038847427903713,3.390756495671981,1.1124635935404246,2.6654774957381857,1,1,1
16229685,16227461,14202037,0.5038847427903713,3.846100579151463,0.898905821104214,2.396013236941338,1,1,1
16525982,9223317,10931856,1.973568310040725,5.340170263185025,0.2726978095651092,0.16556431489800635,0,1,1
16650763,8524812,8523299,0.13863008637222587,0.2231316033519291,0.27850019324071185,0.4132653489629903,2,2,4
8523299,8524812,16650763,0.13937560357599862,0.2231316033519291,0.6739016323036866,2.419752835579627,2,2,5
8524812,16650763,8523299,0.13863008637222587,0.13937560357599862,3.5906617814648523,1.4838960941251447,2,2,5
16857717,1760770,14737384,2.3806953785034892,2.4282909962384958,0.15601842177304565,1.9808695913605316,0,0,2
16911816,10441837,16413979,5.386009161642074,6.567369680585691,0.1769413138101331,0.5740430722135196,0,0,0
17033425,14706695,17763271,1.4393378440959892,1.6759624511406213,1.6078143709345099,0.7787359994212893,0,4,4
17147637,16647245,8520475,3.9133247603647736,3.929363907332394,0.5352969964777402,0.3002434175062599,0,0,0
17267398,8586726,15451066,0.6763295429440708,1.877811622984996,0.8652146678396008,1.9364710230129962,1,2,9
8586726,17267398,15451066,0.6763295429440708,1.5540412260618939,1.1557825325557085,2.2381393831987046,1,3,9
17357222,8610664,13626220,0.2575771454370758,1.619429822974598,0.5750941890347565,0.37746558218862064,1,3,5
8610664,17357222,13626220,0.2575771454370758,1.4109230159054909,1.7388455996719587,0.6563543666162971,1,3,5
17422086,10102800,17360562,1.4800756767676697,3.498113463653655,0.578433828946947,0.9662604053689187,0,1,1
17518213,2748527,8844016,0.07637367119946967,2.8326050428454783,0.6672906779069208,0.39330932980418587,1,1,2
10219261,9219350,9152137,1.9112010919243865,3.2680510971027696,0.8451114865675452,1.345570428092548,0,1,1
10264691,17757339,13811994,5.895672944562037,6.874944504626566,4.0853593711207035,4.7399328306716235,0,0,0
10267875,16928821,8553318,2.701968352697464,3.144102389504311,3.9795382133990733,1.2818489225295748,0,0,1
10313009,17401204,9830238,3.463425431251765,4.130063432972868,3.1429917087628625,1.0764726743090576,0,0,0
10349358,10738666,19182761,2.2340482132487374,2.341806196031393,0.4312406099111196,15.008441818251432,0,0,12
10477259,9129642,16221451,3.9148602451125516,4.901127908227664,2.0208744884727787,6.339713905803687,0,0,0
10508996,11658788,16079258,0.8945054706852507,1.13643594319737,0.6878110720655553,4.938307465053852,1,2,2
10520696,10784740,12562415,1.798898740800359,2.7744908357114,0.8982927141032129,0.8873361097093535,0,1,2
