GalaxyID,SnapNum,GroupID,SubGroupNumber,Stars_Mass,SF_Hydrogen,SF_Oxygen,SF_Mass,NSF_Mass,BlackHoleMass,StarFormationRate,KappaCoRot
13467714,28,28000000007202,0,2300481536.0,0.7072398662567139,0.009107355028390884,781697152.0,4163183360.0,464054.4375,0.26683512330055237,0.44359599962467694
13484597,28,28000000007289,0,1133102208.0,0.6833987832069397,0.012857537716627121,157766640.0,4835656704.0,200983.546875,0.056918125599622726,0.20590237643888346
13507958,28,28000100000032,0,1594642816.0,0.6558321714401245,0.01722273975610733,187957616.0,1139015168.0,639773.9375,0.09586687386035919,0.12491010220311749
13527193,28,28000100000132,0,1056664832.0,0.7044480443000793,0.009532135911285877,365162144.0,3183785984.0,339126.59375,0.15513944625854492,0.2651232535391095
13549233,28,28000100000250,0,1215714432.0,0.6823281049728394,0.012742460705339909,85369216.0,2205282304.0,326649.28125,0.024651655927300453,0.34068434639622713
13570034,28,28000100000358,0,1698488192.0,0.6824942827224731,0.013065459206700325,320576064.0,1542282880.0,183982.125,0.12062948197126389,0.44057695118516305
13599850,28,28000100000584,0,1151526656.0,0.6809203028678894,0.011848623864352703,34408752.0,554190976.0,326384.65625,0.011102392338216305,0.27267422907909916
13767425,28,28000100001035,0,1341770624.0,0.6649180054664612,0.01425558514893055,80108320.0,340726784.0,183625.453125,0.026087839156389236,0.18417827391709274
14216102,28,28000000000141,0,172115329024.0,0.6886827945709229,0.012528758496046066,5112673792.0,1432290852864.0,238854352.0,2.4805335998535156,0.17896852047477999
14552942,28,28000000000173,0,95226519552.0,0.6486314535140991,0.018985282629728317,7692670976.0,750572994560.0,130764248.0,3.45707368850708,0.559954632026945
14829298,28,28000000000205,0,103437369344.0,0.7006985545158386,0.010180353187024593,2146369408.0,657507024896.0,189643552.0,0.8124702572822571,0.18367781635076652
15214258,28,28000000000237,0,89418350592.0,0.6905731558799744,0.01236910279840231,8668192768.0,599172251648.0,127952248.0,3.3897571563720703,0.3590125804602647
15451066,28,28000000000270,0,78596481024.0,0.6900896430015564,0.012414297088980675,9168569344.0,495482208256.0,149364048.0,3.527819871902466,0.33762875268156034
15641197,28,28000000000303,0,81492656128.0,0.6462873816490173,0.01929497718811035,8034105344.0,499319996416.0,111878712.0,3.7910492420196533,0.6509568687424283
15940995,28,28000000000335,0,122750230528.0,0.6638308763504028,0.017010975629091263,516771488.0,364672057344.0,112001288.0,0.15180017054080963,0.24707250059140948
16120199,28,28000000000368,0,46540517376.0,0.6910020709037781,0.012074352242052555,343500128.0,249389776896.0,37096400.0,0.12446404248476028,0.18180174190369355
16272994,28,28000000000400,0,54079197184.0,0.6810916066169739,0.013664372265338898,9362860032.0,286121295872.0,17539926.0,3.1705119609832764,0.6140658694447606
16491888,28,28000000000432,0,48774586368.0,0.6727354526519775,0.014714791439473629,1704402688.0,93066117120.0,25034564.0,0.9452656507492065,0.20917092343664287
16623392,28,28000000000465,0,56035655680.0,0.7173658013343811,0.007536151446402073,24296210.0,146258870272.0,66395480.0,0.008847501128911972,0.2909952542430877
16731731,28,28000000000497,0,81390903296.0,0.6290172338485718,0.021800104528665543,7841127424.0,323134291968.0,19316638.0,4.009726524353027,0.6264958698108812
16943854,28,28000000000531,0,82970558464.0,0.6247102618217468,0.021957285702228546,2359018496.0,231759560704.0,44907756.0,1.80263352394104,0.5584874677723238
17051791,28,28000000000563,0,39055036416.0,0.7017717361450195,0.01086503267288208,1802794368.0,126116708352.0,77106464.0,0.6054354310035706,0.3961568160991503
17162000,28,28000000000595,0,38169980928.0,0.6705614328384399,0.01432983111590147,137240768.0,116641267712.0,47460160.0,0.054112508893013,0.34063162971601024
17336996,28,28000000000630,0,32640784384.0,0.6656771302223206,0.016481732949614525,5542813696.0,125941284864.0,31045274.0,1.881788730621338,0.6477859901686519
17438870,28,28000000000666,0,32277344256.0,0.6648414731025696,0.01583014242351055,5040150528.0,153479692288.0,16141342.0,2.511937379837036,0.6240821702634801
11399027,28,28000000003377,0,5695682048.0,0.6485622525215149,0.017502348870038986,42318824.0,5601070592.0,3840304.5,0.012346029281616211,0.20558693094695354
11421015,28,28000000003412,0,4836515328.0,0.6585448384284973,0.016667339950799942,535639744.0,6337063936.0,1080566.625,0.23260901868343353,0.47337940443001736
11584050,28,28000000003446,0,6988894720.0,0.642803430557251,0.018190864473581314,5047494.0,2265712384.0,3983367.0,0.010597480461001396,0.17638335257578164
11603062,28,28000000003479,0,4445897728.0,0.69340580701828,0.011505682952702045,1496468480.0,15274996736.0,826589.8125,0.582365870475769,0.29515139085127257
11621492,28,28000000003513,0,3938269696.0,0.70108962059021,0.01002415455877781,1525276160.0,7024711168.0,1047299.4375,0.609170138835907,0.3120361826048656
11639110,28,28000000003546,0,3861322496.0,0.6842191219329834,0.012526587583124638,450996192.0,6976100864.0,1727176.75,0.26305362582206726,0.33851767296645235
11657468,28,28000000003578,0,3482248704.0,0.711374819278717,0.008654226548969746,1086803456.0,13663955968.0,1285332.75,0.3862208127975464,0.48285863981840216
11676232,28,28000000003611,0,5605648384.0,0.6877312660217285,0.012344368733465672,1456640896.0,8148702208.0,909315.0,0.5281225442886353,0.43219505325297414
3364912,28,28000000005866,0,2164027904.0,0.6782007813453674,0.01381716039031744,372918816.0,2997827328.0,167658.078125,0.14275658130645752,0.29815481014465867
3415633,28,28000000006814,0,1766889600.0,0.6785791516304016,0.014118864201009274,294141440.0,370346720.0,309111.0625,0.11933895945549011,0.3646736786455964
3594324,28,28000000007244,0,1328572800.0,0.6946381330490112,0.011169998906552792,223197728.0,3299627008.0,346804.03125,0.07564879953861237,0.43041617613379046
3635289,28,28000100000240,0,2596798208.0,0.7115390300750732,0.00857413187623024,1214721536.0,3753833984.0,327510.3125,0.41954904794692993,0.6289200945221353
3669669,28,28000100000481,0,1953779968.0,0.6803935766220093,0.013623857870697975,123991864.0,2733628160.0,313485.625,0.044894739985466,0.4656525627750535
3702432,28,28000100000671,0,1991349888.0,0.7115392684936523,0.008468779735267162,888554432.0,5180472832.0,299746.4375,0.31692126393318176,0.5641914746712877
3734734,28,28000100000842,0,1528889216.0,0.6785341501235962,0.01392229925841093,261214176.0,1868572928.0,167446.9375,0.0900559201836586,0.48345163779970673
3758102,28,28000100000956,0,1354613120.0,0.63338303565979,0.01993156410753727,57769568.0,27049492.0,448602.5,0.02440882846713066,0.15917092143268768
3789470,28,28000100001088,0,2019986304.0,0.6509256362915039,0.018417956307530403,286035360.0,597153728.0,665963.9375,0.0962500125169754,0.4193466948850074
3833273,28,28000100001257,0,1288784640.0,0.6487751603126526,0.018473321571946144,115790368.0,1009027072.0,147631.75,0.04265831410884857,0.3641304132174773
3881655,28,28000100001426,0,2867153664.0,0.6841998100280762,0.012854025699198246,527393888.0,1419562496.0,550170.75,0.18512751162052155,0.3050324866830757
3912886,28,28000100001544,0,1564493568.0,0.6894491910934448,0.011846628971397877,319696192.0,2005279616.0,156268.328125,0.09877825528383255,0.39433674248161504
3963271,28,28000100001740,0,1188516992.0,0.6964320540428162,0.010800008662045002,317285728.0,2352988160.0,342503.84375,0.13427680730819702,0.4755850947664834
4065245,28,28000100002147,0,1451713920.0,0.6734012365341187,0.014208835549652576,102133576.0,644355776.0,300869.1875,0.03267763555049896,0.39424908827802063
4123951,28,28000100002385,0,1653213952.0,0.6611058712005615,0.013619917444884777,11330425.0,46084588.0,162212.265625,0.009540995582938194,0.18881705190531986
4186141,28,28000100002652,0,1133427328.0,0.6016245484352112,0.02640824392437935,96780144.0,17307294.0,847124.375,0.03176845610141754,0.2818148438349354
4250554,28,28000100002920,0,1450576768.0,0.6801940202713013,0.01363617368042469,259134528.0,879699648.0,615806.9375,0.08914393186569214,0.4300577401644915
4375358,28,28000100003487,0,1089256064.0,0.6737740635871887,0.012518093921244144,6946476.0,231017712.0,221797.40625,0.002917674370110035,0.20632418193314087
4637908,28,28000100004106,0,1199236864.0,0.6967187523841858,0.011207358911633492,405690368.0,1014915904.0,166262.546875,0.16790872812271118,0.37557849706166563
4786383,28,28000100004852,0,1281689984.0,0.7014500498771667,0.01052071526646614,169594432.0,1415862528.0,620833.6875,0.05065774545073509,0.3929466254283905
5106808,28,28000100006580,0,1082384256.0,0.7153000831604004,0.007952249608933926,455701824.0,3079130880.0,181401.375,0.16479256749153137,0.5451410046384382
13031578,28,28000000006194,0,3401806080.0,0.6248366832733154,0.023265348747372627,172940752.0,208750528.0,806514.625,0.08902768045663834,0.4054912149356173
13048855,28,28000000006251,0,1545094400.0,0.6454679369926453,0.017756517976522446,89596240.0,675382848.0,207275.140625,0.03344518691301346,0.24926999165737276
