GalaxyID_test,Snap_Last_Merger,L_Last_Merger,Redshift
13818894,27,1.0109869241714478,0.1
12767853,27,1.7745630741119385,0.1
13263388,27,1.0494005680084229,0.1
12777206,27,1.022296905517578,0.1
12703762,27,1.1028728485107422,0.1
9187924,27,1.0136183500289917,0.1
12174564,27,1.0115069150924685,0.1
9758420,27,1.1310460567474363,0.1
12779382,27,1.188832402229309,0.1
11247394,27,1.0107961893081665,0.1
9957052,27,1.0384079217910769,0.1
17183687,27,1.1051331758499146,0.1
17432570,27,1.0138674974441528,0.1
9306538,27,1.0154589414596558,0.1
8608578,27,1.016987919807434,0.1
12676166,27,1.6166238784790041,0.1
15063054,27,1.190576672554016,0.1
9798319,27,1.0334043502807615,0.1
9297858,27,1.0522401332855225,0.1
11529078,27,1.0121901035308838,0.1
17422086,27,1.013366460800171,0.1
18073059,27,1.0606387853622437,0.1
9641080,27,1.1595522165298462,0.1
10100571,27,1.0131856203079224,0.1
9228472,27,1.1466573476791382,0.1
17881979,27,1.0161646604537964,0.1
17917746,27,1.0237339735031128,0.1
10931856,27,1.0152937173843384,0.1
8357747,27,1.0159987211227417,0.1
9287830,27,24.9872989654541,0.1
17267398,27,1.0184087753295898,0.1
18171868,27,1.0922616720199585,0.1
9648216,27,1.0404473543167114,0.1
12187581,27,2.8775060176849365,0.1
18445255,27,1.016830563545227,0.1
8425844,27,1.035369634628296,0.1
18873061,27,1.3071407079696655,0.1
10859653,27,1.0180909633636477,0.1
18088612,27,1.2500324249267578,0.1
13739419,27,1.0959274768829346,0.1
10749137,27,1.017007827758789,0.1
9900981,27,1.023925542831421,0.1
9350977,27,1.0178422927856443,0.1
18165555,27,1.0132876634597778,0.1
18371252,27,1.059127688407898,0.1
15620685,27,1.0139968395233154,0.1
16565964,27,1.0122197866439822,0.1
8578290,27,1.089438796043396,0.1
10455656,27,1.0154089927673342,0.1
17703229,27,1.0443955659866333,0.1
10189420,27,1.6476755142211914,0.1
9755127,27,1.0229392051696775,0.1
10056398,27,1.0179044008255005,0.1
2120453,27,1.0434737205505369,0.1
8546954,27,1.0156943798065186,0.1
10483288,27,1.1923909187316897,0.1
15207474,27,1.0118013620376587,0.1
17505528,27,1.062400221824646,0.1
3458704,27,1.0106416940689087,0.1
18045681,27,1.0591305494308472,0.1
10230192,27,1.458493947982788,0.1
9413478,27,1.0106325149536133,0.1
16056371,27,1.149390459060669,0.1
10318134,27,1.0265295505523682,0.1
10105008,27,1.4682173728942869,0.1
8423929,27,1.0162787437438965,0.1
10039759,27,1.0202641487121582,0.1
10031996,27,1.0137991905212402,0.1
17473041,27,34.97298812866211,0.1
9212872,27,1.010228991508484,0.1
16394336,27,1.5929063558578491,0.1
8882042,27,1.0655920505523682,0.1
10915109,27,1.6547967195510864,0.1
18387572,27,1.0131105184555054,0.1
8324881,27,1.2964822053909302,0.1
8483645,27,1.0144113302230835,0.1
10503078,27,1.0291017293930054,0.1
10088970,27,1.7053844928741455,0.1
17037404,27,1.1740132570266724,0.1
16204627,27,1.2575945854187012,0.1
10530946,27,1.0137075185775757,0.1
15710021,27,1.0372915267944336,0.1
15904404,27,1.0108959674835205,0.1
17082771,27,1.1832270622253418,0.1
17374402,27,1.230396389961243,0.1
18419292,27,1.0253455638885498,0.1
15662112,27,1.0117272138595579,0.1
8988006,27,1.055700421333313,0.1
9300891,27,1.0652986764907837,0.1
8908281,27,1.0124268531799316,0.1
8602546,27,1.0122827291488647,0.1
18070829,27,1.0136260986328125,0.1
8821464,27,1.013163924217224,0.1
16710870,27,1.0762809514999392,0.1
14018345,27,1.3992087841033936,0.1
13751238,27,1.0184344053268433,0.1
13891266,27,1.0984730720520022,0.1
13668560,27,1.0126665830612185,0.1
12109007,27,1.0793799161911009,0.1
8961772,27,1.4038095474243164,0.1
20532194,27,1.0491390228271484,0.1
8613787,27,1.1441093683242798,0.1
10906515,27,1.0191212892532349,0.1
17047718,27,1.0692733526229858,0.1
8976541,27,1.1050596237182615,0.1
13300495,27,1.0579612255096436,0.1
21986361,27,1.044028639793396,0.1
12757860,27,1.0186007022857666,0.1
16331601,27,1.0144836902618408,0.1
17313320,27,1.0236262083053589,0.1
9388125,27,1.183018922805786,0.1
8862668,27,1.0909221172332764,0.1
8911638,27,1.014479398727417,0.1
8937439,27,1.0127733945846558,0.1
10322481,26,1.020315170288086,0.18
1407375,26,1.0143048763275146,0.18
15197399,26,1.1632453203201294,0.18
9113323,26,1.0179404020309448,0.18
18037031,26,1.0178099870681765,0.18
16403898,26,1.4628009796142578,0.18
10242261,26,1.4433311223983765,0.18
13859487,26,1.0185523033142092,0.18
9184390,26,1.0116144418716428,0.18
15819288,26,1.0113883018493652,0.18
10184329,26,1.0169576406478882,0.18
12180228,26,1.022639513015747,0.18
9748722,26,1.0126081705093384,0.18
12787951,26,1.0116766691207886,0.18
10001964,26,1.3845854997634888,0.18
9652693,26,1.0135914087295532,0.18
9266059,26,1.1010096073150637,0.18
8090112,26,1.2544816732406616,0.18
8703530,26,1.2509170770645142,0.18
15878251,26,1.4652376174926758,0.18
9003479,26,1.0182838439941406,0.18
9927494,26,1.0119123458862305,0.18
9129642,26,1.0110012292861938,0.18
9214338,26,1.2894256114959717,0.18
16573398,26,1.0769665241241455,0.18
8465780,26,1.0125826597213743,0.18
10414448,26,1.0118389129638672,0.18
10489107,26,1.0147812366485596,0.18
16850421,26,1.0104707479476929,0.18
16647245,26,1.0378791093826294,0.18
8612764,26,1.0117336511611938,0.18
11539241,26,1.0139951705932615,0.18
17344766,26,1.0141843557357788,0.18
17280530,26,1.0188087224960327,0.18
8304408,26,1.5170626640319824,0.18
16041949,26,1.0873775482177734,0.18
18326937,26,1.0248632431030271,0.18
16701963,26,1.0923669338226318,0.18
14357284,26,1.010262966156006,0.18
17633192,26,1.2212185859680176,0.18
2490437,26,1.8750401735305784,0.18
13803504,26,1.014428734779358,0.18
17679479,26,1.0103760957717896,0.18
8951968,26,1.0123010873794556,0.18
10095413,26,1.018581748008728,0.18
17246197,26,1.3793669939041138,0.18
2293313,26,1.0160360336303709,0.18
10250786,26,1.0241783857345579,0.18
16116799,26,1.0138096809387207,0.18
8711318,26,1.1969006061553955,0.18
8737296,26,1.433024525642395,0.18
17162000,26,1.0630731582641602,0.18
15172288,26,1.3436720371246338,0.18
20574261,26,1.0475387573242188,0.18
8670584,26,1.0151137113571167,0.18
16227461,26,1.0138677358627322,0.18
9651173,26,1.109365463256836,0.18
17100830,26,1.0178146362304688,0.18
8669006,26,1.0118613243103027,0.18
15589743,26,1.2959579229354858,0.18
10508996,26,1.0323725938796997,0.18
8468354,26,1.0158342123031616,0.18
8498872,26,1.402684450149536,0.18
16939581,26,1.0339690446853638,0.18
16442649,26,1.0244567394256592,0.18
18416570,26,1.543853759765625,0.18
18352115,26,5.9002556800842285,0.18
10806825,26,1.0118712186813354,0.18
10541604,26,1.0570420026779177,0.18
8464170,26,1.0138200521469116,0.18
9348795,26,1.2792035341262815,0.18
16249622,26,1.0192623138427734,0.18
15227040,26,1.3365515470504759,0.18
13277308,26,1.0193212032318115,0.18
13279049,26,1.0121068954467771,0.18
8579555,26,1.0147156715393066,0.18
18169630,26,1.0131126642227173,0.18
9472588,26,1.0455288887023926,0.18
20259284,26,3.8918068408966064,0.18
9874753,26,1.0199540853500366,0.18
10965880,26,1.0863220691680908,0.18
9709796,26,1.834301233291626,0.18
14211586,26,1.077245831489563,0.18
9186582,26,1.0170546770095823,0.18
9632385,26,1.6390641927719116,0.18
9251926,26,1.1208189725875854,0.18
10296223,26,1.510960817337036,0.18
9150430,26,1.093128681182861,0.18
9743798,26,1.0104886293411257,0.18
8931579,26,1.0174256563186646,0.18
9698916,26,1.082691311836243,0.18
17686441,26,1.0142003297805786,0.18
9634679,26,1.5973516702651978,0.18
10021712,26,1.0123314857482908,0.18
10978426,26,1.0217756032943726,0.18
10064610,26,1.0437246561050415,0.18
10106168,26,1.015564203262329,0.18
9449132,26,1.015701413154602,0.18
15220552,26,1.0277515649795532,0.18
10125258,26,1.0297174453735352,0.18
10112025,26,1.0267025232315063,0.18
9854113,26,1.0308706760406494,0.18
8375068,26,1.0532687902450562,0.18
9615538,26,1.0109964609146118,0.18
16447237,26,1.2095495462417605,0.18
13220028,26,1.010029673576355,0.18
10568230,26,1.0105968713760376,0.18
9331415,26,1.131102442741394,0.18
14841934,26,1.53762948513031,0.18
11450389,26,1.1530858278274536,0.18
9683062,26,1.0191422700881958,0.18
9207428,26,1.021971583366394,0.18
18927202,26,1.0236076116561892,0.18
9205473,26,1.0153664350509644,0.18
9610280,26,1.02031409740448,0.18
10076353,26,1.0287340879440308,0.18
16257030,26,1.0257468223571775,0.18
9968042,26,1.055789351463318,0.18
9365338,26,1.033733367919922,0.18
8559377,26,1.0394443273544312,0.18
9768387,26,1.0521569252014158,0.18
18399452,26,1.3582557439804075,0.18
16424324,26,1.316197395324707,0.18
15885742,26,1.0161275863647459,0.18
10335383,26,1.6616744995117188,0.18
10370026,26,1.01536762714386,0.18
17511061,26,1.0149255990982056,0.18
10942165,26,1.0481934547424316,0.18
12669728,26,1.0705294609069824,0.18
10120918,26,1.0217312574386597,0.18
9849524,26,1.015231728553772,0.18
18156687,26,1.0347247123718262,0.18
13872509,26,1.2682218551635742,0.18
17109599,26,1.0104153156280518,0.18
17932703,26,1.1817567348480225,0.18
11561158,26,3.339608192443848,0.18
12127247,26,1.0376003980636597,0.18
8557835,26,1.4014749526977541,0.18
16623392,26,1.1166865825653076,0.18
10534860,26,1.021580934524536,0.18
17820509,26,1.4124373197555542,0.18
10500691,26,1.314869999885559,0.18
16948257,26,1.2622920274734497,0.18
10858965,26,1.017176389694214,0.18
13787626,26,1.027592420578003,0.18
8473904,26,1.0564339160919192,0.18
17154751,26,1.186938762664795,0.18
2334225,26,1.0107190608978271,0.18
15038750,26,1.2167296409606934,0.18
10955864,26,1.0139533281326294,0.18
8328197,26,1.0112594366073608,0.18
8503365,26,1.010574460029602,0.18
8847196,26,1.0118948221206665,0.18
18146763,26,1.0138785839080808,0.18
16398554,26,1.3836787939071655,0.18
9620150,26,1.1309139728546145,0.18
8505437,26,1.0129714012145996,0.18
9225417,26,1.0114914178848269,0.18
9006562,26,1.333141207695007,0.18
18461282,26,1.0126361846923828,0.18
8550655,26,1.119168043136597,0.18
8518412,26,1.0239075422286987,0.18
8766569,26,1.0115567445755005,0.18
18063591,26,1.0179380178451538,0.18
16668992,26,1.401541233062744,0.18
17255594,26,1.094074249267578,0.18
10358633,26,1.0164731740951538,0.18
10193360,26,1.0108984708786009,0.18
1399922,26,1.1587063074111938,0.18
10538657,26,1.0110465288162231,0.18
10217122,26,1.0147312879562378,0.18
9922347,26,1.0108486413955688,0.18
16079258,26,1.0128548145294192,0.18
14552942,26,1.0101406574249268,0.18
8434936,26,1.8526711463928225,0.18
14961744,26,1.011468529701233,0.18
9966100,26,1.0108377933502195,0.18
9675844,26,1.0119998455047607,0.18
9602574,26,1.2652430534362793,0.18
17810947,26,1.0204896926879885,0.18
18401511,26,1.0109089612960815,0.18
8787254,26,1.0280997753143308,0.18
8274106,26,1.6187189817428589,0.18
10067592,26,1.0202211141586304,0.18
18758770,26,1.65907084941864,0.18
9948147,26,1.013914942741394,0.18
10451079,26,1.0104938745498655,0.18
10408025,26,1.7409309148788452,0.18
10357347,26,1.0137135982513428,0.18
17554489,26,1.1046264171600342,0.18
14720585,26,35.59338760375977,0.18
10218264,26,1.0253440141677856,0.18
14815346,26,1.199286937713623,0.18
10152756,26,2.663494110107422,0.18
17825366,26,1.0215654373168943,0.18
10138698,26,1.0269143581390379,0.18
9685742,26,1.0134741067886353,0.18
15548147,26,1.198192477226257,0.18
17483369,26,1.3802634477615356,0.18
18333175,26,1.0100040435791016,0.18
8876819,26,1.0121212005615234,0.18
10045343,26,1.018424391746521,0.18
8933477,26,1.0373106002807615,0.18
17308557,26,1.0151071548461914,0.18
17837673,26,1.1125246286392212,0.18
9756946,26,1.1703811883926392,0.18
10565598,26,1.1770362854003906,0.18
8339149,26,1.0206981897354126,0.18
9028068,26,1.0359121561050415,0.18
15990650,26,1.2125732898712158,0.18
8240699,26,1.0105940103530884,0.18
9278205,26,1.0147972106933594,0.18
10696180,26,1.0118180513381958,0.18
8355287,26,1.0540490150451658,0.18
15898376,26,1.0113245248794556,0.18
9273893,26,1.0204141139984129,0.18
10074039,26,1.0120974779129028,0.18
10809534,26,1.0115163326263428,0.18
10560686,26,1.0137289762496948,0.18
10470273,26,1.0188871622085571,0.18
16090541,26,1.2011302709579468,0.18
15118185,26,1.0861828327178955,0.18
10171253,26,1.0111273527145386,0.18
16120199,26,1.2365895509719849,0.18
15835145,26,1.0189985036849976,0.18
15522088,26,10.328975677490234,0.18
15110221,26,1.5243582725524902,0.18
16770170,26,1.0119189023971558,0.18
10365607,26,1.01644766330719,0.18
12654693,26,1.0310127735137942,0.18
10244344,26,1.02807354927063,0.18
12755176,26,1.0171183347702026,0.18
10608671,26,1.0114598274230957,0.18
17961350,26,1.1556053161621094,0.18
17618660,26,1.056039333343506,0.18
13771938,26,1.0130046606063845,0.18
19943794,26,1.0132434368133545,0.18
11062353,26,1.014950156211853,0.18
10406312,26,1.1419296264648438,0.18
16433029,26,4.226835250854491,0.18
15561788,26,1.140140175819397,0.18
11269143,26,1.0166325569152832,0.18
18099216,26,1.1129013299942017,0.18
8849003,26,1.043405294418335,0.18
8816166,26,1.1418704986572266,0.18
8817545,26,1.0558006763458252,0.18
10416762,26,1.1327418088912964,0.18
10911011,26,1.0108497142791748,0.18
15402075,26,1.168380856513977,0.18
19987957,26,1.1823889017105105,0.18
18151088,26,1.257069706916809,0.18
18365400,26,1.0122565031051636,0.18
14728142,26,1.6779568195343018,0.18
17752120,26,4.883453369140625,0.18
17436624,26,1.022626876831055,0.18
13643494,26,1.011880874633789,0.18
8381504,26,1.0178433656692505,0.18
13151895,26,1.2688038349151611,0.18
18680975,26,1.213434100151062,0.18
9786060,26,1.651949763298035,0.18
9103215,26,1.0456299781799316,0.18
10896051,26,1.0384716987609863,0.18
10492298,26,1.027704119682312,0.18
10151568,26,1.0162281990051272,0.18
13166385,26,1.0149177312850952,0.18
11469325,26,1.0180195569992063,0.18
18454336,26,1.2624614238739014,0.18
8808174,26,1.0288480520248413,0.18
18279145,26,1.3314915895462036,0.18
7691024,26,1.0164434909820557,0.18
19507560,26,1.4605093002319336,0.18
9801618,26,1.0729453563690186,0.18
9842935,26,1.0111602544784546,0.18
20429477,26,1.2537261247634888,0.18
17657622,26,1.0142476558685305,0.18
17746162,26,1.0166778564453125,0.18
11537568,26,1.0414261817932131,0.18
17296516,26,1.1024978160858154,0.18
17287246,26,1.0106039047241209,0.18
10239637,26,1.0294125080108645,0.18
8898960,26,1.0107039213180542,0.18
20474647,26,1.1113431453704834,0.18
13238499,26,1.0157439708709717,0.18
13239980,26,1.044337034225464,0.18
14471017,26,1.0285433530807495,0.18
15258677,26,1.0469729900360107,0.18
16467493,26,1.016147255897522,0.18
10276057,26,1.02308452129364,0.18
2596041,26,1.0144122838974001,0.18
15602667,26,1.0113976001739502,0.18
9139292,26,1.1116327047348022,0.18
15554595,26,1.0229943990707395,0.18
10985641,26,1.0107306241989136,0.18
10869120,26,1.015863299369812,0.18
10344938,26,1.010181903839111,0.18
16664981,26,1.8326672315597532,0.18
10557407,26,8.657888412475586,0.18
8409333,26,1.0100827217102049,0.18
16657910,26,1.0854555368423462,0.18
1718560,26,1.0324517488479614,0.18
1008742,26,1.0181504487991333,0.18
2948350,26,1.0396416187286377,0.18
13192120,26,1.0701944828033447,0.18
13697492,26,1.05597186088562,0.18
17951736,26,1.0504981279373171,0.18
9312149,26,1.0108402967453003,0.18
8358440,26,1.3383378982543943,0.18
17054447,26,1.0141552686691284,0.18
9892422,26,1.0116084814071655,0.18
13184670,26,1.0294420719146729,0.18
1355479,25,1.0113308429718018,0.27
16409436,25,1.0155224800109863,0.27
8077031,25,1.5065698623657229,0.27
8839920,25,1.015419602394104,0.27
11472443,25,1.0455552339553833,0.27
20359745,25,1049.8790283203123,0.27
8699265,25,1.1187843084335327,0.27
10149789,25,1.0113725662231443,0.27
9463307,25,1.3124052286148071,0.27
1784463,25,1.022547960281372,0.27
17816033,25,1.0354882478713991,0.27
10324277,25,1.0209288597106934,0.27
10525701,25,1.0104714632034302,0.27
18433096,25,1.462036371231079,0.27
1703009,25,1.013633131980896,0.27
14715401,25,1.0500532388687134,0.27
8303523,25,1.0102288722991943,0.27
14066925,25,1.0165261030197144,0.27
14059469,25,1.4684771299362185,0.27
14822489,25,1.1836471557617188,0.27
19462908,25,1.0243791341781616,0.27
13732942,25,1.024844527244568,0.27
19488332,25,1.0122779607772827,0.27
9116296,25,1.0975159406661987,0.27
15940995,25,2.7212154865264893,0.27
8924821,25,1.3175907135009766,0.27
21019891,25,1.0427433252334597,0.27
14793103,25,1.0993791818618774,0.27
14696151,25,1.3119746446609497,0.27
15282185,25,1.013300538063049,0.27
16179867,25,1.2837063074111938,0.27
11393724,25,1.0101064443588257,0.27
10289726,25,1.0232067108154297,0.27
18285454,25,1.0190099477767944,0.27
18395812,25,1.0357182025909424,0.27
12190345,25,1.0163251161575315,0.27
17966782,25,1.0113400220870972,0.27
12176835,25,1.265763521194458,0.27
8780419,25,1.016484260559082,0.27
18408010,25,1.0219732522964478,0.27
18060725,25,1.3445461988449097,0.27
9434707,25,1.0120054483413696,0.27
9440185,25,1.57021164894104,0.27
7615334,25,1.0129458904266355,0.27
9973364,25,1.1962885856628418,0.27
9483780,25,1.0120800733566284,0.27
14295496,25,1.0125411748886108,0.27
16322845,25,3.593735933303833,0.27
13735226,25,1.0105366706848145,0.27
8269570,25,1.0822311639785769,0.27
9372228,25,1.0123673677444458,0.27
9803024,25,1.0115599632263184,0.27
18428671,25,1.0883516073226929,0.27
8793007,25,1.0133705139160156,0.27
9775886,25,1.0198160409927368,0.27
14706695,25,1.0280766487121582,0.27
10819137,25,1.487393498420715,0.27
6642818,25,1.0111230611801147,0.27
9201925,25,3.7361261844635014,0.27
15157617,25,1.3125203847885132,0.27
8662581,25,1.0107877254486084,0.27
10316711,25,1.6969871520996094,0.27
10392035,25,1.0205435752868652,0.27
10694571,25,1.0493837594985962,0.27
18094330,25,1.0409305095672607,0.27
611455,25,1.1382139921188354,0.27
9959733,25,1.1070077419281006,0.27
8913385,25,1.0133324861526491,0.27
19419622,25,1.0121432542800903,0.27
14042156,25,1.0299731492996216,0.27
18737995,25,1.01526141166687,0.27
14487345,25,1.154906988143921,0.27
12131215,25,1.020964503288269,0.27
9793594,25,1.0246704816818235,0.27
9394847,25,1.0265668630599976,0.27
14021165,25,1.1321271657943726,0.27
20782068,25,1.0149862766265871,0.27
653640,25,1.1512162685394287,0.27
16253921,25,1.6982079744338991,0.27
16550702,25,1.5414857864379885,0.27
8694639,25,1.0155688524246216,0.27
17167734,25,1.165164589881897,0.27
16364619,25,1.1590635776519775,0.27
17539584,25,1.0194605588912964,0.27
11565287,25,1.0129376649856567,0.27
13655862,25,1.0636169910430908,0.27
1427447,25,1.0146842002868652,0.27
18781589,25,1.0109409093856812,0.27
9940891,25,1.0125800371170044,0.27
2355101,25,1.0363470315933228,0.27
15541999,25,1.4917449951171875,0.27
17107478,25,1.1855071783065796,0.27
9706645,25,1.123300313949585,0.27
15583094,25,1.173002004623413,0.27
15298813,25,1.0206907987594604,0.27
17293007,25,1.0251730680465698,0.27
14476588,25,1.3412890434265137,0.27
8458137,25,1.0126205682754517,0.27
9760962,25,1.0178310871124268,0.27
8288573,25,1.0108330249786377,0.27
12157780,25,1.0104830265045166,0.27
12095481,25,1.0272431373596191,0.27
9817538,25,1.085745096206665,0.27
10559708,25,1.423543930053711,0.27
13884102,25,1.0355054140090942,0.27
10277847,25,1.0202269554138184,0.27
9876754,25,1.0131181478500366,0.27
9140632,25,1.0110802650451658,0.27
8978300,25,1.2077151536941528,0.27
9562859,25,1.0208413600921629,0.27
8628413,25,1.1444593667984009,0.27
9223317,25,1.0331462621688845,0.27
9686959,25,1.2210348844528198,0.27
9622390,25,1.0101647377014158,0.27
9317854,25,1.0130749940872192,0.27
8317333,25,1.0156760215759275,0.27
18058632,25,1.0403701066970823,0.27
17176508,25,1.0735845565795898,0.27
9174355,25,32.62733840942383,0.27
8814842,25,1.368290901184082,0.27
17316115,25,1.0129847526550293,0.27
1699530,25,1.0108832120895386,0.27
8826312,25,1.0109543800354004,0.27
18423921,25,1.462330937385559,0.27
12206163,25,1.0872479677200315,0.27
8109570,25,1.1816725730895996,0.27
9393166,25,1.0124626159667969,0.27
17666084,25,1.0582337379455566,0.27
17438870,25,1.010628342628479,0.27
9681628,25,1.18861186504364,0.27
9290561,25,1.0137414932250977,0.27
8733178,25,1.2234688997268677,0.27
1707823,25,1.0315278768539429,0.27
16943854,25,1.016663908958435,0.27
10010671,25,1.0108211040496826,0.27
11273277,25,1.0169038772583008,0.27
10204082,25,1.2658474445343018,0.27
17401204,25,1.1950701475143433,0.27
10740679,25,1.025897741317749,0.27
10731310,25,1.0123896598815918,0.27
9985401,25,1.0169413089752195,0.27
10705994,25,1.1074669361114502,0.27
10139494,25,1.0149688720703125,0.27
17079993,25,1.1812171936035156,0.27
10132132,25,1.0101425647735596,0.27
9828840,25,1.1977812051773071,0.27
9253692,25,1.0479245185852049,0.27
8903543,25,1.017370581626892,0.27
9764633,25,1.0193346738815308,0.27
9705530,25,1.0279618501663208,0.27
8946830,25,1.1950415372848509,0.27
10158008,25,1.0116292238235474,0.27
8615266,25,1.357596755027771,0.27
16960167,25,1.457326054573059,0.27
17497366,25,1.3249667882919312,0.27
16612429,25,1.0113383531570437,0.27
17851300,25,1.0103198289871216,0.27
10545919,25,1.0178689956665041,0.27
10827303,25,1.0946331024169922,0.27
17992290,25,1.222076177597046,0.27
10249247,25,1.1196610927581787,0.27
17585532,25,1.115992784500122,0.27
9891649,25,1.1251121759414673,0.27
981980,25,1.4306393861770632,0.27
9052811,25,2.0096361637115483,0.27
8842092,25,1.0121921300888062,0.27
16865319,25,1.0216749906539917,0.27
16630434,25,1.0712704658508299,0.27
17643577,25,1.2347017526626587,0.27
13709939,25,1.2624539136886597,0.27
16300531,25,1.0145742893218994,0.27
10014008,25,1.0100255012512207,0.27
9314861,25,1.013736367225647,0.27
9912257,25,1.0461403131484983,0.27
8837358,25,1.0130544900894165,0.27
9179610,25,1.0117214918136597,0.27
10575286,25,1.136749505996704,0.27
10610437,25,1.018672227859497,0.27
9110372,25,1.0100103616714478,0.27
9406026,25,1.0134165287017822,0.27
15964286,25,1.02253258228302,0.27
9233392,25,1.0122427940368652,0.27
16062294,25,1.3156287670135498,0.27
16291699,25,1.2163515090942385,0.27
10238905,25,1.522387146949768,0.27
8353604,25,1.2276021242141724,0.27
9035933,25,1.0148160457611084,0.27
16135804,25,1.1383428573608398,0.27
8700632,25,1.0108957290649414,0.27
18041099,25,1.3827506303787231,0.27
17017274,25,1.0229692459106443,0.27
9813651,25,1.0321037769317627,0.27
10738666,25,1.0118476152420044,0.27
18000127,25,1.0102252960205078,0.27
8915063,25,1.1390634775161743,0.27
17424918,25,1.3184754848480225,0.27
9978451,25,1.0121605396270752,0.27
14974619,25,1.0623064041137695,0.27
10257626,25,1.724529266357422,0.27
10304879,25,1.0199530124664309,0.27
11457292,25,1.0140751600265503,0.27
10195406,25,1.0112096071243286,0.27
18357987,25,1.0165611505508425,0.27
9909258,25,1.0285985469818115,0.27
8774240,25,1.0153440237045288,0.27
8715078,25,1.0161006450653076,0.27
17707803,25,1.0100313425064087,0.27
13749519,25,1.0651420354843142,0.27
18067707,25,1.1851675510406494,0.27
18179567,25,1.2005817890167236,0.27
16167925,25,1.0100278854370115,0.27
2412730,25,1.0211315155029297,0.27
20809088,25,1.0162575244903564,0.27
17491004,25,1.0164891481399536,0.27
15189923,25,1.010253667831421,0.27
13878026,25,1.0184413194656372,0.27
17404785,25,1.0166395902633667,0.27
16530722,25,1.0914292335510254,0.27
9693099,25,1.0217139720916748,0.27
10251666,25,1.169529676437378,0.27
16382117,25,1.0112735033035278,0.27
10377621,25,1.6297954320907593,0.27
17671104,25,1.0167709589004517,0.27
15424768,25,1.0116447210311892,0.27
9712820,25,1.0784049034118652,0.27
9773936,25,1.0103341341018677,0.27
15018059,25,1.0171256065368652,0.27
17354418,25,1.0236470699310305,0.27
14800188,25,1.0645101070404053,0.27
10665676,25,1.0188283920288086,0.27
16100139,25,1.186005473136902,0.27
16720413,25,1.1865288019180298,0.27
17866288,25,1.0637965202331543,0.27
10329240,25,1.0230242013931274,0.27
10655575,25,1.015512466430664,0.27
10653918,25,1.0105189085006714,0.27
9772599,25,1.0297142267227173,0.27
18162104,25,28.488176345825195,0.27
17273915,25,1.0126811265945437,0.27
9986361,25,1.0119861364364624,0.27
8919858,25,1.010792255401611,0.27
9017403,25,1.0140430927276611,0.27
8868680,25,1.1931062936782837,0.27
9970076,25,1.011990308761597,0.27
9879165,25,1.0822104215621948,0.27
13731701,25,1.0129053592681885,0.27
8282540,25,1.1015995740890503,0.27
9366625,25,1.0330907106399536,0.27
17029974,25,1.2274335622787476,0.27
2292112,25,1.0116819143295288,0.27
17011392,25,1.1409472227096558,0.27
18816264,25,1.0206536054611206,0.27
17348507,25,1.4739323854446411,0.27
9108582,25,1.5339131355285645,0.27
15386754,25,1.2540168762207031,0.27
8307240,25,1.0103577375411987,0.27
18414719,25,1.0108754634857178,0.27
9918196,25,1.71277117729187,0.27
17317485,25,1.0824503898620603,0.27
12648879,25,1.256377100944519,0.27
10349358,25,1.013309121131897,0.27
9380244,25,1.3391704559326172,0.27
10868196,25,1.0558162927627563,0.27
12690763,25,1.2922874689102173,0.27
9152137,25,1.0287295579910278,0.27
10128772,25,1.1244871616363523,0.27
10667287,25,1.0445470809936523,0.27
12701692,25,1.655464768409729,0.27
12140983,25,1.062649846076965,0.27
9362530,25,1.0129014253616333,0.27
17971916,25,1.0669193267822266,0.27
8523299,25,1.0109986066818235,0.27
11455095,25,1.1825519800186155,0.27
21059562,25,1.0281096696853638,0.27
13844385,25,1.0122268199920654,0.27
10313009,25,1.0119553804397583,0.27
18435213,25,1.3380120992660522,0.27
9358477,25,1.0113998651504517,0.27
10632940,25,1.0178563594818115,0.27
17386981,25,2.289016962051392,0.27
10219261,25,1.0134916305541992,0.27
12706836,25,1.0154327154159546,0.27
9356871,25,1.0101913213729858,0.27
17875911,25,1.3869187831878662,0.27
9735077,24,1.1729649305343628,0.37
9936590,24,1.04254150390625,0.37
8632037,24,1.4353175163269043,0.37
13698383,24,1.6517477035522459,0.37
10234445,24,1.0102616548538208,0.37
14607787,24,1.665364384651184,0.37
10042583,24,1.4992947578430176,0.37
1375833,24,1.0129107236862185,0.37
9804191,24,1.2334637641906738,0.37
6612866,24,1.0125184059143066,0.37
139399,24,1.013951301574707,0.37
18644986,24,1.0646286010742188,0.37
8716719,24,1.0228947401046753,0.37
12137660,24,1.3684407472610474,0.37
9653950,24,1.0146799087524414,0.37
9744960,24,1.0138407945632937,0.37
10168969,24,1.2892904281616209,0.37
18601016,24,1.2386515140533447,0.37
17410989,24,1.018681526184082,0.37
9867435,24,1.0199149847030642,0.37
9972238,24,1.011687159538269,0.37
141998,24,1.011454939842224,0.37
17485458,24,1.017178654670715,0.37
8629848,24,1.0112321376800537,0.37
10733158,24,1.2206652164459229,0.37
17535726,24,1.336326241493225,0.37
9621245,24,1.0122482776641846,0.37
17713162,24,1.130345582962036,0.37
9695680,24,1.0105221271514893,0.37
11104654,24,1.0198460817337036,0.37
9416365,24,1.0149827003479004,0.37
8689645,24,1.4902435541152954,0.37
8827411,24,1.0241066217422483,0.37
14097766,24,1.0360872745513916,0.37
8431197,24,1.0119013786315918,0.37
