GalaxyID_test,GroupID_test,snap_lm,z_lm,L_lm,snap_lmm,z_lmm,L_lmm
17377610,28000000000645,24.0,0.36566856503486633,1.0054222345352173,,,
17514526,28000000000694,27.0,0.10063853859901428,1.0009523630142212,17.0,1.486707329750061,1.3018276691436768
17633192,28000000000712,27.0,0.10063853859901428,1.0009523630142212,,,
17765765,28000000000761,27.0,0.10063853859901428,1.0009523630142212,,,
8657694,28000000000789,25.0,0.270901083946228,1.00175142288208,7.0,5.487415313720703,1.4140568971633911
8659421,28000000000789,23.0,0.5031073093414307,1.042747974395752,6.0,5.97116231918335,1.4123510122299194
8681166,28000000000856,26.0,0.18270987272262573,1.0022379159927368,,,
17640299,28000000000715,18.0,1.259331464767456,1.0416195392608643,17.0,1.486707329750061,1.4580491781234741
17731118,28000000000749,18.0,1.259331464767456,1.0416195392608643,19.0,1.0041216611862183,1.3958210945129395
17830337,28000000000788,22.0,0.615189790725708,1.0032744407653809,7.0,5.487415313720703,1.4786523580551147
8672479,28000000000825,27.0,0.10063853859901428,1.0114487409591675,19.0,1.0041216611862183,1.67746102809906
18046918,28000000000859,24.0,0.36566856503486633,1.00258469581604,6.0,5.97116231918335,2.0015642642974854
18123020,28000000000893,22.0,0.615189790725708,1.015453815460205,7.0,5.487415313720703,1.6030826568603516
18185717,28000000000924,22.0,0.615189790725708,1.0553046464920044,12.0,3.0165045261383057,1.385298490524292
18314859,28000000000958,24.0,0.36566856503486633,1.0134375095367432,10.0,3.983663558959961,1.3191357851028442
18347558,28000000000976,24.0,0.36566856503486633,1.0134375095367432,10.0,3.983663558959961,1.300357460975647
8751044,28000000001010,24.0,0.36566856503486633,1.0134375095367432,,,
8752041,28000000001010,19.0,1.0041216611862183,1.2390843629837036,5.0,7.049566268920898,1.3592535257339478
18437212,28000000001049,24.0,0.36566856503486633,1.0165996551513672,6.0,5.97116231918335,2.050311803817749
18463559,28000000001083,20.0,0.8650505542755127,1.0883244276046753,,,
8868680,28000000001117,25.0,0.270901083946228,1.1924643516540527,19.0,1.0041216611862183,1.425959825515747
14100102,28000000001140,23.0,0.5031073093414307,1.002063274383545,,,
8905407,28000000001151,27.0,0.10063853859901428,1.3791996240615845,27.0,0.10063853859901428,1.3791996240615845
14115665,28000000001187,26.0,0.18270987272262573,1.0049166679382324,6.0,5.97116231918335,2.8996639251708984
9017403,28000000001221,26.0,0.18270987272262573,1.008969783782959,13.0,2.4784133434295654,1.3048603534698486
9070701,28000000001255,19.0,1.0041216611862183,1.0207045078277588,18.0,1.259331464767456,1.4491804838180542
8540530,28000000000493,26.0,0.18270987272262573,1.0020097494125366,5.0,7.049566268920898,2.238101005554199
17039013,28000000000559,27.0,0.10063853859901428,1.0008819103240967,6.0,5.97116231918335,1.513300895690918
2566862,28000000000559,27.0,0.10063853859901428,1.0008819103240967,18.0,1.259331464767456,1.437483549118042
17068441,28000000000568,27.0,0.10063853859901428,1.0421983003616333,26.0,0.18270987272262573,1.4022103548049927
17097593,28000000000577,24.0,0.36566856503486633,1.0104684829711914,15.0,2.0124101638793945,1.379784107208252
8579555,28000000000577,26.0,0.18270987272262573,1.0124974250793457,13.0,2.4784133434295654,1.543567180633545
17386981,28000000000649,27.0,0.10063853859901428,1.00128173828125,25.0,0.270901083946228,2.287926197052002
17552186,28000000000706,24.0,0.36566856503486633,1.0056630373001099,,,
17647764,28000000000717,27.0,0.10063853859901428,1.0086811780929565,5.0,7.049566268920898,1.796295404434204
8643937,28000000000740,27.0,0.10063853859901428,1.0086811780929565,11.0,3.5279765129089355,4.4178900718688965
17707529,28000000000740,27.0,0.10063853859901428,1.0086811780929565,,,
17723838,28000000000747,23.0,0.5031073093414307,1.003389835357666,19.0,1.0041216611862183,1.4473276138305664
17839827,28000000000793,27.0,0.10063853859901428,1.0149922370910645,24.0,0.36566856503486633,1.329789400100708
18379514,28000000000998,27.0,0.10063853859901428,1.0149922370910645,5.0,7.049566268920898,2.083876848220825
18391952,28000000001011,27.0,0.10063853859901428,1.0149922370910645,19.0,1.0041216611862183,2.12519907951355
18431033,28000000001045,27.0,0.10063853859901428,1.0149922370910645,19.0,1.0041216611862183,2.12519907951355
18458995,28000000001079,19.0,1.0041216611862183,1.0025566816329956,,,
14105653,28000000001152,19.0,1.0041216611862183,1.0025566816329956,,,
8958332,28000000001186,16.0,1.7369657754898071,1.0080033540725708,,,
8984018,28000000001201,23.0,0.5031073093414307,1.004518747329712,,,
9040799,28000000001235,26.0,0.18270987272262573,1.003617763519287,,,
9132632,28000000001296,26.0,0.18270987272262573,1.003617763519287,6.0,5.97116231918335,1.3923141956329346
9185697,28000000001330,27.0,0.10063853859901428,1.014318585395813,,,
9207428,28000000001345,27.0,0.10063853859901428,1.014318585395813,11.0,3.5279765129089355,1.341268539428711
9258026,28000000001379,27.0,0.10063853859901428,1.1874421834945679,12.0,3.0165045261383057,2.4120428562164307
9362530,28000000001453,27.0,0.10063853859901428,1.1874421834945679,11.0,3.5279765129089355,1.8832443952560425
9380244,28000000001466,25.0,0.270901083946228,1.3391704559326172,25.0,0.270901083946228,1.3391704559326172
9383525,28000000001468,20.0,0.8650505542755127,1.3132970333099365,20.0,0.8650505542755127,1.3132970333099365
9429065,28000000001502,22.0,0.615189790725708,1.003839135169983,16.0,1.7369657754898071,1.3426246643066406
9656543,28000000001549,12.0,3.0165045261383057,1.0101956129074097,10.0,3.983663558959961,2.255208969116211
9683062,28000000001569,12.0,3.0165045261383057,1.0101956129074097,,,
9700340,28000000001583,24.0,0.36566856503486633,1.032784104347229,13.0,2.4784133434295654,1.3175898790359497
9726406,28000000001603,22.0,0.615189790725708,1.0059741735458374,14.0,2.237036943435669,1.3701900243759155
9834051,28000000001690,19.0,1.0041216611862183,1.2659963369369507,,,
9958488,28000000001800,19.0,1.0041216611862183,1.2659963369369507,,,
9998415,28000000001834,19.0,1.0041216611862183,1.2659963369369507,17.0,1.486707329750061,1.7312992811203003
10001175,28000000001836,16.0,1.7369657754898071,1.0419344902038574,,,
10036264,28000000001870,24.0,0.36566856503486633,1.0044596195220947,14.0,2.237036943435669,1.549474835395813
10049926,28000000001883,27.0,0.10063853859901428,1.0059373378753662,24.0,0.36566856503486633,1.3903616666793823
10093384,28000000001925,27.0,0.10063853859901428,1.0095973014831543,,,
10109142,28000000001940,24.0,0.36566856503486633,1.029100775718689,,,
10128772,28000000001959,25.0,0.270901083946228,1.1244871616363525,,,
10143484,28000000001974,20.0,0.8650505542755127,1.0049101114273071,,,
9211156,28000000001348,20.0,0.8650505542755127,1.0049101114273071,27.0,0.10063853859901428,71.91653442382812
9230667,28000000001361,27.0,0.10063853859901428,1.0078613758087158,,,
9279687,28000000001395,19.0,1.0041216611862183,1.011715292930603,,,
9310678,28000000001416,24.0,0.36566856503486633,1.007655143737793,11.0,3.5279765129089355,1.3013241291046143
9358477,28000000001450,25.0,0.270901083946228,1.0113998651504517,12.0,3.0165045261383057,2.413391351699829
9402697,28000000001484,25.0,0.270901083946228,1.005770206451416,,,
9615538,28000000001518,26.0,0.18270987272262573,1.0029869079589844,,,
9746293,28000000001619,22.0,0.615189790725708,1.0158981084823608,6.0,5.97116231918335,1.8225773572921753
9787366,28000000001653,27.0,0.10063853859901428,1.0036942958831787,14.0,2.237036943435669,1.3740909099578857
9813651,28000000001674,25.0,0.270901083946228,1.0321037769317627,24.0,0.36566856503486633,1.9539756774902344
9854113,28000000001708,27.0,0.10063853859901428,1.0046519041061401,14.0,2.237036943435669,1.3277842998504639
9868559,28000000001721,27.0,0.10063853859901428,1.0025959014892578,8.0,5.03723669052124,22.394432067871094
9946986,28000000001789,24.0,0.36566856503486633,1.2032614946365356,,,
9979896,28000000001818,24.0,0.36566856503486633,1.2032614946365356,19.0,1.0041216611862183,1.4211663007736206
10017855,28000000001852,27.0,0.10063853859901428,1.0052448511123657,,,
10112025,28000000001943,27.0,0.10063853859901428,1.0052448511123657,6.0,5.97116231918335,1.316542148590088
10125258,28000000001956,27.0,0.10063853859901428,1.0052448511123657,,,
2958109,28000000001255,27.0,0.10063853859901428,1.0052448511123657,,,
9126771,28000000001292,26.0,0.18270987272262573,1.0032556056976318,14.0,2.237036943435669,1.6312514543533325
9179610,28000000001326,25.0,0.270901083946228,1.0116809606552124,19.0,1.0041216611862183,1.3639109134674072
9205473,28000000001344,26.0,0.18270987272262573,1.0137633085250854,12.0,3.0165045261383057,1.353208065032959
9285916,28000000001399,13.0,2.4784133434295654,1.2065976858139038,12.0,3.0165045261383057,1.3234121799468994
9331415,28000000001430,13.0,2.4784133434295654,1.2065976858139038,,,
9397255,28000000001480,13.0,2.4784133434295654,1.2065976858139038,24.0,0.36566856503486633,1.568899393081665
9610280,28000000001514,27.0,0.10063853859901428,1.0075476169586182,,,
9665096,28000000001555,27.0,0.10063853859901428,1.0075476169586182,4.0,8.074616432189941,1.6720802783966064
9708148,28000000001589,21.0,0.7356296181678772,1.3490155935287476,21.0,0.7356296181678772,1.3490155935287476
9751345,28000000001623,21.0,0.7356296181678772,1.3490155935287476,11.0,3.5279765129089355,1.5739728212356567
9849524,28000000001704,21.0,0.7356296181678772,1.3490155935287476,,,
9912257,28000000001759,25.0,0.270901083946228,1.0461403131484985,22.0,0.615189790725708,13.955657005310059
9955909,28000000001798,27.0,0.10063853859901428,1.0041887760162354,6.0,5.97116231918335,14.239392280578613
10014008,28000000001848,27.0,0.10063853859901428,1.0033087730407715,,,
10048611,28000000001882,27.0,0.10063853859901428,1.7960731983184814,27.0,0.10063853859901428,1.7960731983184814
10084521,28000000001916,21.0,0.7356296181678772,1.0239200592041016,,,
10097721,28000000001929,24.0,0.36566856503486633,1.0262691974639893,7.0,5.487415313720703,1.3603107929229736
10120918,28000000001952,24.0,0.36566856503486633,1.0262691974639893,6.0,5.97116231918335,2.029653787612915
10133128,28000000001963,27.0,0.10063853859901428,1.1419554948806763,10.0,3.983663558959961,3.926197052001953
10155840,28000000001986,24.0,0.36566856503486633,1.0036102533340454,9.0,4.485213756561279,1.704264521598816
19128179,28000000000039,24.0,0.36566856503486633,1.0036102533340454,18.0,1.259331464767456,40.23047637939453
12669728,28000000000039,26.0,0.18270987272262573,1.0705294609069824,3.0,8.987874984741211,1.5178676843643188
12657994,28000000000039,24.0,0.36566856503486633,1.0068856477737427,7.0,5.487415313720703,1.3887022733688354
12659356,28000000000039,26.0,0.18270987272262573,1.0013115406036377,9.0,4.485213756561279,1.4334489107131958
12661292,28000000000039,23.0,0.5031073093414307,1.0029888153076172,19.0,1.0041216611862183,2.1349987983703613
12663356,28000000000039,23.0,0.5031073093414307,1.0029888153076172,12.0,3.0165045261383057,52.698551177978516
12668053,28000000000039,27.0,0.10063853859901428,1.0054709911346436,,,
13174673,28000000000062,27.0,0.10063853859901428,1.0054709911346436,8.0,5.03723669052124,1.5502827167510986
8350685,28000000000276,27.0,0.10063853859901428,1.0054709911346436,24.0,0.36566856503486633,1.6091843843460083
15809550,28000000000311,27.0,0.10063853859901428,1.0054709911346436,23.0,0.5031073093414307,1.3045799732208252
15811947,28000000000311,25.0,0.270901083946228,1.0029383897781372,20.0,0.8650505542755127,6.89415168762207
8388372,28000000000311,25.0,0.270901083946228,1.0029383897781372,25.0,0.270901083946228,2.1356122493743896
15885742,28000000000326,25.0,0.270901083946228,1.0029383897781372,19.0,1.0041216611862183,1.3439743518829346
16257030,28000000000397,27.0,0.10063853859901428,1.0027662515640259,7.0,5.487415313720703,1.4015825986862183
16424324,28000000000417,27.0,0.10063853859901428,1.0027662515640259,26.0,0.18270987272262573,1.3143401145935059
16555698,28000000000447,27.0,0.10063853859901428,1.0027662515640259,8.0,5.03723669052124,2.9781017303466797
8497740,28000000000447,27.0,0.10063853859901428,1.0027662515640259,15.0,2.0124101638793945,2.8194684982299805
16630434,28000000000467,27.0,0.10063853859901428,1.0027662515640259,,,
8516461,28000000000467,27.0,0.10063853859901428,1.0027662515640259,,,
8517165,28000000000467,27.0,0.10063853859901428,1.0027662515640259,23.0,0.5031073093414307,1.3311793804168701
16874412,28000000000513,27.0,0.10063853859901428,1.0027662515640259,6.0,5.97116231918335,2.3745460510253906
17958688,28000000000816,27.0,0.10063853859901428,1.0027662515640259,14.0,2.237036943435669,1.7206659317016602
18101296,28000000000883,22.0,0.615189790725708,1.0081117153167725,4.0,8.074616432189941,2.6408851146698
8717752,28000000000955,27.0,0.10063853859901428,1.0078922510147095,22.0,0.615189790725708,1.5684605836868286
18337519,28000000000969,27.0,0.10063853859901428,1.0078922510147095,,,
8741355,28000000001002,21.0,0.7356296181678772,1.0120360851287842,15.0,2.0124101638793945,1.357080340385437
18403595,28000000001020,26.0,0.18270987272262573,1.0096735954284668,17.0,1.486707329750061,1.42264986038208
8784217,28000000001051,13.0,2.4784133434295654,1.0073106288909912,3.0,8.987874984741211,2.0491838455200195
8842092,28000000001102,27.0,0.10063853859901428,1.0010650157928467,,,
8870453,28000000001119,27.0,0.10063853859901428,1.0010650157928467,25.0,0.270901083946228,1.5396839380264282
14085882,28000000001121,24.0,0.36566856503486633,1.0020403861999512,15.0,2.0124101638793945,1.773929238319397
8968983,28000000001193,24.0,0.36566856503486633,1.1635574102401733,,,
9026379,28000000001226,23.0,0.5031073093414307,1.0105592012405396,,,
9027312,28000000001226,26.0,0.18270987272262573,1.0095304250717163,,,
9052811,28000000001244,26.0,0.18270987272262573,1.0095304250717163,25.0,0.270901083946228,2.009636163711548
9080086,28000000001261,26.0,0.18270987272262573,1.0288422107696533,11.0,3.5279765129089355,2.5196149349212646
9573816,28000000000003,21.0,0.7356296181678772,1.0026196241378784,14.0,2.237036943435669,1.6643474102020264
9578504,28000000000003,21.0,0.7356296181678772,1.087547779083252,13.0,2.4784133434295654,1.4833564758300781
10575286,28000000000003,21.0,0.7356296181678772,1.087547779083252,5.0,7.049566268920898,5.788180351257324
10578108,28000000000003,21.0,0.7356296181678772,1.087547779083252,3.0,8.987874984741211,1.4074628353118896
10580487,28000000000003,21.0,0.7356296181678772,1.087547779083252,19.0,1.0041216611862183,1.3618361949920654
10586237,28000000000003,22.0,0.615189790725708,1.0006580352783203,13.0,2.4784133434295654,1.4621913433074951
9034191,28000000001231,18.0,1.259331464767456,1.2267851829528809,13.0,2.4784133434295654,1.3879294395446777
9162873,28000000001316,18.0,1.259331464767456,1.2267851829528809,13.0,2.4784133434295654,1.3879294395446777
9177950,28000000001325,18.0,1.259331464767456,1.2267851829528809,13.0,2.4784133434295654,1.3879294395446777
9237862,28000000001366,18.0,1.259331464767456,1.2267851829528809,23.0,0.5031073093414307,2.7495806217193604
9251926,28000000001375,18.0,1.259331464767456,1.2267851829528809,,,
9329031,28000000001429,18.0,1.259331464767456,1.2267851829528809,19.0,1.0041216611862183,1.5177677869796753
9369572,28000000001458,25.0,0.270901083946228,1.0064489841461182,12.0,3.0165045261383057,1.3082531690597534
9396017,28000000001479,13.0,2.4784133434295654,1.126997470855713,,,
9632385,28000000001531,13.0,2.4784133434295654,1.126997470855713,26.0,0.18270987272262573,1.6390641927719116
9644308,28000000001540,13.0,2.4784133434295654,1.126997470855713,22.0,0.615189790725708,1.318499207496643
9664034,28000000001554,21.0,0.7356296181678772,1.006492257118225,,,
9709796,28000000001590,26.0,0.18270987272262573,1.834301233291626,26.0,0.18270987272262573,1.834301233291626
9790973,28000000001656,22.0,0.615189790725708,1.004028558731079,,,
9815878,28000000001676,26.0,0.18270987272262573,1.0016087293624878,12.0,3.0165045261383057,1.3989132642745972
9848105,28000000001703,26.0,0.18270987272262573,1.0016087293624878,6.0,5.97116231918335,1.4770323038101196
9874753,28000000001726,27.0,0.10063853859901428,1.0067613124847412,25.0,0.270901083946228,4.035987854003906
9913396,28000000001760,27.0,0.10063853859901428,1.0067613124847412,,,
9954915,28000000001797,24.0,0.36566856503486633,1.0125973224639893,5.0,7.049566268920898,2.170335292816162
18041099,28000000000854,25.0,0.270901083946228,1.3827506303787231,25.0,0.270901083946228,1.3827506303787231
18051511,28000000000861,27.0,0.10063853859901428,1.0022335052490234,,,
18140480,28000000000901,23.0,0.5031073093414307,1.1581695079803467,,,
18188054,28000000000926,24.0,0.36566856503486633,1.0020161867141724,16.0,1.7369657754898071,1.6111581325531006
18312497,28000000000956,24.0,0.36566856503486633,1.0020161867141724,14.0,2.237036943435669,1.3327194452285767
8739448,28000000000999,24.0,0.36566856503486633,1.0020161867141724,23.0,0.5031073093414307,14.945019721984863
8747773,28000000001008,22.0,0.615189790725708,1.004966378211975,,,
18456839,28000000001074,22.0,0.615189790725708,1.004966378211975,9.0,4.485213756561279,3.5941526889801025
8853143,28000000001108,22.0,0.615189790725708,1.004966378211975,,,
8854394,28000000001108,27.0,0.10063853859901428,1.0201479196548462,17.0,1.486707329750061,4.442789077758789
8864595,28000000001115,27.0,0.10063853859901428,1.0201479196548462,8.0,5.03723669052124,2.0898406505584717
8865806,28000000001115,27.0,0.10063853859901428,1.008319616317749,10.0,3.983663558959961,5.441341876983643
8910128,28000000001155,27.0,0.10063853859901428,1.008319616317749,17.0,1.486707329750061,1.5198975801467896
8948514,28000000001180,27.0,0.10063853859901428,1.008319616317749,23.0,0.5031073093414307,1.851853370666504
9020523,28000000001223,23.0,0.5031073093414307,1.6130328178405762,23.0,0.5031073093414307,1.6130328178405762
9035933,28000000001232,26.0,0.18270987272262573,1.0049065351486206,13.0,2.4784133434295654,1.5632152557373047
9098657,28000000001273,22.0,0.615189790725708,1.0221716165542603,,,
9106482,28000000001278,20.0,0.8650505542755127,1.0194470882415771,13.0,2.4784133434295654,1.3417855501174927
9137544,28000000001299,27.0,0.10063853859901428,1.113822340965271,,,
10238905,28000000002070,27.0,0.10063853859901428,1.113822340965271,25.0,0.270901083946228,1.522387146949768
10340783,28000000002175,21.0,0.7356296181678772,1.0224676132202148,,,
10445518,28000000002292,26.0,0.18270987272262573,1.0103353261947632,,,
10495332,28000000002350,23.0,0.5031073093414307,1.0482460260391235,7.0,5.487415313720703,1.360999345779419
10510724,28000000002368,23.0,0.5031073093414307,1.0482460260391235,9.0,4.485213756561279,1.5884419679641724
10862982,28000000002574,21.0,0.7356296181678772,1.2576382160186768,8.0,5.03723669052124,1.3705673217773438
10978426,28000000002728,24.0,0.36566856503486633,1.0178298950195312,12.0,3.0165045261383057,1.5103323459625244
14090051,28000000001128,25.0,0.270901083946228,1.0062562227249146,5.0,7.049566268920898,2.04258394241333
8930052,28000000001168,24.0,0.36566856503486633,1.0059027671813965,,,
9014148,28000000001219,24.0,0.36566856503486633,1.001596212387085,17.0,1.486707329750061,1.4763368368148804
9088198,28000000001266,25.0,0.270901083946228,1.0008347034454346,14.0,2.237036943435669,1.55088210105896
9094126,28000000001270,25.0,0.270901083946228,1.0008347034454346,,,
9156676,28000000001312,22.0,0.615189790725708,1.0109758377075195,7.0,5.487415313720703,1.6727869510650635
9233392,28000000001363,27.0,0.10063853859901428,1.0056257247924805,13.0,2.4784133434295654,3.453864097595215
9338467,28000000001435,24.0,0.36566856503486633,1.0124807357788086,17.0,1.486707329750061,1.4522167444229126
9406026,28000000001486,24.0,0.36566856503486633,1.0124807357788086,21.0,0.7356296181678772,1.4326261281967163
9430663,28000000001503,22.0,0.615189790725708,1.0048327445983887,15.0,2.0124101638793945,29.17034912109375
9612642,28000000001516,22.0,0.615189790725708,1.0048327445983887,15.0,2.0124101638793945,1.435850977897644
9634679,28000000001533,26.0,0.18270987272262573,1.5972825288772583,26.0,0.18270987272262573,1.5972825288772583
9638853,28000000001536,26.0,0.18270987272262573,1.5972825288772583,26.0,0.18270987272262573,1.5972825288772583
9698916,28000000001582,26.0,0.18270987272262573,1.5972825288772583,19.0,1.0041216611862183,1.3244225978851318
9743798,28000000001617,26.0,0.18270987272262573,1.0104886293411255,,,
9764633,28000000001634,26.0,0.18270987272262573,1.0104886293411255,10.0,3.983663558959961,1.4864178895950317
9833053,28000000001689,26.0,0.18270987272262573,1.0104886293411255,10.0,3.983663558959961,1.4864178895950317
9851670,28000000001706,15.0,2.0124101638793945,1.01786470413208,,,
9891649,28000000001740,25.0,0.270901083946228,1.1251121759414673,,,
9910249,28000000001757,25.0,0.270901083946228,1.1251121759414673,6.0,5.97116231918335,2.543785810470581
9962211,28000000001803,25.0,0.270901083946228,1.0029690265655518,,,
9996951,28000000001833,24.0,0.36566856503486633,1.006206750869751,20.0,0.8650505542755127,1.3296597003936768
18080369,28000000000875,24.0,0.36566856503486633,1.006206750869751,,,
18131526,28000000000896,24.0,0.36566856503486633,1.006206750869751,15.0,2.0124101638793945,1.335695505142212
18158078,28000000000910,24.0,0.36566856503486633,1.006206750869751,13.0,2.4784133434295654,1.3025704622268677
18294880,28000000000945,24.0,0.36566856503486633,1.6044585704803467,24.0,0.36566856503486633,1.6044585704803467
18373708,28000000000994,13.0,2.4784133434295654,1.014346957206726,3.0,8.987874984741211,3.5943987369537354
18375981,28000000000996,24.0,0.36566856503486633,1.0339807271957397,6.0,5.97116231918335,1.7550989389419556
2879921,28000000000996,18.0,1.259331464767456,1.011738657951355,5.0,7.049566268920898,1.8640044927597046
18447769,28000000001062,24.0,0.36566856503486633,1.3126943111419678,24.0,0.36566856503486633,1.3126943111419678
8819792,28000000001080,24.0,0.36566856503486633,1.3126943111419678,,,
8856888,28000000001111,27.0,0.10063853859901428,1.0041131973266602,15.0,2.0124101638793945,1.4064278602600098
14091998,28000000001129,27.0,0.10063853859901428,1.0041131973266602,,,
8931579,28000000001169,27.0,0.10063853859901428,1.0038812160491943,19.0,1.0041216611862183,1.5999815464019775
8953148,28000000001183,22.0,0.615189790725708,1.2546318769454956,,,
9012764,28000000001218,22.0,0.615189790725708,1.2546318769454956,23.0,0.5031073093414307,1.4331270456314087
9089857,28000000001267,22.0,0.615189790725708,1.2546318769454956,,,
9092693,28000000001269,22.0,0.615189790725708,1.2546318769454956,16.0,1.7369657754898071,1.4151427745819092
9158107,28000000001313,22.0,0.615189790725708,1.0013455152511597,3.0,8.987874984741211,1.9781783819198608
9181450,28000000001327,20.0,0.8650505542755127,1.0697869062423706,6.0,5.97116231918335,1.7261470556259155
9231885,28000000001362,26.0,0.18270987272262573,1.0082036256790161,16.0,1.7369657754898071,1.6633955240249634
9234261,28000000001364,19.0,1.0041216611862183,1.0061988830566406,,,
9337180,28000000001434,18.0,1.259331464767456,1.2450342178344727,6.0,5.97116231918335,1.3074859380722046
11318262,28000000003245,18.0,1.259331464767456,1.012773871421814,12.0,3.0165045261383057,1.381631851196289
4576043,28000000000006,22.0,0.615189790725708,1.1263163089752197,,,
4572637,28000000000006,23.0,0.5031073093414307,1.0108702182769775,18.0,1.259331464767456,96.03582000732422
4565800,28000000000006,15.0,2.0124101638793945,1.0281915664672852,,,
4566938,28000000000006,19.0,1.0041216611862183,1.2533588409423828,8.0,5.03723669052124,1.6611148118972778
4559079,28000000000006,19.0,1.0041216611862183,1.2533588409423828,6.0,5.97116231918335,1.703962802886963
4560272,28000000000006,21.0,0.7356296181678772,1.001815915107727,7.0,5.487415313720703,1.3231197595596313
4561773,28000000000006,23.0,0.5031073093414307,1.0073109865188599,,,
4562580,28000000000006,21.0,0.7356296181678772,1.0030487775802612,13.0,2.4784133434295654,1.4909706115722656
4563637,28000000000006,21.0,0.7356296181678772,1.090415358543396,13.0,2.4784133434295654,1.320278525352478
15751378,28000000000006,27.0,0.10063853859901428,1.0002474784851074,3.0,8.987874984741211,1.6098262071609497
10122176,28000000001953,24.0,0.36566856503486633,1.1092585325241089,10.0,3.983663558959961,6.867505073547363
10132132,28000000001962,27.0,0.10063853859901428,1.0055394172668457,,,
10211484,28000000002040,23.0,0.5031073093414307,1.0032974481582642,,,
13797997,28000000000151,24.0,0.36566856503486633,1.0016745328903198,,,
14329684,28000000000151,24.0,0.36566856503486633,1.0016745328903198,19.0,1.0041216611862183,1.6780673265457153
1390572,28000000000151,23.0,0.5031073093414307,1.0134861469268799,19.0,1.0041216611862183,1.507581353187561
13859487,28000000000185,23.0,0.5031073093414307,1.0134861469268799,19.0,1.0041216611862183,1.3407721519470215
14664986,28000000000185,23.0,0.5031073093414307,1.0134861469268799,7.0,5.487415313720703,2.812891721725464
14671124,28000000000185,27.0,0.10063853859901428,1.0353926420211792,,,
1740036,28000000000185,23.0,0.5031073093414307,1.017523169517517,5.0,7.049566268920898,1.9077208042144775
15197399,28000000000235,26.0,0.18270987272262573,1.0741673707962036,11.0,3.5279765129089355,1.83755624294281
9339931,28000000001436,25.0,0.270901083946228,1.0054749250411987,12.0,3.0165045261383057,4.511324882507324
9401631,28000000001483,19.0,1.0041216611862183,1.0338391065597534,13.0,2.4784133434295654,1.3444056510925293
9404307,28000000001485,27.0,0.10063853859901428,1.0026873350143433,9.0,4.485213756561279,1.6743217706680298
9618713,28000000001520,27.0,0.10063853859901428,1.002936840057373,20.0,0.8650505542755127,1.7039824724197388
9636079,28000000001534,27.0,0.10063853859901428,1.002936840057373,24.0,0.36566856503486633,1.5195661783218384
9659441,28000000001551,27.0,0.10063853859901428,1.0035052299499512,12.0,3.0165045261383057,1.388197422027588
9704379,28000000001586,26.0,0.18270987272262573,1.0052223205566406,11.0,3.5279765129089355,1.5322811603546143
9766116,28000000001635,26.0,0.18270987272262573,1.0084006786346436,16.0,1.7369657754898071,2.8092846870422363
9831287,28000000001688,26.0,0.18270987272262573,1.0084006786346436,11.0,3.5279765129089355,2.074275255203247
9911206,28000000001758,26.0,0.18270987272262573,1.0084006786346436,,,
9961050,28000000001802,26.0,0.18270987272262573,1.0084006786346436,,,
10016770,28000000001851,24.0,0.36566856503486633,1.0099190473556519,9.0,4.485213756561279,1.3614166975021362
10019142,28000000001853,20.0,0.8650505542755127,1.0847177505493164,4.0,8.074616432189941,1.4641419649124146
10070091,28000000001902,25.0,0.270901083946228,1.0056006908416748,16.0,1.7369657754898071,1.6751328706741333
10161160,28000000001991,19.0,1.0041216611862183,1.007946252822876,,,
10292801,28000000002123,27.0,0.10063853859901428,1.0128276348114014,10.0,3.983663558959961,1.317946434020996
10339664,28000000002174,27.0,0.10063853859901428,1.0128276348114014,,,
10356597,28000000002193,22.0,0.615189790725708,1.040789246559143,,,
10403334,28000000002244,22.0,0.615189790725708,1.040789246559143,12.0,3.0165045261383057,1.600258231163025
10420476,28000000002263,22.0,0.615189790725708,1.040789246559143,,,
10446678,28000000002293,19.0,1.0041216611862183,1.033265471458435,,,
9176117,28000000001324,19.0,1.0041216611862183,1.033265471458435,17.0,1.486707329750061,1.420696496963501
9239917,28000000001367,19.0,1.0041216611862183,1.033265471458435,27.0,0.10063853859901428,1.3684245347976685
9253692,28000000001376,19.0,1.0041216611862183,1.033265471458435,,,
9344084,28000000001439,19.0,1.0041216611862183,1.033265471458435,15.0,2.0124101638793945,1.6200414896011353
9355439,28000000001448,19.0,1.0041216611862183,1.7840516567230225,19.0,1.0041216611862183,1.7840516567230225
9368070,28000000001457,19.0,1.0041216611862183,1.7840516567230225,19.0,1.0041216611862183,1.7840516567230225
9654900,28000000001548,26.0,0.18270987272262573,1.002882719039917,13.0,2.4784133434295654,1.8612298965454102
9711436,28000000001591,20.0,0.8650505542755127,1.0429422855377197,13.0,2.4784133434295654,1.3026117086410522
9748722,28000000001621,27.0,0.10063853859901428,1.00331711769104,16.0,1.7369657754898071,1.5436912775039673
9779252,28000000001646,23.0,0.5031073093414307,1.0078126192092896,8.0,5.03723669052124,2.02885103225708
9828840,28000000001686,26.0,0.18270987272262573,1.002587080001831,,,
9925265,28000000001770,24.0,0.36566856503486633,1.0046648979187012,,,
9967064,28000000001807,27.0,0.10063853859901428,1.0057451725006104,5.0,7.049566268920898,2.347308397293091
9993167,28000000001830,27.0,0.10063853859901428,1.0057451725006104,,,
10001964,28000000001837,26.0,0.18270987272262573,1.383610486984253,26.0,0.18270987272262573,1.383610486984253
