GalaxyID,GroupID,LastProgID,TopLeafID,DescendantID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen,Redshift,StarFormationRate,Stars_Metallicity,SF_Mass,BlackHoleMass,MassType_DM,SF_Metallicity,Vmax,sz_GalaxyID,R_halfmass30,R_halfmass100,mor_GalaxyID,KappaCoRot,fof_GroupID,GroupCentreOfPotential_x,GroupCentreOfPotential_y,GroupCentreOfPotential_z,Group_M_Crit200,Group_R_Crit200,NumOfSubhalos
9449132,28000000000001,9450453,9449158,9449132,28,27988273152.0,0.5996125936508179,0.02523955889046192,2.220446049250313e-16,0.27549833059310913,0.021702399477362633,511566720.0,14547860.0,411467448320.0,0.06742985546588898,177.05699157714844,9449132,4.262206478346651,4.5904764201009725,9449132,0.5914886851322496,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9490637,28000000000001,9491216,9490663,9490637,28,14416321536.0,0.5773600935935974,0.02826455421745777,2.220446049250313e-16,0.1394972950220108,0.023020491003990173,241725520.0,3622038.0,165281136640.0,0.07753074169158936,138.09658813476562,9490637,2.9822863271761144,3.0450024486283165,9490637,0.432095477271256,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9450454,28000000000001,9451826,9450480,9450454,28,34400952320.0,0.0,0.0,2.220446049250313e-16,0.0,0.027805136516690254,0.0,17785944.0,335245017088.0,0.0,191.43069458007812,9450454,3.3233703601814994,3.3932376764700867,9450454,0.5791947602651636,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9463307,28000000000001,9464625,9463334,9463307,28,30866694144.0,0.6519372463226318,0.016608821228146553,2.220446049250313e-16,0.022450361400842667,0.020907601341605186,10081442.0,29878112.0,260903403520.0,0.04425223544239998,182.08677673339844,9463307,4.069209727865629,4.250945030915905,9463307,0.20375253122064732,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
2631021,28000000000001,2631556,2631047,2631021,28,20866646016.0,0.0,0.0,2.220446049250313e-16,0.0,0.026474665850400925,0.0,31952982.0,25507667968.0,0.0,181.05030822753906,2631021,1.9302801087709813,1.9302801087709813,2631021,0.28475390691969904,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
2631557,28000000000001,2632001,2631583,2631557,28,16530211840.0,0.0,0.0,2.220446049250313e-16,0.0,0.02343016304075718,0.0,9396452.0,53846282240.0,0.0,164.1600799560547,2631557,2.726447330915365,2.728418236289653,2631557,0.3428555488594862,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9454253,28000000000001,9455773,9454279,9454253,28,24332232704.0,0.0,0.0,2.220446049250313e-16,0.0,0.019829630851745605,0.0,29132418.0,363234590720.0,0.0,175.02452087402344,9454253,3.422440773599947,3.511053637208332,9454253,0.5212935555896876,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9461187,28000000000001,9463306,9461213,9461187,28,23130415104.0,0.0,0.0,2.220446049250313e-16,0.0,0.015190394595265388,0.0,48256892.0,318831296512.0,0.0,189.4481201171875,9461187,4.110940274840504,4.369085848725795,9461187,0.2815492161206491,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9471658,28000000000001,9472587,9471684,9471658,28,26054709248.0,0.0,0.0,2.220446049250313e-16,0.0,0.024647200480103493,0.0,1476495.625,213901803520.0,0.0,173.02975463867188,9471658,4.810766375185849,4.981246294942915,9471658,0.575169337142934,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
2632002,28000000000001,2632458,2632028,2632002,28,10745209856.0,0.0,0.0,2.220446049250313e-16,0.0,0.0217545535415411,0.0,1341153.0,96407535616.0,0.0,132.80763244628906,2632002,3.070921467927706,3.1116346849519356,2632002,0.25296952843593024,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
13954079,28000000000001,13965935,13954105,13954079,28,114423431168.0,0.700742244720459,0.0104047991335392,2.220446049250313e-16,1.6486009359359741,0.015986770391464233,2179467776.0,322960384.0,10100231110656.0,0.023533957079052925,336.817138671875,13954079,3.300116193126732,4.966292988637129,13954079,0.40826673586632417,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
18544428,28000000000001,18601015,18544455,18544428,28,662396862464.0,0.6945840120315552,0.012119404040277004,2.220446049250313e-16,10.734112739562988,0.02013125829398632,16611950592.0,1712596224.0,43241688793088.0,0.026534322649240494,584.5267333984375,18544428,10.486671534760792,18.66600357841784,18544428,0.23204835759872372,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9474586,28000000000001,9475623,9474612,9474586,28,26408445952.0,0.0,0.0,2.220446049250313e-16,0.0,0.023149484768509865,0.0,27363764.0,191234801664.0,0.0,186.62730407714844,9474586,3.0602332630215745,3.0897583012977794,9474586,0.19678616434589938,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8266166,28000000000001,8268439,8266192,8266166,28,41914023936.0,0.0,0.0,2.220446049250313e-16,0.0,0.021382322534918785,0.0,32569774.0,518500777984.0,0.0,187.9570770263672,8266166,5.545658640710683,6.89249994082865,8266166,0.23156721373831476,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
8268440,28000000000001,8269569,8268466,8268440,28,31400779776.0,0.5966814756393433,0.02392389625310898,2.220446049250313e-16,0.1110118180513382,0.02626887336373329,31081702.0,12705048.0,599047208960.0,0.06835435330867767,198.9954376220703,8268440,3.4139930843511497,3.5520040883218558,8268440,0.3909164580318745,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
9441220,28000000000001,9443122,9441246,9441220,28,20737642496.0,0.5722177028656006,0.03044314682483673,2.220446049250313e-16,0.4644397795200348,0.020083555951714516,472545760.0,2273511.75,470849617920.0,0.07967964559793472,158.0401611328125,9441220,5.59038664717707,7.116930496426774,9441220,0.46246520560529775,28000000000001,5.563246250152588,75.68730163574219,47.83339309692383,373687488348160.0,1518.19189453125,19672
