GalaxyID,GroupID,SnapNum,Redshift,SubGroupNumber,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,Stars_Mass,SF_Mass,NSF_Mass,MassType_DM,MassType_BH,HalfMassRad_Star,HalfMassRad_Gas,HalfMassRad_DM,Stars_Hydrogen,Stars_Oxygen,Stars_Metallicity,SF_Hydrogen,SF_Oxygen,SF_Metallicity,NSF_Hydrogen,NSF_Oxygen,NSF_Metallicity,StarFormationRate,InitialMassWeightedStellarAge,ApertureSize,Mass_Star,SFR_30pkpc,Group_R_Crit200,Group_M_Crit200
9894512,28000000001743,28,2.220446049250313e-16,0,49.350582122802734,99.83758544921875,11.087668418884277,7140921856.0,1281013248.0,14052457472.0,500235337728.0,12709862.0,5.2750701904296875,122.57807922363281,78.93900299072266,0.7171179056167603,0.007326626684516668,0.016197046265006065,0.6830706596374512,0.013448342680931091,0.031238801777362823,0.7441227436065674,0.0016015773871913552,0.003633340587839484,0.5217082500457764,5.976059913635254,30,6619790848.0,0.5217082500457764,158.49810791015625,425208217600.0
9904113,28000000001752,28,2.220446049250313e-16,0,81.96373748779297,71.7900390625,83.60794067382812,17663895552.0,985966528.0,20943679488.0,880639803392.0,34819908.0,3.647714376449585,96.75837707519531,73.05306243896484,0.710121214389801,0.008659464307129383,0.0193125419318676,0.6568036675453186,0.01691131666302681,0.042318735271692276,0.7441069483757019,0.0015172623097896576,0.003568171290680766,0.3197101950645447,8.799508094787598,30,16846256128.0,0.30693674087524414,203.32296752929688,897653014528.0
10031996,28000000001866,28,2.220446049250313e-16,0,6.799334526062012,80.47835540771484,15.766383171081543,13967460352.0,2251952128.0,32862091264.0,743852408832.0,14594888.0,6.608611106872559,113.75989532470703,83.2322769165039,0.7096179127693176,0.008751198649406433,0.01957351341843605,0.6644740700721741,0.01605607569217682,0.03921976312994957,0.7454435229301453,0.0013324626488611102,0.003015802474692464,0.7879359126091003,7.026390075683594,30,13380396032.0,0.7145794034004211,189.60848999023438,727933321216.0
10039759,28000000001873,28,2.220446049250313e-16,0,65.35365295410156,50.4185676574707,61.5236701965332,13585799168.0,1188416896.0,21216208896.0,778463739904.0,18147178.0,4.731963634490967,126.73576354980469,84.19226837158203,0.710852861404419,0.008470244705677032,0.018955161795020103,0.6934726238250732,0.011415381915867329,0.02688818797469139,0.7429661154747009,0.0018080336740240455,0.00415801303461194,0.3898240625858307,7.319678783416748,30,12682514432.0,0.38467392325401306,194.10447692871094,780919898112.0
10054576,28000000001887,28,2.220446049250313e-16,0,56.62252426147461,17.297502517700195,56.93081283569336,3714896128.0,960377856.0,30172874752.0,706090237952.0,14580495.0,3.668325185775757,128.25901794433594,96.00178527832031,0.7213391065597534,0.006480619311332703,0.014312510378658772,0.7062451243400574,0.009144424460828304,0.020950183272361755,0.7470226287841797,0.0010608673328533769,0.0023339465260505676,0.6925643086433411,5.8964996337890625,30,3344704768.0,0.6925643086433411,193.8275604248047,777597681664.0
10063851,28000000001896,28,2.220446049250313e-16,0,95.53706359863281,79.67535400390625,42.165443420410156,7995929088.0,1867295744.0,15228158976.0,538045972480.0,5423870.0,3.576019287109375,150.01718139648438,86.1659927368164,0.7107951045036316,0.008430304005742073,0.01903056725859642,0.6913744211196899,0.011696286499500275,0.027644293382763863,0.7473585605621338,0.000974999216850847,0.002170529216527939,0.6658918261528015,6.947709560394287,30,7877572608.0,0.6658918261528015,169.89602661132812,523713544192.0
18058632,28000000000865,28,2.220446049250313e-16,0,35.426761627197266,99.21276092529297,32.73672866821289,35894751232.0,4257147136.0,102931996672.0,1715441500160.0,71387352.0,4.716622829437256,220.24362182617188,140.0596923828125,0.705146312713623,0.009540106169879436,0.02145310491323471,0.6710526943206787,0.014969179406762123,0.03635681793093681,0.7427263855934143,0.0018667321419343352,0.004237042739987373,1.6542607545852661,6.544253349304199,30,32444870656.0,1.6407543420791626,250.94879150390625,1687830790144.0
18176453,28000000000920,28,2.220446049250313e-16,0,49.779903411865234,64.49891662597656,54.71967315673828,55708487680.0,0.0,8749813760.0,2038926409728.0,803831872.0,3.806851863861084,191.2815399169922,97.7365951538086,0.7020557522773743,0.010300016030669212,0.022798094898462296,0.0,0.0,0.0,0.7479954361915588,0.000857158622238785,0.0018516570562496781,0.0,9.84948444366455,30,50051203072.0,0.0,269.399658203125,2087885733888.0
8723902,28000000000970,28,2.220446049250313e-16,0,58.826133728027344,65.7372055053711,35.18773651123047,31406684160.0,660929472.0,38021971968.0,1309626335232.0,44499756.0,3.7511112689971924,207.04510498046875,100.1845703125,0.6956862211227417,0.011220631189644337,0.02555813267827034,0.6395421624183655,0.019305868074297905,0.049925800412893295,0.7433203458786011,0.0017069379100576043,0.003934951964765787,0.47571542859077454,7.798148155212402,30,30093406208.0,0.47571542859077454,220.82046508789062,1149860446208.0
18363467,28000000000988,28,2.220446049250313e-16,0,35.2082633972168,66.1175537109375,15.708977699279785,38603337728.0,371110784.0,23919622144.0,1788328804352.0,92719488.0,7.21111536026001,218.0347900390625,110.62987518310547,0.7091029286384583,0.008956048637628555,0.019822170957922935,0.6425109505653381,0.017927810549736023,0.04893939569592476,0.7456725835800171,0.0011838885257020593,0.00287200347520411,0.15070965886116028,8.403097152709961,30,35268771840.0,0.15070965886116028,251.73509216308594,1703459028992.0
