GalaxyID_snap28,GalaxyID,Lm_max,GroupID,SubGroupNumber,LastProgID,TopLeafID,DescendantID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen,Redshift,StarFormationRate,Stars_Metallicity,SF_Mass,NSF_Mass,BlackHoleMass,MassType_DM,SF_Metallicity,Vmax,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,HalfMassRad_Star,sSFR,SF_logOH,tiempo
8375960,8375976,1.136652946472168,12000000001361,0,8376273,8375986,8375975,12,2453458400.0,0.7411318,0.0031986975,3.0165045,4.8641086,0.0037633418,6029215000.0,27082957000.0,474344.75,323106800000.0,0.0055183046,169.20238,31.559029,66.39615,26.608843,3.0546422,1.982552e-09,8.430958,2.1443036
8375960,8375975,1.136652946472168,13000100000137,0,8376506,8375986,8375974,13,5489137000.0,0.735936,0.0044081644,2.4784133,8.201175,0.0050142566,9869506000.0,26062645000.0,794034.4,449297500000.0,0.008106338,180.42972,31.436861,66.63492,26.592064,3.613839,1.4940735e-09,8.573298,2.6525817
8375960,8375975,1.1597243547439575,13000100000137,0,8376506,8375986,8375974,13,5489137000.0,0.735936,0.0044081644,2.4784133,8.201175,0.0050142566,9869506000.0,26062645000.0,794034.4,449297500000.0,0.008106338,180.42972,31.436861,66.63492,26.592064,3.613839,1.4940735e-09,8.573298,2.6525817
8375960,8375974,1.1597243547439575,14000000001708,0,8376650,8375986,8375973,14,8399926300.0,0.72938025,0.0058764536,2.237037,12.249029,0.0065177483,13469929000.0,25537907000.0,1301906.5,460931600000.0,0.011287559,195.3356,31.366241,66.800835,26.620977,3.179004,1.4582305e-09,8.702042,2.948652
15921053,15921063,1.1088628768920898,18000000000285,1,15921714,15921079,15921062,18,9544552000.0,0.7278479,0.0061477176,1.2593315,12.019312,0.0099970605,16491221000.0,2525817300.0,343531.4,61379342000.0,0.011995505,172.15479,78.3702,29.50999,46.646656,3.6145985,1.259285e-09,8.722554,4.9582767
15921053,15921062,1.1088628768920898,19000000000300,0,15922300,15921079,15921061,19,41172525000.0,0.70273453,0.010882815,1.0041217,22.231642,0.013888038,23284951000.0,262380980000.0,13965778.0,3066960000000.0,0.022923162,258.38422,78.44177,29.612282,46.722015,8.1942835,5.39963e-10,8.98583,5.8637867
15921053,15921062,1.3491146564483645,19000000000300,0,15922300,15921079,15921061,19,41172525000.0,0.70273453,0.010882815,1.0041217,22.231642,0.013888038,23284951000.0,262380980000.0,13965778.0,3066960000000.0,0.022923162,258.38422,78.44177,29.612282,46.722015,8.1942835,5.39963e-10,8.98583,5.8637867
15921053,15921061,1.3491146564483645,20000000000368,0,15923191,15921079,15921060,20,75813460000.0,0.6905042,0.012626874,0.86505055,15.4033785,0.016838755,21764223000.0,214948920000.0,55197012.0,2954119300000.0,0.027957944,280.66516,78.40692,29.636122,46.895565,8.628548,2.0317471e-10,9.05801,6.471967
15921053,15921061,1.2626742124557495,20000000000368,0,15923191,15921079,15921060,20,75813460000.0,0.6905042,0.012626874,0.86505055,15.4033785,0.016838755,21764223000.0,214948920000.0,55197012.0,2954119300000.0,0.027957944,280.66516,78.40692,29.636122,46.895565,8.628548,2.0317471e-10,9.05801,6.471967
15921053,15921060,1.2626742124557495,21000000000387,0,15925586,15921079,15921059,21,99773960000.0,0.67134565,0.015759554,0.7356296,19.214779,0.018830938,16582970000.0,173719500000.0,77442030.0,3080077400000.0,0.036129933,284.62848,78.390854,29.642746,46.994522,8.594771,1.9258312e-10,9.166478,7.1307774
16030139,16030156,1.3857195377349854,11000100000129,0,16030257,16030165,16030155,11,903565060.0,0.7458567,0.0018897697,3.5279765,2.741317,0.0019191817,4201011500.0,14681781000.0,149646.9,225594030000.0,0.0030905518,173.48769,72.20162,90.71028,10.230749,7.4242015,3.03389e-09,8.199634,1.7945184
16030139,16030155,1.3857195377349854,12000000001343,0,16030422,16030165,16030154,12,2499576300.0,0.7425834,0.002775833,3.0165045,6.5655656,0.0031040565,8378804700.0,21003270000.0,455111.62,378921200000.0,0.004743407,180.93019,72.15347,90.76651,10.335987,3.963674,2.6266713e-09,8.368528,2.1443036
16030139,16030150,1.226641058921814,17000000000602,0,16031292,16030165,16030149,17,29010872000.0,0.70793176,0.009380439,1.4867073,20.494654,0.016954724,19938636000.0,89417600000.0,19351348.0,1488974900000.0,0.020162517,273.56943,71.69403,91.11276,11.325418,1.549128,7.0644735e-10,8.918112,4.325295
16030139,16030149,1.226641058921814,18000000000695,0,16031862,16030165,16030148,18,45668057000.0,0.68932027,0.012844477,1.2593315,18.722569,0.01838874,15446620000.0,70855560000.0,36628900.0,1500560500000.0,0.028346857,290.1415,71.60091,91.22998,11.488256,2.0741866,4.0997078e-10,9.066175,4.9582767
16030139,16030140,1.5429565906524658,27000000000352,0,16033863,16030165,16030139,27,55365587000.0,0.69352454,0.012160632,0.10063854,0.14810777,0.020808525,453794530.0,265138340000.0,86643320.0,4809004400000.0,0.02699639,241.59798,70.65362,92.69758,13.089072,3.516612,2.6750871e-12,9.039775,12.469128
16030139,16030139,1.5429565906524658,28000000000351,0,16036382,16030165,16030139,28,83498540000.0,0.69428873,0.01168713,2.220446e-16,0.24319468,0.019844461,681303600.0,332813600000.0,129520760.0,5238321000000.0,0.026521709,247.71426,70.559135,92.81092,13.197504,7.5835233,2.9125621e-12,9.022048,13.820529
16233063,16233077,1.3609086275100708,14000000000970,0,16233523,16233089,16233076,14,9612435000.0,0.7203871,0.007482075,2.237037,16.320625,0.010283707,11777966000.0,35006860000.0,3599398.8,696366100000.0,0.015210002,215.39948,90.484085,56.371964,48.588577,1.186925,1.6978657e-09,8.812337,2.948652
16233063,16233076,1.3609086275100708,15000000000904,0,16233884,16233089,16233075,15,14740377000.0,0.7244505,0.00649491,2.0124102,21.788,0.010873255,18024554000.0,46215254000.0,5948007.5,922638800000.0,0.013160773,238.81583,90.389656,56.7331,48.703457,1.7139552,1.478117e-09,8.748445,3.2762244
8458137,8458150,1.2429647445678709,15000200000408,0,8458385,8458163,8458149,15,887946200.0,0.74103445,0.003123114,2.0124102,0.69700634,0.0030662606,1272660400.0,17815515000.0,302528.44,199465880000.0,0.0054100277,114.559616,91.61708,56.996998,51.208122,4.561694,7.8496465e-10,8.4206295,3.2762244
8458137,8458149,1.2429647445678709,16000000002608,0,8458468,8458163,8458148,16,1740987400.0,0.74043965,0.0032544748,1.7369658,2.5193918,0.0038052865,4041319000.0,21936384000.0,456443.0,241639340000.0,0.0057951426,130.45425,91.67197,57.32556,51.138916,4.158103,1.4471051e-09,8.438871,3.7668543
8458137,8458143,1.128522872924805,22000000001247,0,8459089,8458163,8458142,22,21486893000.0,0.695143,0.011588517,0.6151898,8.545873,0.015538558,10624314000.0,57152963000.0,1748676.5,1045785200000.0,0.025935827,191.87022,91.66479,60.080463,50.733704,4.8075757,3.977249e-10,9.017834,7.8410964
8458137,8458142,1.128522872924805,23000000001283,0,8459604,8458163,8458141,23,27577879000.0,0.6820025,0.013706509,0.5031073,5.787912,0.018910328,10357333000.0,60700340000.0,2492356.0,1020878800000.0,0.031453066,192.3874,91.64684,60.563393,50.638245,4.56088,2.0987517e-10,9.099021,8.603063
16598385,16598401,1.1564745903015137,12000100001599,0,16598585,16598411,16598400,12,811459400.0,0.74410814,0.0023285632,3.0165045,1.2767435,0.0023401608,1944366000.0,11483468000.0,326799.78,193144720000.0,0.0038901411,141.19762,55.540848,37.426933,99.00554,4.481958,1.5733918e-09,8.291332,2.1443036
16598385,16598400,1.1564745903015137,13000100000540,0,16598701,16598411,16598399,13,2082015000.0,0.7382908,0.003818631,2.4784133,2.2987897,0.0038955912,3619009000.0,17528360000.0,498321.03,339472060000.0,0.0068602706,162.94695,55.67987,37.408417,98.92936,3.2099373,1.1041178e-09,8.509561,2.6525817
16598385,16598398,1.157600998878479,15000100000869,0,16598796,16598411,16598397,15,4056515000.0,0.72890526,0.005975111,2.0124102,3.124339,0.006061944,4624147500.0,19547150000.0,679579.8,421094620000.0,0.011594018,153.80896,55.776844,37.513466,98.85861,2.975885,7.7020273e-10,8.709556,3.2762244
16598385,16598397,1.157600998878479,16000000002137,0,16598926,16598411,16598396,16,6264346000.0,0.72463816,0.0065427907,1.7369658,7.0419874,0.007800019,8226745300.0,22580980000.0,1254155.8,477238660000.0,0.013318599,174.28563,55.89781,37.646233,98.86387,2.8325455,1.1241377e-09,8.751522,3.7668543
16598385,16598387,1.2247682809829712,26000000000508,0,16600659,16598411,16598386,26,26756751000.0,0.6948168,0.011443845,0.18270987,2.0698972,0.01561815,4717320700.0,188011720000.0,41656260.0,2591990000000.0,0.026175804,195.39093,56.270798,39.510334,98.17744,4.519794,7.7359806e-11,9.012582,11.501236
16598385,16598386,1.2247682809829712,27000000000499,0,16601365,16598411,16598385,27,35085615000.0,0.6849904,0.013020554,0.10063854,3.053246,0.016470864,5595838000.0,206390740000.0,43539096.0,2967081600000.0,0.03031297,215.81886,56.369923,39.650604,97.97953,5.077801,8.702273e-11,9.074825,12.469128
17193503,17193519,1.4373383522033691,12000000000294,0,17193944,17193530,17193518,12,5873015000.0,0.73422396,0.004833562,3.0165045,10.97051,0.006079765,12267516000.0,47355585000.0,1533759.6,714757600000.0,0.008984397,212.58394,69.30466,48.80928,86.028465,1.9765931,1.867952e-09,8.614319,2.1443036
17193503,17193518,1.4373383522033691,13000000000129,0,17194400,17193530,17193517,13,18654837000.0,0.7321694,0.005019432,2.4784133,47.925232,0.007918472,36711145000.0,87546160000.0,4396352.5,1331207500000.0,0.009772384,291.59525,69.00028,49.005688,85.80604,3.6642127,2.5690512e-09,8.631923,2.6525817
17193503,17193518,1.160702347755432,13000000000129,0,17194400,17193530,17193517,13,18654837000.0,0.7321694,0.005019432,2.4784133,47.925232,0.007918472,36711145000.0,87546160000.0,4396352.5,1331207500000.0,0.009772384,291.59525,69.00028,49.005688,85.80604,3.6642127,2.5690512e-09,8.631923,2.6525817
17193503,17193517,1.160702347755432,14000000000139,0,17194762,17193530,17193516,14,34369434000.0,0.7210158,0.007529853,2.237037,60.858475,0.011526896,39116354000.0,98174540000.0,15782000.0,1637997500000.0,0.014974423,340.68796,68.833405,49.121914,85.731445,2.1610558,1.7707151e-09,8.814722,2.948652
17193503,17193513,1.2341623306274414,18000000000245,0,17196197,17193530,17193512,18,75944346000.0,0.69801813,0.010831829,1.2593315,19.143373,0.017757423,27712748000.0,226249060000.0,59482636.0,3622156600000.0,0.024533173,316.75778,68.25183,50.16549,85.16645,5.558722,2.520711e-10,8.986715,4.9582767
17193503,17193512,1.2341623306274414,19000000000332,0,17197756,17193530,17193511,19,104511520000.0,0.6877182,0.012517904,1.0041217,13.723419,0.019568916,22976651000.0,188612590000.0,136346380.0,3416117500000.0,0.029055392,314.7569,68.0389,50.561634,85.10405,4.6200767,1.3131012e-10,9.056002,5.8637867
18781589,18781606,1.3164875507354736,11000000000006,0,18783238,18781615,18781605,11,33762796000.0,0.73181677,0.005152278,3.5279765,62.8603,0.009357889,51794980000.0,231678790000.0,22660768.0,3865541000000.0,0.009789394,387.1252,63.70863,54.442715,84.24827,10.630313,1.8618215e-09,8.643477,1.7945184
18781589,18781605,1.3164875507354736,12000000000003,0,18785092,18781615,18781604,12,83666534000.0,0.73407066,0.004579132,3.0165045,46.3945,0.012254585,57148158000.0,435028400000.0,271133730.0,6275041600000.0,0.008768498,426.14215,63.802166,54.23991,84.235374,4.7238455,5.545168e-10,8.590926,2.1443036
20009128,20009144,1.440024733543396,12000000000120,0,20010042,20009155,20009143,12,31525423000.0,0.7314006,0.0050373487,3.0165045,23.382019,0.013190534,30594712000.0,90756900000.0,32222746.0,1729567100000.0,0.009809269,332.67557,89.65512,48.914585,80.673706,1.9084122,7.416877e-10,8.633927,2.1443036
20009128,20009143,1.440024733543396,13000000000096,0,20011246,20009155,20009142,13,50430464000.0,0.721514,0.007109325,2.4784133,10.623506,0.012916436,18051940000.0,152056640000.0,54922570.0,2637721500000.0,0.014458186,303.46866,89.72428,48.855637,80.5504,4.0703087,2.106565e-10,8.789464,2.6525817
20414028,20414045,1.1327543258666992,11000000000267,0,20414298,20414054,20414044,11,3896437500.0,0.7379857,0.0041940254,3.5279765,12.6328745,0.004537685,11156110000.0,44876055000.0,537209.7,560412400000.0,0.0072542806,190.44135,68.3843,10.953176,92.90926,1.2569304,3.24216e-09,8.550464,1.7945184
20414028,20414044,1.1327543258666992,12000000000373,0,20414690,20414054,20414043,12,12517101000.0,0.7319123,0.005297438,3.0165045,33.92069,0.008556108,24126435000.0,46136350000.0,5145025.0,838902700000.0,0.009910331,272.6137,68.649284,10.665262,92.84358,1.0427763,2.7099478e-09,8.655487,2.1443036
20414028,20414044,1.143001914024353,12000000000373,0,20414690,20414054,20414043,12,12517101000.0,0.7319123,0.005297438,3.0165045,33.92069,0.008556108,24126435000.0,46136350000.0,5145025.0,838902700000.0,0.009910331,272.6137,68.649284,10.665262,92.84358,1.0427763,2.7099478e-09,8.655487,2.1443036
20414028,20414043,1.143001914024353,13000000000146,0,20415296,20414054,20414042,13,27510770000.0,0.712837,0.008919415,2.4784133,29.924568,0.013781319,23745493000.0,107237490000.0,16516013.0,1627643200000.0,0.01823458,296.4295,69.00553,10.241237,92.726875,1.1248821,1.0877401e-09,8.893227,2.6525817
20414028,20414033,1.3864877223968506,23000000000120,0,20422363,20414054,20414032,23,144884610000.0,0.6988357,0.0107536595,0.5031073,6.501595,0.0177427,10363121000.0,830856230000.0,318558900.0,9856856000000.0,0.024631169,344.57928,69.72202,7.381273,93.458435,7.312253,4.4874295e-11,8.983062,8.603063
20414028,20414032,1.3864877223968506,24000000000112,0,20425257,20414054,20414031,24,210265420000.0,0.689189,0.012322108,0.36566857,2.8517296,0.021012258,5526548500.0,962815000000.0,397843740.0,10570538000000.0,0.028768396,359.3288,69.7029,6.989525,93.647934,9.636361,1.3562523e-11,9.048227,9.698071
653640,653651,1.1766433715820312,17000000001019,0,654027,653667,653650,17,9905192000.0,0.71320695,0.008502671,1.4867073,5.002895,0.011357479,7029143000.0,31064300000.0,488811.53,588014300000.0,0.01819553,182.14476,68.439865,7.9979506,94.58411,2.568399,5.0507803e-10,8.87222,4.325295
653640,653650,1.1766433715820312,18000000000938,0,654340,653667,653649,18,13666052000.0,0.7083885,0.009259083,1.2593315,4.63285,0.012951441,8969159000.0,33194088000.0,910718.06,635006160000.0,0.020263506,186.4907,68.78556,7.675405,94.624794,3.3869433,3.3900427e-10,8.912177,4.9582767
653640,653644,1.1512162685394287,24000000000112,1,654884,653667,653643,24,36240974000.0,0.66888374,0.015693199,0.36566857,3.6255038,0.018636072,6303816000.0,35054797000.0,2174533.5,1032338300000.0,0.037138224,201.08716,69.51929,6.478363,94.57331,7.12712,1.00038804e-10,9.166242,9.698071
653640,653643,1.1512162685394287,25000000000114,1,655341,653667,653642,25,43293150000.0,0.6642754,0.016211126,0.27090108,3.433271,0.020165375,7260440000.0,18468070000.0,7886738.5,726527300000.0,0.039202973,213.03568,69.6153,6.402454,94.42503,6.5653005,7.930286e-11,9.183345,10.576508
13730373,13730388,1.154755473136902,13000200000291,0,13730474,13730396,13730387,13,111376340.0,0.74762994,0.0012263292,2.4784133,0.36897188,0.0014714779,630289600.0,15886261000.0,0.0,174491450000.0,0.0020784147,111.98156,5.058438,23.068924,78.415764,10.077554,3.3128391e-09,8.0108,2.6525817
13730373,13730387,1.154755473136902,14000000003092,0,13730565,13730396,13730386,14,421448300.0,0.74789065,0.001321855,2.237037,1.7828537,0.0015703435,2711055400.0,16425558000.0,842531.44,227833580000.0,0.002119047,137.9421,4.967064,23.172148,78.10833,5.938625,4.2303023e-09,8.043226,2.948652
14021165,14021181,2.113731384277344,12000000000406,0,14021420,14021191,14021180,12,1536082300.0,0.7423667,0.0029068373,3.0165045,2.7507584,0.003006026,4151316500.0,37531450000.0,647704.4,482037700000.0,0.0049059605,185.01338,4.8737664,23.746178,75.69315,2.9996955,1.7907624e-09,8.388682,2.1443036
14021165,14021180,2.113731384277344,13000000000468,0,14021931,14021191,14021179,13,10883476000.0,0.7358767,0.0046425033,2.4784133,31.533613,0.005179228,23716895000.0,55531135000.0,1826748.0,1107872300000.0,0.008374623,265.1979,4.876045,24.052557,75.39702,4.829736,2.8973843e-09,8.595828,2.6525817
14021165,14021180,1.23514723777771,13000000000468,0,14021931,14021191,14021179,13,10883476000.0,0.7358767,0.0046425033,2.4784133,31.533613,0.005179228,23716895000.0,55531135000.0,1826748.0,1107872300000.0,0.008374623,265.1979,4.876045,24.052557,75.39702,4.829736,2.8973843e-09,8.595828,2.6525817
14021165,14021179,1.23514723777771,14000000000463,0,14022262,14021191,14021178,14,25476938000.0,0.71657366,0.008772686,2.237037,38.15035,0.010288398,24177869000.0,67946783000.0,18197486.0,1281607500000.0,0.017259452,292.54105,4.8408074,24.125158,75.17282,1.9378248,1.4974464e-09,8.883752,2.948652
14021165,14021171,1.1060367822647097,22000000000134,0,14025874,14021191,14021170,22,101383540000.0,0.69415087,0.012165417,0.6151898,22.203335,0.01613868,23456985000.0,843074400000.0,77069380.0,8160611000000.0,0.026696578,340.93344,4.2755394,25.147554,72.69576,7.9603577,2.1900336e-10,9.039554,7.8410964
14021165,14021170,1.1060367822647097,23000000000131,0,14027604,14021191,14021169,23,118557794000.0,0.68743944,0.012965221,0.5031073,8.027595,0.017786507,12911527000.0,946161300000.0,134847200.0,8531107400000.0,0.029458754,317.04367,4.334077,25.123032,72.32775,10.124549,6.771039e-11,9.071425,8.603063
14021165,14021169,1.1321271657943726,24000000000137,0,14028140,14021191,14021168,24,128932905000.0,0.68340987,0.013567488,0.36566857,7.349822,0.018074209,11167865000.0,1000996140000.0,144451180.0,9079992000000.0,0.031209566,326.06042,4.320258,25.09917,71.8897,11.506701,5.7005015e-11,9.0936985,9.698071
14021165,14021168,1.1321271657943726,25000000000136,0,14029839,14021191,14021167,25,150511470000.0,0.6776236,0.014440028,0.27090108,9.119079,0.018898083,11982646000.0,1077921640000.0,168896660.0,9438283000000.0,0.033658613,328.97684,4.291892,25.067644,71.55812,11.817157,6.0587264e-11,9.12446,10.576508
13811994,13812002,2.867163896560669,20000000000510,2,13813311,13812021,13812001,20,18541705000.0,0.6858542,0.012654472,0.86505055,2.8742185,0.017031273,4280906500.0,1324616100.0,13436198.0,90900760000.0,0.029823558,192.5554,21.590948,33.90454,48.956524,2.7179856,1.5501371e-10,9.0618925,6.471967
13811994,13812001,2.867163896560669,21000000000504,0,13814762,13812021,13812000,21,60863422000.0,0.6690806,0.01640447,0.7356296,31.476395,0.02066467,17716206000.0,125819920000.0,21540074.0,2043774000000.0,0.037167817,321.58133,21.050951,33.735985,49.271423,3.0966105,5.1716437e-10,9.185364,7.1307774
18927202,18927219,1.1189212799072266,11000000000030,0,18928912,18927230,18927218,11,38986290000.0,0.734915,0.004464387,3.5279765,23.995674,0.009331464,31564341000.0,125407640000.0,1847465.1,2266275300000.0,0.008484911,359.24994,28.755907,74.18013,45.70612,4.0083127,6.154901e-10,8.579405,1.7945184
18927202,18927218,1.1189212799072266,12000000000021,0,18929540,18927230,18927217,12,43547128000.0,0.73614717,0.0040594186,3.0165045,19.694122,0.009245998,25814383000.0,194126170000.0,3191089.8,3300164400000.0,0.0078068124,343.25888,28.52669,74.39754,45.96616,4.8121037,4.522485e-10,8.537379,2.1443036
18927202,18927213,1.17261803150177,17000000000011,0,18935840,18927230,18927212,17,129520020000.0,0.7247717,0.006897067,1.4867073,60.30857,0.008637347,67910476000.0,1807321900000.0,360524830.0,14721443000000.0,0.013490328,470.28964,27.43553,75.92679,47.167267,19.167284,4.6563128e-10,8.7743435,4.325295
18927202,18927212,1.17261803150177,18000000000018,0,18938530,18927230,18927211,18,179721500000.0,0.71286774,0.009032094,1.2593315,50.41665,0.011358655,57871495000.0,2143117200000.0,444708160.0,17080238000000.0,0.018661248,469.67175,26.987017,76.35273,47.329483,13.324424,2.8052652e-10,8.89866,4.9582767
18927202,18927212,1.1125953197479248,18000000000018,0,18938530,18927230,18927211,18,179721500000.0,0.71286774,0.009032094,1.2593315,50.41665,0.011358655,57871495000.0,2143117200000.0,444708160.0,17080238000000.0,0.018661248,469.67175,26.987017,76.35273,47.329483,13.324424,2.8052652e-10,8.89866,4.9582767
18927202,18927211,1.1125953197479248,19000000000026,0,18941468,18927230,18927210,19,238698320000.0,0.69818693,0.011470684,1.0041217,60.3256,0.014085713,62386070000.0,2502415400000.0,486471680.0,19282040000000.0,0.024930166,487.99396,26.263708,76.70872,47.692448,13.054287,2.5272737e-10,9.0114975,5.8637867
14427786,14427799,1.468480944633484,15000000000472,0,14428649,14427812,14427798,15,17096230000.0,0.7262323,0.0062625497,2.0124102,26.68442,0.010032636,25819080000.0,64685220000.0,6157968.5,1219656200000.0,0.0124436235,264.748,22.371359,32.607594,47.954887,1.927155,1.5608365e-09,8.731556,3.2762244
14427786,14427798,1.468480944633484,16000000000185,0,14429396,14427812,14427797,16,45405164000.0,0.7050978,0.010576396,1.7369658,67.109985,0.015504175,22447272000.0,103519660000.0,113912950.0,1812954200000.0,0.021856427,317.31113,21.980585,32.788845,48.284527,1.7439046,1.4780254e-09,8.971969,3.7668543
14427786,14427796,1.272817850112915,18000000000252,0,14430949,14427812,14427795,18,56933904000.0,0.716534,0.0081453575,1.2593315,2.716347,0.013571245,6449899000.0,159519880000.0,136321970.0,3475402700000.0,0.016849115,273.86096,20.975348,33.18379,49.028515,5.677088,4.7710533e-11,8.851554,4.9582767
14427786,14427795,1.272817850112915,19000000000314,0,14432046,14427812,14427794,19,74270130000.0,0.714652,0.008161817,1.0041217,3.5705564,0.014762289,6954558000.0,171863560000.0,183867630.0,3515675800000.0,0.017727895,284.5977,20.448223,33.39471,49.4327,5.644234,4.807527e-11,8.853573,5.8637867
14866782,14866792,1.1368570327758791,18000000000184,0,14868356,14866809,14866791,18,62498193000.0,0.7121499,0.0089095,1.2593315,14.078901,0.013122639,21361445000.0,331115270000.0,80523900.0,4610081700000.0,0.018817548,320.95325,22.20979,72.053154,7.4792457,10.0789,2.2526893e-10,8.893163,4.9582767
14866782,14866791,1.1368570327758791,19000000000249,0,14870965,14866809,14866790,19,79031845000.0,0.7026399,0.010321905,1.0041217,26.122627,0.0144390175,15649358000.0,240359900000.0,102610664.0,3754765300000.0,0.022788035,307.75226,22.415735,71.590645,7.869492,6.8320045,3.3053293e-10,8.962908,5.8637867
15180624,15180641,1.2136459350585938,11000000001510,0,15180833,15180650,15180640,11,986398200.0,0.74373853,0.0024296774,3.5279765,1.8636625,0.0023880498,2661493800.0,13903440000.0,484459.0,206659600000.0,0.00408149,151.9734,39.624065,71.504166,13.597021,3.015553,1.8893611e-09,8.310008,1.7945184
15180624,15180640,1.2136459350585938,12000000001316,0,15180942,15180650,15180639,12,2041792500.0,0.7411886,0.003116322,3.0165045,3.3823905,0.003364988,5237767700.0,25574642000.0,638423.8,376051430000.0,0.0054346733,176.59444,39.61442,71.40689,13.627395,2.7944288,1.656579e-09,8.419594,2.1443036
15180624,15180634,1.5434894561767578,18000000000385,0,15182047,15180650,15180633,18,21237783000.0,0.722336,0.0070149954,1.2593315,2.950687,0.010063732,6186105000.0,101147296000.0,42899932.0,1839887000000.0,0.014445765,220.79109,39.67458,71.341446,13.284509,5.409726,1.3893574e-10,8.783168,4.9582767
15180624,15180633,1.5434894561767578,19000000000315,0,15183118,15180650,15180632,19,35590463000.0,0.71298057,0.008329136,1.0041217,10.790514,0.011512367,15765779000.0,183810410000.0,52729656.0,3037865200000.0,0.018242227,281.31198,39.558697,71.28143,13.2584505,7.2542157,3.0318553e-10,8.863402,5.8637867
15180624,15180631,1.234585165977478,21000000000295,0,15183951,15180650,15180630,21,54445870000.0,0.70370984,0.0101294005,0.7356296,12.780818,0.013217849,16784054000.0,328512860000.0,69760250.0,4065811500000.0,0.022335902,282.31122,39.380215,71.34063,13.206063,9.011433,2.3474356e-10,8.95407,7.1307774
15180624,15180630,1.234585165977478,22000000000343,0,15185143,15180650,15180629,22,70792080000.0,0.70546,0.009908766,0.6151898,2.4020638,0.015665404,5168911000.0,266034660000.0,87966710.0,3687889000000.0,0.021604236,277.47467,39.271564,71.32024,13.219155,9.621931,3.3931254e-11,8.943427,7.8410964
15187264,15187279,1.1458358764648438,13000200001153,0,15187414,15187290,15187278,13,682355900.0,0.7417655,0.0027981973,2.4784133,0.8606202,0.0028809165,1371174800.0,12327683000.0,305782.6,166570590000.0,0.00491957,118.3585,36.69946,73.557755,8.889949,2.7675266,1.2612482e-09,8.372492,2.6525817
15187264,15187278,1.1458358764648438,14000000003901,0,15187476,15187290,15187277,14,945252860.0,0.7407283,0.0031034898,2.237037,1.3882663,0.0033297592,2341193700.0,15344395000.0,306825.75,210498850000.0,0.005547769,133.54808,36.78665,73.40134,8.958701,3.1030037,1.4686719e-09,8.418072,2.948652
15187264,15187265,1.1497788429260254,27000000000718,0,15189083,15187290,15187264,27,38184714000.0,0.67788225,0.014377824,0.10063854,4.58814,0.02122609,8049509000.0,140946550000.0,16524796.0,1916206400000.0,0.03324589,192.31514,38.76751,70.997246,12.079252,5.7864003,1.2015645e-10,9.122419,12.469128
15187264,15187264,1.1497788429260254,28000000000233,1,15189922,15187290,15187264,28,46337094000.0,0.6648117,0.016544078,2.220446e-16,4.6295266,0.022089062,7002850000.0,57667756000.0,18389590.0,1602571700000.0,0.03886409,202.72258,38.741978,70.650375,12.470362,6.56046,9.990973e-11,9.191824,13.820529
15451066,15451078,1.1651557683944702,16000000000262,0,15452002,15451093,15451077,16,22897123000.0,0.7237491,0.0063466546,1.7369658,10.856917,0.009751067,14560846000.0,108239360000.0,25577548.0,1911106800000.0,0.013379875,236.7742,71.079475,50.89188,64.053474,5.574772,4.7416077e-10,8.738837,3.7668543
15451066,15451077,1.1651557683944702,17000000000256,0,15453125,15451093,15451076,17,31598940000.0,0.72903246,0.0055480455,1.4867073,7.8910084,0.010885153,12326827000.0,139366140000.0,61342776.0,2452633400000.0,0.011177752,258.4093,71.51553,50.75038,63.901722,4.773968,2.4972382e-10,8.677274,4.325295
15451066,15451076,1.2873268127441406,18000000000259,0,15453578,15451093,15451075,18,38228783000.0,0.72963893,0.0054714447,1.2593315,8.304078,0.010420914,16065393000.0,158844060000.0,71110050.0,3138121600000.0,0.010950606,279.1317,71.833626,50.80719,63.939846,7.965791,2.1722057e-10,8.670875,4.9582767
15451066,15451075,1.2873268127441406,19000000000302,0,15454423,15451093,15451074,19,56243245000.0,0.7104731,0.0092980815,1.0041217,27.394958,0.012040977,23849265000.0,190143500000.0,80772696.0,3472397200000.0,0.019637369,267.14697,72.382744,50.83557,63.83977,10.344925,4.8708e-10,8.912726,5.8637867
15646173,15646189,1.1720036268234253,12000000000869,0,15646571,15646199,15646188,12,6844388000.0,0.73407894,0.0045194854,3.0165045,9.110036,0.0071876245,12571018000.0,33582662000.0,1391941.8,474155600000.0,0.008686252,209.23462,87.663666,32.365063,84.14853,2.845889,1.3310227e-09,8.585227,2.1443036
15646173,15646188,1.1720036268234253,13000000000498,0,15646811,15646199,15646187,13,13286766000.0,0.7258129,0.006416779,2.4784133,9.527981,0.009200356,14336400000.0,63898296000.0,6565356.0,952848500000.0,0.012616385,222.47523,87.472305,32.483463,83.8921,2.734918,7.171031e-10,8.7423725,2.6525817
15646173,15646186,1.1273218393325806,15000000000497,0,15647306,15646199,15646185,15,23672050000.0,0.72655797,0.0062917056,2.0124102,21.589277,0.009366569,26076467000.0,75012874000.0,11704484.0,1369047000000.0,0.012434068,249.49269,87.33187,32.73393,83.65538,4.6112323,9.120155e-10,8.733378,3.2762244
