GalaxyID_snap28,GroupID,GroupCentreOfPotential_x,GroupCentreOfPotential_y,GroupCentreOfPotential_z,Group_M_Crit200,Group_R_Crit200,NumOfSubhalos
12204541,17000000003109,84.94124603271484,85.14289093017578,30.78104019165039,424117927936.0,90.18756866455078,22
7168276,15000200001008,86.52250671386719,85.26915740966797,33.92593765258789,341234581504.0,70.58844757080078,15
7168276,16000000003401,86.47187042236328,84.91656494140625,34.38572692871094,333939277824.0,76.49073791503906,20
13212925,12000400000473,31.87601661682129,71.96916198730469,66.5174789428711,115557580800.0,37.46024703979492,14
13212925,13000400000251,31.8242244720459,72.61991882324219,65.98070526123047,115958816768.0,43.044559478759766,17
13212925,15000300001019,31.78537940979004,73.33914184570312,65.35165405273438,236459048960.0,62.46342086791992,27
13212925,16000000004123,31.7479305267334,73.86622619628906,64.90016174316406,311650320384.0,74.74945831298828,23
13212925,21000000000867,31.1518497467041,77.06417083740234,62.200862884521484,1252157685760.0,172.15109252929688,87
13212925,22000000000050,29.696916580200195,78.09585571289062,62.08961486816406,13496348573696.0,399.2108459472656,993
13214972,17000000004678,32.34654235839844,74.77638244628906,63.203739166259766,256243204096.0,76.24273681640625,8
13214972,18000000002529,32.07307434082031,75.23193359375,62.810089111328125,308903378944.0,88.07592010498047,27
13215579,12000700001040,31.828479766845703,73.66397094726562,64.02626037597656,33629478912.0,24.825069427490234,13
13215579,13000600000445,31.58901023864746,74.11831665039062,63.56667709350586,51833966592.0,32.913089752197266,12
13215579,13000600000445,31.58901023864746,74.11831665039062,63.56667709350586,51833966592.0,32.913089752197266,12
13215579,14000000008676,31.427478790283203,74.37061309814453,63.36377716064453,77413203968.0,40.263668060302734,11
13215579,14000000008676,31.427478790283203,74.37061309814453,63.36377716064453,77413203968.0,40.263668060302734,11
13215579,15000700000765,31.29633903503418,74.65909576416016,63.16875076293945,113416593408.0,48.89665222167969,7
19534448,12000000000090,66.65724182128906,51.968162536621094,76.11573791503906,1926362955776.0,95.69161224365234,123
19534448,13000000000097,67.05745697021484,52.37548828125,75.88726043701172,3713410531328.0,136.6927947998047,137
19534448,13000000000097,67.05745697021484,52.37548828125,75.88726043701172,3713410531328.0,136.6927947998047,137
19534448,14000000000088,67.26195526123047,52.532142639160156,75.8880844116211,3812900470784.0,147.5900115966797,166
19534448,23000000000055,69.21526336669922,54.61933898925781,75.34049987792969,19700778008576.0,473.6986389160156,690
19534448,24000000000055,69.32341003417969,54.88286209106445,75.20417022705078,21537625210880.0,515.1871337890625,856
12784661,21000000002430,71.11773681640625,56.159912109375,75.17129516601562,528619536384.0,129.14059448242188,33
12784661,22000000002640,71.00042724609375,56.209228515625,75.0237808227539,590242316288.0,140.6435546875,17
12785591,16000000002296,68.3779067993164,52.935150146484375,72.64830780029297,302229323776.0,73.98709869384766,44
12785591,17000000003733,68.59432220458984,53.216609954833984,72.78427124023438,349437788160.0,84.55098724365234,19
12785591,18000000001430,68.82125854492188,53.52578353881836,72.93443298339844,348929294336.0,91.72605895996094,80
12785591,19000200000373,69.03895568847656,54.03877258300781,73.06407928466797,413182066688.0,106.93287658691406,78
12785591,26000000000056,69.53205871582031,55.236114501953125,74.91492462158203,24216692850688.0,573.7048950195312,912
12785591,27000000000055,69.64305877685547,55.42660140991211,74.7621078491211,24469877817344.0,592.3594360351562,916
13633591,23000000000104,79.48527526855469,65.49058532714844,74.22774505615234,6864482336768.0,333.3322448730469,623
13633591,24000000000108,78.94577026367188,65.19062805175781,73.94938659667969,10339085189120.0,403.37982177734375,608
13637022,19000300000080,78.8162612915039,68.25678253173828,76.53221893310547,850831212544.0,136.0447235107422,34
13637022,20000000001736,78.70503997802734,67.88306427001953,76.313720703125,811004002304.0,141.42576599121094,38
13639820,13000200000117,79.36164093017578,66.00922393798828,77.68982696533203,268568641536.0,56.9528923034668,22
13639820,14000000003015,79.28972625732422,65.95944213867188,77.4786376953125,373757050880.0,68.0508804321289,15
17937667,12000000000874,81.749267578125,64.63042449951172,78.85523223876953,546239479808.0,62.86884689331055,49
17937667,13000000000900,81.37721252441406,64.7604751586914,78.4678955078125,851558793216.0,83.67110443115234,54
17937667,27000000000100,78.33536529541016,64.64218139648438,73.19326782226562,14139884830720.0,493.4145812988281,688
17937667,28000000000092,78.02479553222656,64.29149627685547,72.72930145263672,13166002044928.0,497.70489501953125,735
15038750,17000000000307,8.942354202270508,18.86825942993164,68.87352752685547,2148174004224.0,154.8882598876953,141
15038750,18000000000272,8.646930694580078,18.859088897705078,68.63738250732422,2336751616000.0,172.8996124267578,175
15038750,25000000000265,6.956794738769531,19.8067626953125,66.833984375,6563718234112.0,359.46466064453125,213
15038750,26000000000253,6.804210186004639,20.003320693969727,66.63079071044922,6544782000128.0,370.9231872558594,220
15298813,13000000000253,28.82639503479004,95.48267364501953,8.011066436767578,1234470305792.0,94.69707489013672,129
15298813,14000000000310,29.042316436767578,95.4220962524414,7.978546142578125,1713213014016.0,113.04364013671875,87
8328197,11001900001338,25.238874435424805,97.0700454711914,8.810811996459961,18510485504.0,18.107675552368164,4
8328197,12001800001141,25.6002140045166,97.13699340820312,8.712356567382812,28861407232.0,23.591293334960938,4
8328197,16000000004302,26.915203094482422,97.37017059326172,8.465605735778809,291654860800.0,73.11328887939453,21
8328197,17000000003431,27.333940505981445,97.27452850341797,8.366320610046387,329018703872.0,82.87033081054688,29
8328197,17000000003431,27.333940505981445,97.27452850341797,8.366320610046387,329018703872.0,82.87033081054688,29
8328197,18000000003338,27.80752944946289,97.20223236083984,8.31471061706543,390122373120.0,95.20470428466797,25
15501297,27000000000244,67.34466552734375,47.82590866088867,60.852027893066406,5770425925632.0,365.98394775390625,291
15501297,28000000000278,67.67413330078125,47.970191955566406,60.76237869262695,5338327678976.0,368.37652587890625,254
15583094,14000000000802,81.47135925292969,57.00703048706055,7.417283535003662,1076469497856.0,96.82160949707031,66
15583094,15000000000857,81.49979400634766,56.892208099365234,7.358927249908447,1076438040576.0,103.52228546142578,52
15583094,23000000000302,82.42662811279297,55.03141784667969,7.011319637298584,5078672998400.0,301.4815979003906,165
15583094,24000000000295,82.62474060058594,54.68022155761719,7.0677385330200195,5067544985600.0,318.050537109375,181
15583094,24000000000295,82.62474060058594,54.68022155761719,7.0677385330200195,5067544985600.0,318.050537109375,181
15583094,25000000000309,82.76446533203125,54.41954803466797,7.035769462585449,5253548736512.0,333.7654113769531,187
15802049,12000200001578,36.2708740234375,73.79698944091797,26.81671905517578,139725930496.0,39.908966064453125,16
15802049,13000300000623,36.36760711669922,73.92729187011719,27.01083755493164,188607922176.0,50.62298583984375,19
2340103,13000700000493,36.299095153808594,75.41754913330078,27.17223358154297,88374460416.0,39.32047653198242,7
2340103,14000000009584,36.31400680541992,75.31478881835938,27.307554244995117,117798821888.0,46.311702728271484,9
8383464,13001500000618,38.57051086425781,74.08743286132812,27.693307876586914,15952011264.0,22.22126579284668,11
8383464,14000200000040,38.581356048583984,74.17984771728516,27.823083877563477,29913288704.0,29.32697105407715,9
8383464,18000000003712,38.61791229248047,74.59247589111328,28.545963287353516,298405036032.0,87.06514739990234,40
8383464,19000600000174,38.67390441894531,74.85186004638672,28.81975746154785,326813876224.0,98.89271545410156,37
12131215,12000200000646,78.82750701904297,2.25980806350708,32.56918716430664,143089811456.0,40.22559356689453,12
12131215,13000300000369,78.76837921142578,2.248250961303711,33.030029296875,234729422848.0,54.45197677612305,8
12132759,16000000006467,79.9675064086914,1.4378025531768799,36.885379791259766,188735733760.0,63.242271423339844,11
12132759,17000000005994,79.93834686279297,1.3592833280563354,37.17774963378906,189589716992.0,68.95785522460938,14
12132759,26000000000019,79.91510772705078,2.298335075378418,40.31349563598633,56488802385920.0,760.884765625,1557
12132759,27000000000018,79.870849609375,1.969140648841858,40.355308532714844,55102429724672.0,776.4276733398438,1805
18601016,12000000000007,79.39485931396484,7.720618724822998,39.588661193847656,3457397030912.0,116.29405975341797,516
18601016,13000000000014,79.61363220214844,7.295524597167969,39.658714294433594,6808820776960.0,167.3057861328125,515
18601016,15000000000020,79.59725189208984,6.579133033752441,39.838829040527344,10203319762944.0,219.09414672851562,473
18601016,16000000000035,79.837890625,6.323077201843262,39.88472366333008,11142376194048.0,246.2508087158203,549
18601016,23000000000022,80.05934143066406,3.4427309036254883,40.17292404174805,39221058338816.0,595.9009399414062,1422
18601016,24000000000022,79.98331451416016,3.03210711479187,40.16698455810547,39248942071808.0,629.2647094726562,1623
19331309,12000000000110,16.657690048217773,13.184572219848633,61.10420608520508,2424792678400.0,103.3239974975586,116
19331309,13000000000152,16.350139617919922,13.178572654724121,61.10905075073242,2715699642368.0,123.15777587890625,127
19331309,21000000000039,14.847668647766113,13.488334655761719,60.728511810302734,22172810608640.0,448.70989990234375,1115
19331309,22000000000038,14.567614555358887,13.55527114868164,60.49474334716797,23346542542848.0,479.1953430175781,1117
12711009,12000000001547,12.743165969848633,13.336115837097168,63.10751724243164,442041237504.0,58.58592224121094,19
12711009,13000100000143,12.798401832580566,13.34306526184082,62.75714874267578,537489440768.0,71.77168273925781,20
8963514,17000000003171,3.499619245529175,17.275768280029297,21.555177688598633,313374670848.0,81.5377426147461,29
8963514,18000000002982,3.2829246520996094,17.2362003326416,21.742788314819336,483184541696.0,102.24134826660156,24
8963514,21000000002287,2.7527658939361572,17.011690139770508,22.323213577270508,739698212864.0,144.44949340820312,29
8963514,22000000002117,2.638322114944458,16.906333923339844,22.50594711303711,704974290944.0,149.2203826904297,30
8963514,27000000001169,2.0390093326568604,16.35097312927246,23.418495178222656,1233574559744.0,218.8374786376953,66
8963514,28000000001190,1.8584277629852295,16.293075561523438,23.6112060546875,1091728965632.0,217.03067016601562,61
9005185,12000000001251,68.29067993164062,4.918318748474121,30.121915817260742,511953436672.0,61.52363967895508,26
9005185,13000100000249,68.294921875,4.831484794616699,30.12281036376953,508308979712.0,70.44811248779297,22
9224715,17000000003545,56.360469818115234,92.48689270019531,90.84339904785156,408837881856.0,89.09227752685547,18
9224715,18000000003335,56.49962615966797,92.47982788085938,91.08035278320312,429477199872.0,98.3042221069336,16
9316359,12000100000340,60.02153015136719,63.26022720336914,90.84733581542969,198280790016.0,44.84557342529297,29
9316359,13000100000752,60.28413772583008,63.20281982421875,90.95115661621094,425551495168.0,66.39810180664062,31
9425387,17000000003272,35.34544372558594,29.140811920166016,93.84925842285156,190318739456.0,69.04681396484375,32
9425387,18000000002237,35.152130126953125,29.26949691772461,93.70748138427734,151524229120.0,69.46038818359375,49
9425387,23000000001584,35.55268859863281,29.58945655822754,93.52017974853516,875113742336.0,167.76686096191406,58
9425387,24000000001606,35.64482498168945,29.73296356201172,93.51278686523438,815218688000.0,172.9790802001953,42
9609022,17000000002823,34.80390930175781,5.150165557861328,37.08493423461914,445262823424.0,91.6639175415039,22
9609022,18000000002700,35.03449249267578,4.727749824523926,37.047935485839844,435673989120.0,98.77259826660156,23
9686959,24000000002598,67.98390197753906,82.11103820800781,71.88231658935547,596300333056.0,155.85733032226562,19
9686959,25000000001693,67.95352935791016,81.81510162353516,71.7988510131836,613229133824.0,163.11622619628906,34
9716327,11000700000666,35.875404357910156,55.750179290771484,70.25785827636719,52620836864.0,25.65180015563965,5
9716327,12000500001062,35.791114807128906,55.92086410522461,70.30242919921875,69449416704.0,31.61262321472168,10
9716327,16000000003519,35.58177947998047,56.51709747314453,70.36771392822266,362355064832.0,78.60023498535156,20
9716327,17000000003760,35.50851821899414,56.7181510925293,70.35933685302734,331709022208.0,83.0951919555664,20
9716327,26000000001642,34.830238342285156,58.40451431274414,69.62014770507812,674474491904.0,173.91075134277344,36
9716327,27000000001601,34.840843200683594,58.53244400024414,69.4905014038086,659215155200.0,177.5755615234375,36
9876754,17000000002666,9.538707733154297,54.05522537231445,98.97175598144531,523955765248.0,96.77098083496094,27
9876754,18000000002009,9.233016967773438,54.1102180480957,98.94388580322266,527771041792.0,105.28931427001953,34
9876754,22000000002085,8.068346977233887,54.30693054199219,98.7781982421875,745656745984.0,152.04347229003906,28
9876754,23000000002031,7.775721549987793,54.34517288208008,98.73456573486328,785206673408.0,161.80990600585938,29
9885454,11002000000471,14.638744354248047,55.975711822509766,23.892818450927734,21624768512.0,19.071666717529297,4
9885454,12001900001232,14.352115631103516,56.059200286865234,24.035337448120117,28180695040.0,23.40399742126465,3
9885454,15000300000901,13.519739151000977,56.31776428222656,24.554729461669922,179982761984.0,57.03074264526367,20
9885454,16000000003078,13.31409740447998,56.424434661865234,24.705509185791016,325429624832.0,75.83384704589844,28
9885454,17000000002564,13.075579643249512,56.62232208251953,24.878873825073242,501911093248.0,95.39661407470703,32
9885454,18000000002384,12.792853355407715,56.751529693603516,25.145586013793945,587765448704.0,109.1431655883789,35
9885454,18000000002384,12.792853355407715,56.751529693603516,25.145586013793945,587765448704.0,109.1431655883789,35
9885454,19000400000326,12.48115348815918,56.9152946472168,25.47245979309082,569648939008.0,119.01477813720703,27
13681351,11001400000407,99.39947509765625,14.994664192199707,31.43342399597168,32626759680.0,21.873262405395508,4
13681351,12000700000969,98.94450378417969,14.84249210357666,31.62769317626953,38438002688.0,25.954683303833008,11
13681351,13000700000319,98.3375244140625,14.555542945861816,31.948455810546875,105086910464.0,41.65712356567383,14
13681351,14000000005493,97.98820495605469,14.435914039611816,32.11778259277344,141167624192.0,49.18950653076172,19
20640561,12000000000077,95.87358093261719,17.657011032104492,33.334571838378906,2895839232000.0,109.62366485595703,126
20640561,13000000000155,95.54767608642578,17.486495971679688,33.5985107421875,2657608269824.0,122.2707290649414,109
13732942,18000000001913,96.76239013671875,44.17815399169922,59.12331771850586,567601987584.0,107.8787841796875,41
13732942,19000300000149,96.8991470336914,44.27804183959961,59.3821907043457,807717896192.0,133.71067810058594,42
14059469,24000000000249,97.0253677368164,43.163143157958984,60.788272857666016,5429513420800.0,325.45050048828125,286
14059469,25000000000256,96.99081420898438,43.39091491699219,60.50362014770508,5618637209600.0,341.3080139160156,253
14066925,14000000000813,98.7745590209961,43.584259033203125,62.425968170166016,880066691072.0,90.53458404541016,65
14066925,15000000000493,98.7087631225586,43.739601135253906,62.259403228759766,1131874222080.0,105.27106475830078,103
14066925,18000000000573,98.3386001586914,44.101280212402344,61.42030334472656,2128205709312.0,167.59210205078125,103
14066925,19000000000536,98.12715911865234,44.2471809387207,61.08134841918945,2213832818688.0,187.12135314941406,120
13851368,15000200000274,33.86990737915039,18.251434326171875,61.35219192504883,373006794752.0,72.71466064453125,28
13851368,16000000002227,33.818092346191406,18.13273811340332,61.19487380981445,381407625216.0,79.9549331665039,37
14632180,14000000000213,35.40204620361328,15.198885917663574,60.330875396728516,2826030284800.0,133.56451416015625,111
14632180,15000000000238,35.32324981689453,15.256699562072754,60.24750900268555,3019682086912.0,146.00350952148438,110
14632180,18000000000165,34.94384002685547,15.640890121459961,59.828041076660156,6664903720960.0,245.1982421875,228
14632180,19000000000171,34.90552520751953,15.686538696289062,59.595703125,6744532058112.0,271.25555419921875,238
14757929,12000100001127,43.259376525878906,30.057083129882812,59.8620719909668,139944542208.0,39.92896270751953,33
14757929,13000000000992,43.23360061645508,30.33249282836914,59.61469650268555,382598938624.0,64.08206939697266,65
14757929,14000000000876,43.287628173828125,30.391618728637695,59.46757507324219,706042265600.0,84.12203979492188,80
14757929,15000000000871,43.2869873046875,30.441661834716797,59.294090270996094,999160479744.0,100.98526763916016,69
14761476,18000000000540,41.86850357055664,29.20738983154297,56.261322021484375,2318427488256.0,172.4454803466797,102
14761476,19000000000465,41.90176773071289,29.28644371032715,56.09006118774414,2728032468992.0,200.60574340820312,169
1763816,12000600000511,40.23423385620117,30.3601131439209,60.10037612915039,52619288576.0,28.81969451904297,11
1763816,13000600000597,40.33150863647461,30.497705459594727,59.81455612182617,126855077888.0,44.35430145263672,9
1763816,26000000000399,42.06147384643555,31.07817840576172,56.25177764892578,2868783349760.0,281.7580261230469,210
1763816,27000000000197,41.89617156982422,31.05307388305664,55.891578674316406,4584918482944.0,338.9710998535156,485
15165512,12000200000101,63.510807037353516,35.012474060058594,90.81564331054688,148006289408.0,40.682254791259766,26
15165512,13000100000400,63.328678131103516,35.367950439453125,91.01769256591797,384496304128.0,64.18960571289062,35
15165512,14000000001714,63.2100715637207,35.635215759277344,91.15985870361328,556806897664.0,77.71939849853516,36
15165512,15000000000771,63.107608795166016,35.882110595703125,91.16961669921875,831684018176.0,94.99215698242188,59
15165512,17000000000567,62.63168716430664,36.63035583496094,91.49186706542969,1859120005120.0,147.6025390625,99
15165512,18000000000310,62.29009246826172,37.054161071777344,91.6135025024414,2279073644544.0,171.4665069580078,204
15165512,21000000000267,61.34874725341797,38.30995178222656,91.9960708618164,5389208780800.0,280.0244140625,276
15165512,22000000000261,61.10129928588867,38.6611442565918,92.17613983154297,5255408910336.0,291.5061950683594,298
8312525,14000000000947,60.64607238769531,39.57651138305664,92.7719497680664,876049137664.0,90.393310546875,69
8312525,15000000000960,60.57238006591797,39.72765350341797,92.79695892333984,1001613754368.0,101.06564331054688,62
15282185,15000000000251,73.78019714355469,13.2671537399292,9.703874588012695,1600270106624.0,118.15313720703125,119
15282185,16000000000264,73.57463836669922,13.27917194366455,9.955069541931152,1853076013056.0,135.42076110839844,141
15282185,18000000000280,73.12651824951172,13.05642318725586,10.378202438354492,3930697236480.0,205.62677001953125,139
15282185,19000000000356,72.7095718383789,12.88554573059082,10.70486831665039,3567512715264.0,219.37936401367188,161
8322065,12000500000965,71.63336944580078,15.688934326171875,9.354376792907715,87988117504.0,34.20756530761719,11
8322065,13000300001358,71.49405670166016,15.308279991149902,9.675798416137695,124642811904.0,44.09541702270508,15
8322065,16000000003550,71.19867706298828,14.600821495056152,10.392498970031738,362986635264.0,78.6475601196289,24
8322065,17000000003443,71.0709457397461,14.280889511108398,10.676922798156738,415975669760.0,89.60948944091797,19
8322065,17000000003443,71.0709457397461,14.280889511108398,10.676922798156738,415975669760.0,89.60948944091797,19
8322065,18000000003363,70.9295654296875,14.001407623291016,10.994208335876465,373276803072.0,93.81285095214844,24
15484682,26000000000301,54.008506774902344,92.7723388671875,34.42673110961914,5770324738048.0,355.6664123535156,241
15484682,27000000000278,54.1231575012207,92.52883911132812,34.36492919921875,5740195479552.0,365.3316650390625,288
2289703,21000000002386,54.588741302490234,93.11852264404297,34.7087516784668,483088826368.0,125.32653045654297,36
2289703,22000000002318,54.628936767578125,92.96493530273438,34.571990966796875,597006024704.0,141.17872619628906,37
8406314,18000000002831,81.24385833740234,29.41389274597168,75.65758514404297,506857062400.0,103.88396453857422,20
8406314,19000400000519,81.58890533447266,29.293373107910156,75.35374450683594,497831346176.0,113.78880310058594,20
8407168,12000200001317,82.82785034179688,29.024471282958984,79.76594543457031,101294628864.0,35.850467681884766,16
8407168,13000200000950,82.89305114746094,29.050952911376953,79.23662567138672,241435738112.0,54.967803955078125,18
16150065,23000000000336,51.23346710205078,98.59552001953125,14.683151245117188,5107410796544.0,302.0554504394531,179
16150065,24000000000373,51.57810592651367,98.93877410888672,15.317388534545898,5153623638016.0,319.8481750488281,142
16161679,12000100001294,13.871086120605469,77.81150817871094,81.93254852294922,126427004928.0,38.60000228881836,26
16161679,13000200000033,13.926750183105469,78.07102966308594,81.5381088256836,330412818432.0,61.02695083618164,21
16161679,18000000000994,13.98265266418457,78.47356414794922,80.23649597167969,1339528052736.0,143.6237335205078,63
16161679,19000100000444,14.096640586853027,78.54645538330078,79.77944946289062,1402919976960.0,160.72250366210938,67
16161679,27000000000358,14.674507141113281,78.70035552978516,77.31228637695312,4146584354816.0,327.7940979003906,211
16161679,28000000000377,14.76401138305664,78.73696899414062,76.86991119384766,4239402205184.0,341.1217346191406,197
16262527,11000000001067,94.6355972290039,0.9079517722129822,14.112424850463867,194528329728.0,39.663753509521484,39
16262527,12000000001161,94.42259979248047,0.7302497029304504,14.373122215270996,478276452352.0,60.14316940307617,37
16262527,12000000001161,94.42259979248047,0.7302497029304504,14.373122215270996,478276452352.0,60.14316940307617,37
16262527,13000000000547,94.12452697753906,0.5071096420288086,14.788214683532715,685969571840.0,77.85336303710938,81
16262527,16000000000276,93.44892883300781,0.33469900488853455,15.465901374816895,3290105905152.0,163.98016357421875,118
16262527,17000000000328,93.07270812988281,0.3280320465564728,15.882862091064453,3027091587072.0,173.64703369140625,141
16262527,17000000000328,93.07270812988281,0.3280320465564728,15.882862091064453,3027091587072.0,173.64703369140625,141
16262527,18000000000430,92.67969512939453,0.3277502655982971,16.25857925415039,2884253253632.0,185.4664764404297,130
19862361,18000000000066,30.237524032592773,78.60494995117188,64.20426177978516,8904545140736.0,270.05914306640625,538
19862361,19000000000081,30.123443603515625,78.29717254638672,63.50096130371094,12286315986944.0,331.2890319824219,473
14384639,11000000000757,45.45711898803711,20.784387588500977,55.6178092956543,401731452928.0,50.50881576538086,35
14384639,12000000000424,45.422760009765625,20.72770881652832,55.50542068481445,554866376704.0,63.197479248046875,60
14390989,16000000000377,41.927127838134766,22.715190887451172,54.9456672668457,2550341828608.0,150.63128662109375,99
14390989,17000000000454,41.980201721191406,22.71576499938965,54.766658782958984,2414083833856.0,161.02772521972656,84
1399922,11000400000635,44.77664566040039,21.30027961730957,52.12445831298828,86220939264.0,30.241806030273438,10
1399922,12000400000070,44.632835388183594,21.313838958740234,52.115875244140625,103307780096.0,36.08583450317383,14
1399922,12000400000070,44.632835388183594,21.313838958740234,52.115875244140625,103307780096.0,36.08583450317383,14
1399922,13000300001191,44.42430877685547,21.288427352905273,52.118995666503906,168852291584.0,48.7898063659668,22
1399922,25000000000295,43.493167877197266,21.057506561279297,52.938568115234375,5762684813312.0,344.2093811035156,242
1399922,26000000000183,43.29456329345703,21.057348251342773,52.81585693359375,5946668482560.0,359.25885009765625,375
14706695,11000000000325,86.18829345703125,47.29090118408203,58.67192459106445,905666625536.0,66.22941589355469,46
14706695,12000000000207,86.14683532714844,47.25282287597656,58.570125579833984,1075455524864.0,78.7965087890625,104
17535726,15000000001176,36.8785514831543,98.27283477783203,68.08130645751953,926935220224.0,98.49076080322266,52
17535726,16000000000705,36.798580169677734,97.92402648925781,67.73981475830078,1027893886976.0,111.26885986328125,96
17535726,23000000000712,35.82876968383789,95.50291442871094,65.74378967285156,2367518408704.0,233.7565460205078,99
17535726,24000000000734,35.64731216430664,95.08094024658203,65.37661743164062,2364594454528.0,246.69114685058594,75
17697184,11000000001078,66.96583557128906,10.523247718811035,72.98331451416016,170435280896.0,37.95396423339844,32
17697184,12000000000938,67.20909118652344,10.540628433227539,73.08998107910156,575474761728.0,63.97105026245117,42
17697184,12000000000938,67.20909118652344,10.540628433227539,73.08998107910156,575474761728.0,63.97105026245117,42
17697184,13000000000792,67.6185531616211,10.422362327575684,73.15763092041016,932853710848.0,86.25392150878906,48
17886930,12000100000653,98.80448150634766,20.588153839111328,80.25481414794922,240560209920.0,47.8307991027832,32
17886930,13000100000363,98.7906494140625,20.78289222717285,79.94232177734375,383149342720.0,64.11275482177734,48
17886930,13000100000363,98.7906494140625,20.78289222717285,79.94232177734375,383149342720.0,64.11275482177734,48
17886930,14000000001850,98.78446960449219,20.856412887573242,79.74259185791016,526461140992.0,76.28168487548828,50
17886930,14000000001850,98.78446960449219,20.856412887573242,79.74259185791016,526461140992.0,76.28168487548828,50
17886930,15000100000348,98.74065399169922,20.941356658935547,79.56407165527344,601672908800.0,85.27799224853516,54
17886930,21000000001094,98.46161651611328,21.719066619873047,78.10990142822266,1368358649856.0,177.3196258544922,64
17886930,22000000001139,98.43904113769531,21.839553833007812,77.84825897216797,1338785660928.0,184.7940673828125,60
17990051,23000000000835,80.41220092773438,3.861374855041504,68.57606506347656,1798401163264.0,213.2864990234375,88
17990051,24000000000832,80.7658920288086,4.134695053100586,68.72850036621094,1629216571392.0,217.8864288330078,86
18060725,15000200001118,28.37613868713379,40.458499908447266,68.37666320800781,348003041280.0,71.052490234375,14
18060725,16000000003264,28.3282470703125,40.37872314453125,68.3238754272461,387057319936.0,80.34849548339844,16
18060725,19000200000429,28.138599395751953,40.17770004272461,68.2011489868164,977783816192.0,142.49610900878906,38
18060725,20000000001585,28.00516700744629,40.12669372558594,68.13534545898438,875428249600.0,145.07717895507812,36
18060725,24000000000787,27.385677337646484,39.881439208984375,67.84254455566406,1810288607232.0,225.67547607421875,80
18060725,25000000000807,27.26389503479004,39.80923843383789,67.75859832763672,1680480403456.0,228.26263427734375,81
18104017,17000000001753,57.8807373046875,57.66265869140625,59.515357971191406,812298731520.0,112.00118255615234,41
18104017,18000000001013,58.113525390625,57.6566276550293,59.53887176513672,811295375360.0,121.51713562011719,72
18104017,20000000000863,58.61042022705078,57.630409240722656,59.65263366699219,1598895423488.0,177.34033203125,81
18104017,21000000000837,58.78705978393555,57.61233139038086,59.63597869873047,1858045214720.0,196.3548583984375,103
18149098,12000100000792,84.44805145263672,16.716106414794922,49.88099670410156,187516616704.0,44.020572662353516,15
18149098,13000000001371,84.17520141601562,16.600093841552734,50.09302520751953,336841932800.0,61.41962814331055,22
18149098,15000100000298,83.9191665649414,16.476089477539062,50.34772872924805,713111437312.0,90.24775695800781,18
18149098,16000000001398,83.7509994506836,16.39067840576172,50.4833984375,860382232576.0,104.86226654052734,20
18285454,14000000001139,51.30119705200195,26.097400665283203,8.403953552246094,809680502784.0,88.05326080322266,53
18285454,15000000001182,51.36225509643555,26.028644561767578,8.633491516113281,920903155712.0,98.27684020996094,49
18306169,17000000001961,53.98711013793945,70.68791198730469,69.67294311523438,661892628480.0,104.61255645751953,37
18306169,18000000001683,54.08745193481445,71.05548095703125,69.47112274169922,826304430080.0,122.26336669921875,47
18306169,18000000001683,54.08745193481445,71.05548095703125,69.47112274169922,826304430080.0,122.26336669921875,47
18306169,19000200000450,54.219573974609375,71.38162231445312,69.2915267944336,903065960448.0,138.77468872070312,42
18401511,13000000001222,38.70176696777344,36.300567626953125,82.99821472167969,581529042944.0,73.67913818359375,45
18401511,14000000001323,38.6998405456543,36.47837448120117,83.01309967041016,713654337536.0,84.42408752441406,35
17467743,25000000000751,53.528324127197266,78.50102233886719,28.09735679626465,1350503890944.0,212.21414184570312,120
17467743,26000000000704,53.71308898925781,78.62123107910156,28.272315979003906,1470005772288.0,225.4676055908203,127
17467743,27000000000696,53.89420700073242,78.82184600830078,28.436010360717773,1424952262656.0,229.6080322265625,133
17467743,28000000000675,54.13258361816406,79.06683349609375,28.67863655090332,1289207283712.0,229.3966064453125,131
17480553,12000200000515,37.54131317138672,96.55509185791016,5.818812370300293,198369345536.0,44.85326385498047,16
17480553,13000200001008,37.96025848388672,96.62158966064453,6.0297017097473145,239396831232.0,54.810394287109375,17
17480553,25000000000629,43.026344299316406,97.71813201904297,7.95133638381958,2759726989312.0,269.30743408203125,113
17480553,26000000000593,43.41468811035156,97.8196792602539,8.027530670166016,2705668702208.0,276.32501220703125,134
17480553,27000000000614,43.72770309448242,97.93091583251953,8.150116920471191,2502146654208.0,276.99853515625,119
17480553,28000000000680,44.14858627319336,98.0999984741211,8.344732284545898,2408306704384.0,282.53594970703125,95
8623367,11001300000296,37.53305435180664,95.75309753417969,7.961074352264404,33036625920.0,21.964723587036133,5
8623367,12000500000029,37.886043548583984,95.89171600341797,8.003259658813477,69376417792.0,31.600753784179688,12
8623367,20000000000666,40.46222686767578,97.06147003173828,7.438386917114258,445510778880.0,115.82659149169922,132
8623367,21000000000716,41.681785583496094,97.35059356689453,7.374412536621094,596095074304.0,134.42153930664062,113
17488818,11000200000526,65.79740142822266,48.8179817199707,52.98174285888672,146264489984.0,36.066917419433594,13
17488818,12000100001659,66.02242279052734,48.784549713134766,53.04267120361328,235486199808.0,47.49228286743164,13
17488818,12000100001659,66.02242279052734,48.784549713134766,53.04267120361328,235486199808.0,47.49228286743164,13
