GalaxyID,NSF_Mass,R_halfmass30,R_halfmass100,SubHaloGalaxyID
16161689,58014110000.0,3.1926762287829056,3.477753982026171,16161689
16161688,67961844000.0,2.444474009161225,2.5781366895240194,16161688
16161680,343398480000.0,4.265985786233307,7.010057392347398,16161680
16161679,268686080000.0,6.747974126045996,8.99081863434127,16161679
16262544,15022373000.0,3.795256098737711,3.8773470872955436,16262544
16262543,24265056000.0,3.057629208576464,3.289449150203699,16262543
16262543,24265056000.0,3.057629208576464,3.289449150203699,16262543
16262542,37705420000.0,4.2230421649208765,4.344545558897018,16262542
16262539,134079360000.0,3.0884575283261153,4.913257306467993,16262539
16262538,107171780000.0,2.584860370362999,3.048402091465538,16262538
16262538,107171780000.0,2.584860370362999,3.048402091465538,16262538
16262537,73553770000.0,3.555247091868827,4.8019001171137345,16262537
19862371,531794950000.0,2.0558308033704424,2.7944176240294514,19862371
19862370,622109900000.0,2.951179984984551,3.9179890113257887,19862370
14384656,27868180000.0,3.506665517554938,3.6894260136872354,14384656
14384655,40773534000.0,4.351520890954442,4.448769089738111,14384655
14391001,104826225000.0,1.497389363042816,1.829548355655759,14391001
14391000,98572575000.0,1.3988892963125654,1.5880351336331318,14391000
1399939,4648448000.0,5.042586303878658,5.243737330390133,1399939
1399938,6688643600.0,3.9031446083588786,3.9303764531415024,1399938
1399938,6688643600.0,3.9031446083588786,3.9303764531415024,1399938
1399937,11375577000.0,3.6583368233366094,3.6994109137204867,1399937
1399925,2366397200.0,3.714900982159348,3.755373790264919,1399925
1399924,4415304700.0,4.032326147187845,4.176895361506804,1399924
14706712,40011400000.0,0.8631455224309669,0.9765859805278704,14706712
14706711,80603300000.0,1.5589458761727328,1.6555106119073886,14706711
17535739,41536827000.0,1.1822908290231302,1.254126904001144,17535739
17535738,51366298000.0,1.0939263930063483,1.1348891273128872,17535738
17535731,77314300000.0,2.124255322936676,2.9084504146718766,17535731
17535730,69778490000.0,3.445485592914649,4.570411279667518,17535730
17697201,16624777000.0,2.827698244311208,2.8823197922236856,17697201
17697200,30409968000.0,2.7454056791242145,2.981752668896911,17697200
17697200,30409968000.0,2.7454056791242145,2.981752668896911,17697200
17697199,37859717000.0,2.208868017456232,2.3776796345606575,17697199
17886946,35250252.0,1.1711855269251605,1.1711855269251605,17886946
17886945,29567330000.0,4.750153976832914,5.920984603176262,17886945
17886945,29567330000.0,4.750153976832914,5.920984603176262,17886945
17886944,33646670000.0,6.041695280568403,6.339353812999534,17886944
17886944,33646670000.0,6.041695280568403,6.339353812999534,17886944
17886943,40132210000.0,5.9844782685155335,6.493337032423749,17886943
17886937,64373567000.0,2.9812387238881315,3.0973096894957615,17886937
17886936,54000927000.0,3.4861888525382727,3.6863884284863966,17886936
17990056,90829230000.0,2.0557771266967446,2.1919138254740775,17990056
17990055,105887440000.0,2.6727668191580656,3.1491635735972303,17990055
18060738,12564788000.0,2.7753833963231087,2.9840509069925365,18060738
18060737,16514866000.0,2.687795630915617,2.739434969445593,18060737
18060734,40644645000.0,2.488579169994882,2.8644021737788385,18060734
18060733,38405464000.0,3.0453576366927866,3.266634956043978,18060733
18060729,77172560000.0,5.930604803410439,6.902604295945246,18060729
18060728,82779000000.0,5.292541396504874,6.461199565691015,18060728
18104028,32614930000.0,3.705603243608205,4.022296118830659,18104028
18104027,40093893000.0,3.6020408302605933,3.6978543545365374,18104027
18104025,82964750000.0,1.4250361354652146,1.5320027118636705,18104025
18104024,72354390000.0,2.057267191821358,2.3186393090413753,18104024
18149114,12034834000.0,2.349901004924483,2.3634126446201047,18149114
18149113,15636110000.0,3.1099566792388766,3.1258279489609073,18149113
18149111,22864157000.0,1.955329585018462,2.070584391088038,18149111
18149110,29805519000.0,3.0288720026673044,3.158814397016067,18149110
18285468,37951603000.0,1.3957197703964788,1.4054400362135349,18285468
18285467,42179297000.0,1.696669615543894,1.7439071615164765,18285467
18306180,30065596000.0,2.2647324619475446,2.5812734086786975,18306180
18306179,36013820000.0,3.010942997103511,3.3408503465028576,18306179
18306179,36013820000.0,3.010942997103511,3.3408503465028576,18306179
18306178,41102440000.0,2.3647520510570033,2.561505940536093,18306178
18401526,32573278000.0,9.516456231706352,10.211636700352217,18401526
18401525,32907092000.0,4.959852346689972,5.277744855676745,18401525
17467746,76003780000.0,4.707715601849878,5.030121047179493,17467746
17467745,100624280000.0,4.6408835282130205,5.044186199831541,17467745
17467744,124599435000.0,5.254794150333117,5.821379838995879,17467744
17467743,135425990000.0,5.907176999168081,6.8824434311315885,17467743
17480569,10978998000.0,2.558333454427887,2.558333454427887,17480569
17480568,13830197000.0,3.5177040808748896,3.575236331489165,17480568
17480556,147153420000.0,3.6868570110603454,4.769861389191184,17480556
17480555,177581650000.0,3.9680316436372682,5.440738245946968,17480555
17480554,187649790000.0,4.422699696950348,6.092386234157702,17480554
17480553,160167430000.0,5.243154172678197,6.997318266279303,17480553
8623375,15533347000.0,4.351665004421791,4.526085003399792,8623375
8623374,23403528000.0,3.7540037435468263,3.866419580524573,8623374
17488835,6982585300.0,2.6730331952528044,2.7936494184620844,17488835
17488834,11395120000.0,7.937903561518136,8.029306822272508,17488834
17488834,11395120000.0,7.937903561518136,8.029306822272508,17488834
17488833,24214410000.0,3.8143305697552363,3.978502207927244,17488833
17488830,46023170000.0,4.249140018088364,4.92003016582154,17488830
17488829,41682936000.0,5.262445872662447,5.560500833268742,17488829
17500206,62039550000.0,3.3501060221622687,3.4438998384783535,17500206
17500205,65080310000.0,3.483497093330443,3.6434099457602285,17500205
17713178,17507146000.0,3.0810555594511153,3.159268231579348,17713178
17713177,22602326000.0,3.664130100207847,3.771480484070218,17713177
17713172,58937545000.0,2.421098210827754,2.486039743596304,17713172
17713171,61734506000.0,3.442668286626269,3.637645256321585,17713171
17713167,47002534000.0,4.629719293262765,5.468865579913808,17713167
17713166,26477800000.0,5.029814008956689,5.726812886129425,17713166
17754718,13875997000.0,3.3862889791704895,3.408491616459586,17754718
17754717,17909187000.0,3.840720698867185,3.9183597214154724,17754717
17754704,10176823000.0,4.2231409205076655,4.514711761474819,17754704
17754703,10112320000.0,4.617171341033782,5.228467926091304,17754703
17879421,25076013000.0,3.2433291241989783,3.372891023184924,17879421
17879420,31653818000.0,4.467217420314745,4.783076611726085,17879420
17966793,45752900000.0,3.5815079960649983,3.7988696646421407,17966793
17966792,47705498000.0,4.075691993325616,4.258755580212289,17966792
8689655,20393564000.0,3.4390451022368196,3.5119525096674202,8689655
8689654,20123154000.0,4.131736589826702,4.202146157278773,8689654
8689650,32762632000.0,4.98573940301306,5.447368489066324,8689650
8689649,46523750000.0,4.132067630404525,4.367767576627392,8689649
8691382,3535867400.0,1.8664675579137537,1.8664675579137537,8691382
8691381,3743732000.0,2.526609002070568,2.526609002070568,8691381
18317757,38907036000.0,3.4438608296153848,3.8727611734584864,18317757
18317756,46360048000.0,3.2303924687445877,3.4076459713190013,18317756
16491898,19497765000.0,2.709221109346151,2.7874670195622606,16491898
16491897,14165352000.0,3.1161305624560156,3.191019796038063,16491897
16491893,37192258000.0,4.022843858010494,4.6586160756416435,16491893
16491892,59755696000.0,4.598238332640174,4.8604699568358205,16491892
16491889,130116150000.0,6.992978985499076,7.708925169769417,16491889
16491888,93066120000.0,5.625549089834257,7.3369985127136275,16491888
16677368,730360770.0,2.2751688179047322,2.2751688179047322,16677368
16677367,25139837000.0,2.8648514522721396,2.9303669509980725,16677367
16677357,128165000000.0,4.324553211799542,4.6443669082537955,16677357
16677356,160782290000.0,5.198979538340228,5.688354885702999,16677356
16680972,37782544000.0,2.895651876355725,3.1090736982811995,16680972
16680971,13941634000.0,2.624594681528937,2.706204687488934,16680971
2513890,14211060000.0,2.190490147500343,2.226303506979532,2513890
2513889,15441887000.0,2.1055689910312907,2.13421998768143,2513889
17007170,37623930000.0,0.7514178762057138,0.7935610275751738,17007170
17007169,58777260000.0,0.8912798155537702,0.9980998212407834,17007169
17054459,58315390000.0,3.915319638076447,4.778753086267637,17054459
17054458,74697450000.0,5.269806066478697,6.0620279750148205,17054458
17176519,36603630000.0,2.5380062749397356,2.6380278666076613,17176519
17176518,39844753000.0,3.571270752267324,3.7497921543063084,17176518
17176516,118177830000.0,3.699615136741504,4.425025268894798,17176516
17176515,154363050000.0,3.772600634656513,4.219936014373417,17176515
17176515,154363050000.0,3.772600634656513,4.219936014373417,17176515
17176514,171725590000.0,3.5169411321400164,3.906079810733179,17176514
8628421,12106781000.0,2.8078196719517168,2.940129077358207,8628421
8628420,28909433000.0,2.739929152197919,2.952862179752521,8628420
8628418,40390304000.0,2.9083478263904317,3.14406485313877,8628418
8628417,41845158000.0,6.276103601911108,7.212419701669086,8628417
8628417,41845158000.0,6.276103601911108,7.212419701669086,8628417
8628416,40275866000.0,4.792309636151691,5.3220224303264985,8628416
17548746,101427640000.0,3.490822220280814,5.165313731009884,17548746
17548745,147919240000.0,5.160254110312156,6.343192752340821,17548745
10706005,227042000000.0,1.924143423211376,2.3149228502396566,10706005
10706004,410238300000.0,1.9304703951126103,2.398092681574256,10706004
10705998,1348578700000.0,4.99841679041406,10.414978051166868,10705998
10705997,812470240000.0,6.477144249833283,12.082813764888154,10705997
10724801,21999268000.0,3.524719440689147,3.985994227381302,10724801
10724800,22738670000.0,4.380708762984958,4.463653824399156,10724800
10724798,66753390000.0,1.9465396457163013,2.0551113912659074,10724798
10724797,85822370000.0,3.0262866341843897,3.2736472888466137,10724797
10724796,107847205000.0,3.502661866414866,4.027421906701792,10724796
10724795,124550900000.0,4.263504560555122,5.1897619715070515,10724795
10724794,121964380000.0,4.281743676879709,5.608162272698709,10724794
10724793,181972730000.0,4.037731492994854,5.539039498409258,10724793
10733167,46314398000.0,3.517960342581367,3.7907308104054067,10733167
10733166,41604170000.0,3.09920777855267,3.4794854858340467,10733166
10733163,3845832000.0,5.029560746411902,5.597490371887258,10733163
10733162,720459900.0,4.003969710950074,4.422905260761937,10733162
10735103,6953188000.0,2.424637340168688,2.448372601319068,10735103
10735102,12535355000.0,2.495929651309502,2.5130464823568497,10735102
10735095,27966867000.0,4.368692510295657,4.604144041335572,10735095
10735094,25988346000.0,4.093134361546513,4.280716470690391,10735094
16072019,77356106000.0,2.7973667004104468,2.9508911086112417,16072019
16072018,72375860000.0,1.6962455186972334,1.8175069810681446,16072018
16072016,57744667000.0,2.192486073044156,2.3160029125329302,16072016
16072015,70789060000.0,2.2833486726751033,2.395046313005419,16072015
16413996,14915106000.0,8.318055334897968,8.5760970685387,16413996
16413995,17760764000.0,4.555956795668251,4.85875410556958,16413995
16413993,22646580000.0,2.3817529606839822,2.422431331494227,16413993
16413992,26622810000.0,2.9252260537478865,2.98421548204176,16413992
16413992,26622810000.0,2.9252260537478865,2.98421548204176,16413992
16413991,33808345000.0,2.64436463963563,2.7307602192180864,16413991
8480966,15082945000.0,2.5898778826126514,2.643177292149475,8480966
8480965,18518231000.0,3.421137785445699,3.473841048684853,8480965
8480957,33772493000.0,5.308198776801591,5.48316849387084,8480957
8480956,13977125000.0,5.191223353489003,5.4529991170811725,8480956
8482161,3927780400.0,2.854541586159118,2.9666321479247855,8482161
8482160,5100225000.0,2.815956265623272,2.815956265623272,8482160
8482152,46033160000.0,2.951304532986587,3.2433080113846526,8482152
8482151,54452453000.0,3.0096810398216407,3.2085128642606247,8482151
16420108,24986948000.0,2.3356075338111104,2.417777958847455,16420108
16420107,30476591000.0,2.3500740440285846,2.3906536942790195,16420107
16420103,31379986000.0,3.8466854347071093,3.937394701087414,16420103
16420102,17105662000.0,3.9929016994547757,4.104253099690633,16420102
16420100,273161100000.0,2.8794595246088046,3.4924377466962073,16420100
16420099,269273070000.0,4.89413900357886,6.618928654183756,16420099
16627261,212178190000.0,5.746711029728545,6.616711137290427,16627261
16627260,258605120000.0,5.436189329111567,6.46724224839725,16627260
16731743,54883414000.0,3.4276038756310405,3.998187263203009,16731743
16731742,62556650000.0,3.222241494183805,3.4152132635828236,16731742
16882287,72227830000.0,6.194265532603392,10.119903506069704,16882287
16882286,109718140000.0,4.190232187569803,4.9350518294140295,16882286
16882281,139974210000.0,7.317690014615056,8.652278682244095,16882281
16882280,145256380000.0,6.5191361162896495,8.307845450995565,16882280
16952413,156645050000.0,4.951601096359776,5.405058531255387,16952413
16952412,147292130000.0,4.313653012887049,4.620466792707704,16952412
17107482,97416135000.0,3.344358099495666,3.7773043346364314,17107482
17107481,87025900000.0,5.4842726407249005,5.917212402688621,17107481
17117165,4740709400.0,3.1283951100781127,3.1283951100781127,17117165
17117164,6496895000.0,3.0526083989998813,3.1895759034657796,17117164
17117164,6496895000.0,3.0526083989998813,3.1895759034657796,17117164
17117163,11433926000.0,3.8238831171811603,3.838849970149967,17117163
17117163,11433926000.0,3.8238831171811603,3.838849970149967,17117163
17117162,12768113000.0,4.306589899458583,4.458718780896681,17117162
17117157,32625180000.0,2.9550105436138083,3.061485956151365,17117157
17117156,11378742000.0,3.1453453300941048,3.24178308096161,17117156
17117153,98007290000.0,5.44809802711405,7.164703163143721,17117153
17117152,62858437000.0,4.445927295638461,5.499797131505978,17117152
17337012,15058604000.0,3.2368845213409307,3.3364491732873534,17337012
17337011,19479335000.0,3.72967249092049,3.9249290773349617,17337011
17337009,27643429000.0,4.373238988504078,5.145146033147667,17337009
17337008,35984187000.0,2.965006060390173,3.0499885611998683,17337008
8603786,8052308000.0,2.6614720570491017,2.716822569837562,8603786
8603785,10828079000.0,3.7284852080994,3.842183536549914,8603785
8603780,38354084000.0,3.67170350827104,3.796146724525244,8603780
8603779,40892924000.0,2.8853856387593724,2.989309223324549,8603779
17392900,14313578000.0,4.0705557946506055,4.231392211121912,17392900
17392899,24410210000.0,3.891194818394786,4.361466747887694,17392899
17392886,117001810000.0,4.812282173717715,7.112085737941559,17392886
17392885,130284970000.0,5.240245172408281,6.174364489083066,17392885
17448948,13697550000.0,3.4148657896518846,3.492905183705612,17448948
17448947,23691604000.0,3.4870256982975607,3.631014725572302,17448947
15233513,150624810000.0,3.7819500590116233,5.374937183278567,15233513
15233512,128264830000.0,5.06236358507283,6.3650333447114615,15233512
15239979,33468460000.0,1.0960889256820607,1.1413064229308703,15239979
15239978,38543954000.0,1.351835648784937,1.4262510424133577,15239978
15239977,43039904000.0,1.407132479824924,1.6533713636968979,15239977
15239976,41125290000.0,2.381012934293491,2.7596989936901406,15239976
15542011,41401340000.0,1.9825050742073322,2.0233034047463287,15542011
15542010,61508950000.0,1.9429556138499722,1.9887855490599298,15542010
15542004,316518530000.0,3.518844448611827,6.092113165655723,15542004
15542003,333008370000.0,4.661898542505329,6.730790562560688,15542003
15542003,333008370000.0,4.661898542505329,6.730790562560688,15542003
15542002,361275500000.0,5.443824906757329,7.662519936687197,15542002
15625604,137249776000.0,2.3452173212256158,2.736780396233092,15625604
15625603,148066960000.0,2.936978238246852,3.455068302588581,15625603
8373467,26092909000.0,3.197516139566277,3.2796480059208744,8373467
8373466,29976824000.0,2.620710937216419,2.707007936588319,8373466
15851570,8159081000.0,5.669602634984308,6.038846442843886,15851570
15851569,10759309000.0,11.66193536896112,12.552572627598728,15851569
15851565,42332647000.0,3.6955900065901033,4.485557729985219,15851565
15851564,45741937000.0,2.831759037419437,2.9881735843442874,15851564
15851560,20514290000.0,3.639749419452811,4.768176023227667,15851560
15851559,206186700000.0,4.838434664255221,5.4488701110711375,15851559
8396758,3879807200.0,2.19137488022191,2.19137488022191,8396758
8396757,22763368000.0,5.52853712579287,7.2076402936688515,8396757
8396757,22763368000.0,5.52853712579287,7.2076402936688515,8396757
8396756,24333052000.0,3.4453872978807256,3.5384014302230917,8396756
8398230,57897157000.0,5.331210585215779,5.507406059505733,8398230
8398229,58616270000.0,4.850876182852164,5.159943997328738,8398229
15934514,167488650000.0,4.899184798674079,5.897652477870185,15934514
15934513,199722390000.0,5.589645610425716,6.621009566664208,15934513
16221463,73435850000.0,2.5134084346992864,2.7230110890004178,16221463
16221462,127477850000.0,2.9779069548200847,3.100432793764908,16221462
16221461,180233080000.0,2.971394408267585,3.0875431000527116,16221461
16221460,229062560000.0,3.334062197278296,3.5774415463937816,16221460
16221459,256501830000.0,3.764802638069008,4.77354644549174,16221459
16221458,202702200000.0,5.255280741878588,6.134100454613819,16221458
8785852,28043983000.0,1.9681079444549685,2.0498812640937496,8785852
8785851,32438952000.0,2.789720985330965,2.863402997273871,8785851
8790780,15194962000.0,3.493570040564106,3.9283721957119484,8790780
8790779,19580338000.0,3.581850198928648,3.776816042277063,8790779
8790776,20001395000.0,4.139966840670472,4.447596017424389,8790776
8790775,20355953000.0,4.6540382662988975,5.117500008893472,8790775
8808191,5223212000.0,2.8231040069709894,2.865307443876651,8808191
8808190,6238892500.0,2.620285054934204,2.620285054934204,8808190
8808188,11630759000.0,2.437004402247099,2.4806464620824134,8808188
8808187,12666555000.0,2.4714326558910313,2.48158224909823,8808187
8845667,31403952000.0,6.417029504273923,6.759233778466533,8845667
8845666,41045053000.0,3.9378851578315235,4.173731110351003,8845666
8945138,37944594000.0,5.706227873352956,6.171065722568766,8945138
8945137,49583112000.0,5.662882723477603,6.100023334303331,8945137
9051094,15009670000.0,6.542636818626456,6.590776186315547,9051094
9051093,17473673000.0,4.539105418006765,4.667916221081393,9051093
9051090,27098098000.0,2.9018047204009165,3.0050895712986883,9051090
9051089,32453640000.0,4.300580599040323,4.906135346593687,9051089
9073361,6878963000.0,2.7715867901241245,2.79628569804625,9073361
9073360,10432157000.0,2.9492278173702613,2.9498608904450414,9073360
9169653,20172288000.0,3.2281045693967676,3.293830769212903,9169653
9169652,26402662000.0,3.776996016392843,3.906125700329108,9169652
9169652,26402662000.0,3.776996016392843,3.906125700329108,9169652
9169651,30527678000.0,2.4466989924210796,2.5030041302099626,9169651
9325850,11626051000.0,2.9461094552593967,3.0965492893202717,9325850
9325849,12662068000.0,4.078369680366265,4.146790360141046,9325849
9414786,1492151800.0,2.206937141516316,2.206937141516316,9414786
9414779,29369520000.0,1.982569006389009,2.328156344331638,9414779
9414778,34665832000.0,4.266837584720579,4.844598581465188,9414778
9414777,36906700000.0,3.9330829302017745,4.658655533613445,9414777
9414776,40298610000.0,3.2208447453832445,3.6112332464454022,9414776
9419568,23912710000.0,2.0949090514331528,2.141280545214745,9419568
9419567,29673292000.0,2.4231676719435216,2.6450403395252087,9419567
9650547,379299680.0,2.203890532362144,2.203890532362144,9650547
9650546,10534179000.0,3.3798146244006175,3.4415786232163117,9650546
9793601,36974020000.0,4.584354017025728,4.7109693360039175,9793601
9793600,36187610000.0,4.78943816798301,5.015373536185965,9793600
9801633,5179918000.0,3.6079051307694487,3.6797656994457,9801633
9801628,13351254000.0,4.202849400966046,4.626133771272735,9801628
9801627,15271380000.0,3.059022622182817,3.1248581923761303,9801627
9842942,29705603000.0,3.644569651616744,4.1398064097651375,9842942
9842941,31785488000.0,6.34279714619087,6.985422844324056,9842941
9842941,31785488000.0,6.34279714619087,6.985422844324056,9842941
9842940,28374657000.0,4.748342939994589,5.1298387792101785,9842940
2637017,11548897000.0,4.588082306149519,5.234645878029427,2637017
2637016,13062237000.0,3.5093909255602522,3.72891957328257,2637016
13659808,18902995000.0,3.0784016007585455,3.3364305321232783,13659808
13659807,18920910000.0,4.734701593066388,4.939095525590222,13659807
17948675,44927648000.0,5.259417769100599,8.388818262598948,17948675
17948674,52418110000.0,4.950755211201749,5.6424267502420244,17948674
20429491,79009850000.0,3.6988882765106665,4.945924280428121,20429491
20429490,85793686000.0,3.490840726855515,4.5099966975504096,20429490
20429486,370880480000.0,6.748854972011154,9.16078272389404,20429486
20429485,394265170000.0,4.400644119081541,5.927395614321935,20429485
20429480,885847100000.0,7.661959910526327,15.160088788707581,20429480
20429479,1101127200000.0,8.867267399316622,14.199995443264497,20429479
17545427,2259393000.0,1.7011250333837828,1.7011250333837828,17545427
17545426,69898490000.0,3.3105162143253786,3.511502873769365,17545426
17746173,0.0,0.7343099036874755,0.7343099036874755,17746173
17746172,59284650000.0,2.92830563541872,3.2896639562556698,17746172
17848517,31973183000.0,2.9628843753439966,3.0692874869693267,17848517
17848516,35627467000.0,1.436977734152341,1.5038949536379767,17848516
17853043,15429634000.0,3.899591378844135,3.919189759836793,17853043
17853042,21827686000.0,3.260316764488465,3.31170395411172,17853042
18024037,40066548000.0,2.633762461988316,2.9507381397606443,18024037
18024036,42710036000.0,1.8171401902737585,1.9726243306560618,18024036
8694656,3675507000.0,4.070997328636217,4.070997328636217,8694656
8694655,4552241000.0,3.9850844216206966,4.053754901079232,8694655
8694654,4550580000.0,3.055633400802077,3.1365930672108795,8694654
8694653,4585692700.0,2.9349460819166415,2.96987670173073,8694653
8694645,46684496000.0,3.8753911194053683,4.273716798103506,8694645
8694644,45834797000.0,4.316196168482524,4.472015962111195,8694644
8696163,12832738000.0,1.645118290131194,1.6588095735849755,8696163
8696162,16713713000.0,1.8728083406068685,1.9757385543952648,8696162
18283378,11059687000.0,1.962961773774754,1.975919835396127,18283378
18283377,13568535000.0,2.3078047725614974,2.333398621660928,18283377
8733182,11899874000.0,3.765562612072591,3.979680714946246,8733182
8733181,29898555000.0,3.803865780110794,4.007032215111516,8733181
8743727,27436345000.0,10.879389122433983,11.27331201443919,8743727
8743726,28857084000.0,4.471618841237257,4.7287798488087205,8743726
18452180,4485911600.0,6.5053212910451,6.5053212910451,18452180
18452179,5663022600.0,5.284641321742687,5.296250028852649,18452179
18452179,5663022600.0,5.284641321742687,5.296250028852649,18452179
18452178,13757500000.0,3.4237725555927905,3.4649947716648875,18452178
18452175,31438019000.0,3.0081331615399955,3.3600977157129166,18452175
18452174,39500587000.0,2.614691129599259,2.7800921131395224,18452174
18452174,39500587000.0,2.614691129599259,2.7800921131395224,18452174
18452173,43048080000.0,1.2468453790960654,1.2895761160806258,18452173
18454352,8338095000.0,2.7355665848514077,2.771440441993288,18454352
18454352,8338095000.0,2.7355665848514077,2.771440441993288,18454352
18454351,14935246000.0,4.261287457634642,4.321963561684692,18454351
18454351,14935246000.0,4.261287457634642,4.321963561684692,18454351
18454350,16559725000.0,3.955398700146101,4.159457281738707,18454350
18454349,18394253000.0,4.250848258461393,4.3679353930998115,18454349
18454348,25668817000.0,3.7018993770684236,3.8388003766533383,18454348
18454339,50529706000.0,3.452501895258085,4.508178222172656,18454339
18454338,42991608000.0,4.7908269779141746,5.593829698618605,18454338
8873586,37856985000.0,4.195877709430214,4.496694506709241,8873586
8873585,39640986000.0,4.319310941590141,4.6652094727060245,8873585
8997147,4388324400.0,1.7221637038308097,1.7221637038308097,8997147
8997146,5835319300.0,2.089578994473789,2.089578994473789,8997146
8997146,5835319300.0,2.089578994473789,2.089578994473789,8997146
8997145,4296173600.0,2.9030328595867436,2.9278671332786566,8997145
8997141,16590831000.0,4.089941101534402,4.244175054535474,8997141
8997140,18714423000.0,2.201160911728347,2.2461090702756286,8997140
8997135,57447370000.0,1.8064021941277866,1.8509439694302785,8997135
8997134,64767490000.0,2.8233365772165326,3.0160215747066204,8997134
9074815,48374977000.0,3.3171166992265024,3.532400978737226,9074815
9074814,55653675000.0,3.9663361256031635,4.221109399603794,9074814
9103225,17338194000.0,4.90619176355847,5.2452505394045215,9103225
9103224,41972195000.0,3.9812808021202835,4.310271599436863,9103224
17654558,85785650000.0,4.830916848965833,5.623279900295046,17654558
17654557,83914420000.0,6.3070929482356535,7.659560455031179,17654557
17659971,4522404000.0,2.7615819830368094,2.8531665970259836,17659971
17659971,4522404000.0,2.7615819830368094,2.8531665970259836,17659971
17659970,7915313700.0,2.852321392040853,2.8911172227898074,17659970
17659968,15220285000.0,3.1355404383909664,3.35749388968521,17659968
17659967,21098932000.0,4.076845925574115,4.20952436042201,17659967
17818571,11312634000.0,3.489081630111373,3.685685761173121,17818571
17818570,11951658000.0,3.6346825396538156,3.7128510359901985,17818570
17818562,39198110000.0,5.763736883099676,6.295035611050706,17818562
17818561,39673016000.0,3.6980283430525396,3.8835953523514277,17818561
17884060,3258701800.0,2.139164885632427,2.139164885632427,17884060
17884049,88784224000.0,6.457586877365458,7.676682042605681,17884049
17884048,94162790000.0,6.074665345985036,7.725527251218606,17884048
17997846,1722464100.0,5.328346426256806,5.328346426256806,17997846
17997845,54436530000.0,7.199515135777228,10.848828776127284,17997845
17997845,54436530000.0,7.199515135777228,10.848828776127284,17997845
17997844,3640756000.0,6.536078222169419,6.536078222169419,17997844
17997842,68577075000.0,7.390144356127023,8.486747385689535,17997842
17997841,65663234000.0,7.516410861267597,8.793397464162089,17997841
18058648,7249198000.0,8.917507147488134,9.08097514393999,18058648
18058647,10278100000.0,3.3474176885576736,3.3474176885576736,18058647
8723918,1037758660.0,2.5871119289710434,2.5871119289710434,8723918
8723917,14360833000.0,7.732674540341293,7.745024821516277,8723917
8723917,14360833000.0,7.732674540341293,7.745024821516277,8723917
8723916,19815168000.0,4.209611895608379,4.297358885721197,8723916
8723913,34108776000.0,4.655286328124929,5.355742809798337,8723913
8723912,34322098000.0,3.684204929523436,3.913661911354283,8723912
8723912,34322098000.0,3.684204929523436,3.913661911354283,8723912
8723911,33718016000.0,2.8852149142071952,3.02936781189635,8723911
8725618,12318714000.0,4.8748983398988885,4.931798248813436,8725618
8725617,3101122300.0,4.6205898231754015,4.74121531125056,8725617
18363484,8934931000.0,2.7838628502968814,2.7838628502968814,18363484
18363483,10587188000.0,3.688852621549115,3.7038180162428818,18363483
18363481,11086293000.0,5.9816979392034915,6.459262633293464,18363481
18363480,17416892000.0,2.101770174515714,2.1643399591229175,18363480
18363477,53911364000.0,1.4091996359716747,1.7293526268547679,18363477
18363476,50686083000.0,3.1838544565055353,3.8043376795874626,18363476
18423937,9555324000.0,2.5650844747549835,2.5770917262262754,18423937
18423936,14133110000.0,2.4664033095904303,2.538678734199423,18423936
18423933,27412371000.0,3.095293735944494,3.3576852693146875,18423933
18423932,27663362000.0,3.8093198700859645,3.944792188566347,18423932
18423925,58000507000.0,5.703730957699164,7.417037416885915,18423925
18423924,79756050000.0,5.470977255873414,6.077872086780898,18423924
8826328,3969768700.0,4.436168287297462,4.826706748857783,8826328
8826328,3969768700.0,4.436168287297462,4.826706748857783,8826328
8826327,7737908700.0,2.445412279608693,2.5634311135838486,8826327
8826327,7737908700.0,2.445412279608693,2.5634311135838486,8826327
8826326,9895397000.0,2.973681142315035,2.9838529983755824,8826326
8826322,15679239000.0,2.8573281987603116,2.9734267443714146,8826322
8826321,16070427000.0,3.401736253993501,3.486271438880791,8826321
8890859,26997369000.0,4.841942564250103,6.07284903767391,8890859
8890858,25318797000.0,1.8049779085030362,1.9435186871670478,8890858
16807954,104224014000.0,2.4831239551452344,3.1457605954423973,16807954
16807953,143580070000.0,1.1788699657550192,1.2870180719680877,16807953
16807939,813566900000.0,3.6260829153941003,9.862555319915531,16807939
16807938,355790400000.0,5.0954117586366765,12.971891374791282,16807938
12150259,19292232000.0,8.804756959728364,8.979618708392834,12150259
12150258,25481937000.0,3.715375022843689,3.8994530578063658,12150258
12150250,46893530000.0,5.516943245029597,5.9664118912060635,12150250
12150249,45946216000.0,5.417128621449653,5.970947631097008,12150249
6643609,16782046000.0,3.553233958872874,3.658068377375973,6643609
6643608,10143917000.0,4.475697370136437,4.636226359046025,6643608
18544445,100756500000.0,0.6099035262032251,0.6434215579819879,18544445
18544444,162240990000.0,0.8351651799104018,0.8897032385875745,18544444
18544444,162240990000.0,0.8351651799104018,0.8897032385875745,18544444
18544443,236866470000.0,1.0569795945283158,1.1813942032485385,18544443
18544436,4815122000000.0,2.4434438237516773,10.406470841780388,18544436
18544435,6561251500000.0,3.3429616161849585,6.652858458283317,18544435
13954096,59823665000.0,0.9401229829375559,1.0534596539847507,13954096
13954095,78667130000.0,0.7317688343809448,0.7456174715055435,13954095
13965949,254560100000.0,1.6640530020809532,1.9980216449749244,13965949
